doc_id,target_idx,target_pos,target_pos_frac,pos_eligible,pos_quartile,eligible_start,eligible_end,I_256,I_256_demeaned,age_months,age_group,task,subject_id
ECSC_4043_1_126F_4043_YR1,2,274,0.567287784679089,0.10112359550561788,early,0.5300207039337475,0.8985507246376812,3.193173161390672,1.1383460431867851,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,13,377,0.7805383022774327,0.6797752808988764,mid,0.5300207039337475,0.8985507246376812,1.8584934601188137,-0.19633365808507341,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,6,312,0.6459627329192547,0.31460674157303364,mid,0.5300207039337475,0.8985507246376812,1.6405144912645753,-0.4143126269393118,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,10,349,0.722567287784679,0.5224719101123594,mid,0.5300207039337475,0.8985507246376812,1.0693758355791072,-0.9854512826247799,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,16,405,0.8385093167701864,0.8370786516853933,late,0.5300207039337475,0.8985507246376812,1.4043356252844754,-0.6504914929194117,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,19,434,0.8985507246376812,1.0,late,0.5300207039337475,0.8985507246376812,2.254434996324016,0.19960787812012892,126,10+yr,unknown,4043
ECSC_4043_1_126F_4043_YR1,17,415,0.8592132505175983,0.8932584269662921,late,0.5300207039337475,0.8985507246376812,1.7557097910621111,-0.29911732714177597,126,10+yr,unknown,4043
ECSC_4044_1_113M_4044_YR1,1,277,0.3768707482993197,0.05185185185185196,early,0.3482993197278911,0.8993197278911564,5.321782950578957,-5.367639054571928,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,4,341,0.4639455782312925,0.20987654320987664,early,0.3482993197278911,0.8993197278911564,5.590318093523876,-5.099103911627009,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,2,298,0.4054421768707483,0.10370370370370383,early,0.3482993197278911,0.8993197278911564,35.586180724985496,24.89675871983461,113,8-10yr,unknown,4044
ECSC_4044_1_113M_4044_YR1,13,533,0.7251700680272108,0.6839506172839506,mid,0.3482993197278911,0.8993197278911564,7.827907609285147,-2.861514395865737,113,8-10yr,unknown,4044
