doc_id,gain_256,n_early,n_late,I_256_early,I_256_late,I_256_rel_early,I_256_rel_late,raw_diff,norm_diff
ECSC_1038_2_85F_1038_YR2,5.050037568384089,3,3,4.860346743658021,7.207894956004527,0.9624377398866035,1.4272953138269244,2.3475482123465055,0.4648575739403209
ECSC_1038_3_85F_1038_YR3,10.501892307345546,3,3,10.649303586716453,5.366591050170887,1.0140366397842226,0.51101181511995,-5.282712536545566,-0.5030248246642727
ECSC_1039_1_82F_1039_YR1,7.248459870637818,3,3,13.852928333777783,5.41765324648528,1.9111547254187684,0.7474212926846984,-8.435275087292503,-1.16373343273407
ECSC_1039_2_82F_1039_YR2,5.553070549805032,3,3,4.058390860722242,10.010076965472242,0.7308372591925258,1.8026201676518763,5.95168610475,1.0717829084593504
ECSC_1039_3_82F_1039_YR3,3.209752322048923,3,3,3.189041402508643,1.6220696901740768,0.9935475022798457,0.5053566529203848,-1.5669717123345661,-0.4881908493594609
ECSC_1040_1_91F_1040_YR1,14.350591265223855,3,3,18.272852608450258,3.2335275821211873,1.2733170550771185,0.2253236485075758,-15.03932502632907,-1.0479934065695427
ECSC_1040_2_91F_1040_YR2,12.618900125095522,3,3,6.387184209160281,12.391784065219818,0.506160136449446,0.982001913191782,6.004599856059538,0.47584177674233596
ECSC_1040_3_91F_1040_YR3,6.627557464871752,3,3,12.291296521580847,4.957559804687394,1.8545741152345772,0.748022153103025,-7.333736716893453,-1.1065519621315523
ECSC_1041_1_80M_1041_YR1,2.3681708515356066,3,3,2.3099935985777145,2.6223221268079784,0.9754336757754755,1.1073196535239724,0.3123285282302639,0.13188597774849697
ECSC_1041_2_80M_1041_YR2,1.6064583480516643,3,3,1.132937327904117,2.8501818989578993,0.7052391549884623,1.7742021773640388,1.7172445710537823,1.0689630223755766
ECSC_1041_3_80M_1041_YR3,4.7072382675527304,3,3,9.141108581254585,-0.009177258012426156,1.941926042763712,-0.0019496055841671568,-9.150285839267012,-1.9438756483478792
ECSC_1042_1_75F_1042_YR1,4.89088577452173,3,3,5.434143176921512,3.1191200465065165,1.11107546310523,0.6377413397702032,-2.3150231304149953,-0.4733341233350268
ECSC_1042_2_75F_1042_YR2,5.189622109791403,3,3,4.5205583005689585,5.842834195451107,0.8710765841774677,1.12586891142368,1.3222758948821483,0.25479232724621226
ECSC_1042_3_75F_1042_YR3,2.7034431192169857,3,3,4.727309953474312,2.729721538802311,1.748625639604177,1.0097203523160998,-1.997588414672001,-0.7389052872880773
ECSC_1044_1_90F_1044_YR1,11.760875665990202,3,3,6.386851458347722,18.471761658951095,0.5430591768618943,1.5706110823335429,12.084910200603375,1.0275519054716487
ECSC_1044_2_90F_1044_YR2,4.531926433972195,3,3,4.383387092435851,6.178864711017174,0.9672237968333146,1.363407990186957,1.795477618581323,0.3961841933536423
ECSC_1045_1_72F_1045_YR1,1.961018083846066,3,3,2.29712528003817,1.122918297036126,1.1713942359638574,0.572620062143329,-1.1742069830020438,-0.5987741738205284
