doc_id,age_months,age_group,word_count,n_tokens,ppl_min_ctx,ppl_32,ppl_max_fixed,total_benefit_fixed,benefit_ok_fixed,half_life_fixed,early_drop_pct_fixed,early_slope,burst_valid_256,burst_valid_512,burst_n_targets_256,burst_n_targets_512,burst_baseline_512,burst_I_L_max_512,burst_I_L_std_512,burst_spike_mass_c_512,burst_spike_count_c_512,burst_cv_c_512,burst_kurtosis_c_512,burst_spike_mass_512,burst_cv_512,burst_baseline_256,burst_I_L_max_256,burst_I_L_std_256,burst_spike_mass_c_256,burst_spike_count_c_256,burst_cv_c_256,burst_kurtosis_c_256,burst_spike_mass_256,burst_cv_256
ECSC_1084_1_81M_1084_YR1,81,6-8yr,311,355,27.1970938183674,12.51099279851958,10.746290622256517,16.450803196110883,True,12.045978571934938,89.27285096523278,-0.4701693661036726,True,False,20,0,,,,,,,,,,1.8020636618908052,3.282480959841207,0.7973461238279788,0.38413261813582905,1.0,1.1516107060826053,-1.0823825451400757,0.17379420441605095,0.44246279456707305
ECSC_1084_2_81M_1084_YR2,81,6-8yr,300,357,41.28363460840709,17.854635807197038,10.623791984696354,30.659842623710738,True,16.597732229560286,76.41591344337586,-0.8505592771066427,True,False,20,0,,,,,,,,,,5.258759441915741,17.34982678420963,3.830270385238797,0.6302330668386107,1.0,1.322755475239987,2.548730686663097,0.2735152898908177,0.7283600681006712
ECSC_1084_3_81M_1084_YR3,81,6-8yr,273,302,28.992190292706024,15.818996481673102,12.915518675891363,16.07667161681466,True,13.919398436766148,81.93980772273174,-0.5551652274955522,True,False,20,0,,,,,,,,,,15.470955998540665,18.07630728261339,1.5703732882604302,0.3925328412980039,0.0,1.182994194502157,-1.1006728383521482,0.11684027337624436,0.1015046056887861
ECSC_4029_1_81M_4029_YR1,81,6-8yr,269,305,31.41943440441414,11.981833136132806,8.898813497516121,22.520620906898017,True,6.589610133224933,86.31023695411363,-0.4492826419020399,True,False,20,0,,,,,,,,,,2.1205286975094824,3.0207104183337314,0.4107613201255634,0.5445727543351565,0.0,1.2424681500436514,-0.1509597482905427,0.14245081530287676,0.1937070319340616
ECSC_1003_1_82F_1003_YR1,82,6-8yr,301,394,95.58815938871965,34.44622450553556,21.693265631427746,73.8948937572919,True,12.377222547282079,82.74175896917185,-1.6374959807229412,True,False,20,0,,,,,,,,,,12.882918559890092,38.50262416193179,9.145469192375502,0.5600913511154973,1.0,1.231487932415517,0.8849879535915375,0.2614323020724335,0.7098910972587508
ECSC_1003_2_82F_1003_YR2,82,6-8yr,566,633,24.98648144280466,11.9894499643791,8.680694670151393,16.305786772653267,True,10.793620004185566,79.7080917323359,-0.44434417195978976,True,True,20,20,4.0889101862563555,7.958009081593625,2.113997164780393,0.38171822441495035,1.0,1.1069192210258358,-1.2834612092499105,0.18914434530571236,0.517007483286368,6.311466170034348,15.371692015264543,3.6684653244775762,0.6509327860477695,1.0,1.3412712672539917,0.9966187938865207,0.24104045141437086,0.5812382140135296
ECSC_1003_3_82F_1003_YR3,82,6-8yr,339,377,21.94550255736247,14.160186825799501,9.859781581431484,12.085720975930986,True,10.829596316629486,64.417470393927,-0.20923149374308178,True,False,20,0,,,,,,,,,,6.276463865105895,12.07076124460121,3.4038142244068266,0.3580235088155956,1.0,1.1124210919435193,-1.4154920602152223,0.187269633126492,0.5423139999786166
ECSC_1024_1_82F_1024_YR1,82,6-8yr,623,693,37.0618900407451,18.23961669610524,11.021537600570658,26.040352440174438,True,14.183214450439541,72.28117740680537,-0.6341335550181825,True,True,20,20,13.557459549603356,38.483331210103785,7.412229257034257,0.6616549895007298,1.0,1.4847350086688111,3.932458837328534,0.22182128418270594,0.5467270051527546,11.922126314301233,27.443523506999057,6.577163502506466,0.5891000721713879,1.0,1.2978086463821297,0.2271112096763268,0.2252083626678176,0.5516770523238631
ECSC_1024_2_82F_1024_YR2,82,6-8yr,761,861,16.863602721830702,11.576220851650486,8.917333285380831,7.946269436449871,True,16.859947225198304,66.53917177696962,-0.14099942421925538,True,True,20,20,9.877458162022574,25.88757293957004,6.878239473452381,0.5838774416976201,1.0,1.3235761518909657,0.29015311751281825,0.2535942157226232,0.6963572369152862,6.529216186566413,15.911196764626574,4.487313073429986,0.49689726639703613,1.0,1.2470335129646513,-0.5480161615506156,0.236925334021172,0.6872667323625221
ECSC_1024_3_82F_1024_YR3,82,6-8yr,349,381,37.723329255685506,20.09489919900644,10.578268597522527,27.14506065816298,True,10.998304569066933,64.94157548098129,-0.49805732243666256,True,False,20,0,,,,,,,,,,9.002596886999509,14.73158895217957,2.968025998363861,0.4095189298709115,1.0,1.1767970714991365,-0.8882277863369374,0.15736437997600147,0.32968553803069145
