doc_id,domain,model,population,token_count,half_life,ppl_W4,ppl_W8,ppl_W12,ppl_W16,ppl_W24,ppl_W32,ppl_W48,ppl_W64,ppl_W96,ppl_W128,delta_max,auc_full,log_slope,auc_early,auc_late,early_fraction,measuring_model
shuffled_014,shuffled,shuffled,shuffled,3014,13.450611363103064,2309.512325363267,1959.0856434281916,1801.328562495316,1714.7946436372883,1520.6374799682912,1589.2726632086417,1358.7028193807469,1280.822766198745,1240.1850396817704,1230.3812566327185,1079.1310687305483,113342.69433574879,308.1990987391709,16194.70528134628,28004.98148755849,0.14288265667457667,mistral-7b-inst
shuffled_015,shuffled,shuffled,shuffled,388,27.662618039215342,4435.170900818777,3863.8702020823466,4120.215366030374,3458.400603778197,3554.932198278542,2586.050027766147,1891.0563608797677,1818.8366655615446,1941.9124616181357,1787.5321668401036,2647.6387339786734,264281.35089657333,889.7667878736094,23844.039828875222,62921.707254645604,0.09022218082352168,mistral-7b-inst
shuffled_016,shuffled,shuffled,shuffled,1069,14.8151369240997,4488.286088930201,4732.938743048553,3818.1444643385107,3518.093854023543,3476.460096026034,3283.700249845132,3187.4110580301535,2970.6253873977575,2862.1414913585654,2725.6610636486616,1762.6250252815394,167549.23216156382,565.6804173803716,20436.060590906913,31472.9310184903,0.12197048191304688,mistral-7b-inst
shuffled_017,shuffled,shuffled,shuffled,425,14.135415949752279,11269.566159301647,9271.241896901844,8508.824896235774,7991.319036948084,7495.986446905116,7303.298316015013,6257.696720191788,6284.136557725487,6054.6469627343295,5195.538500163306,6074.027659138341,580391.6749545491,1573.9197715784883,84759.45390830285,114870.50809072945,0.14603836954577343,mistral-7b-inst
shuffled_018,shuffled,shuffled,shuffled,257,11.963978351204252,1566.574747337943,1577.1004060634677,1268.493579403263,1313.3120917288336,1114.7317228330871,1112.798103677693,1101.5397863168105,1086.3463766422117,992.0778552315804,975.9706748315452,590.6040725063979,58529.46787099478,182.40861981049426,8099.648741171127,6867.261338439639,0.1383858257352283,mistral-7b-inst
shuffled_019,shuffled,shuffled,shuffled,458,18.63378221903005,9289.655479528112,8886.263218468544,6939.5352150622075,7026.1267515189575,4958.8471904691,4298.715037655944,3192.15776014393,3362.8217742831243,3656.8780820981156,3401.4069860954623,5888.248493432649,633397.7991338039,1984.6746529676523,79205.45055011759,75062.06616395811,0.12504850925979552,mistral-7b-inst
shuffled_020,shuffled,shuffled,shuffled,807,7.28033328245183,11015.334768089668,6493.27188635628,8129.252105356008,7503.426631353562,5519.659367448034,4861.4270310738175,4881.967390671108,4919.647022370607,3732.9362331057036,3598.3980799446363,7416.936688145031,764654.4511133699,1874.7879184216467,119285.0651514813,54594.24320836694,0.15599865400351376,mistral-7b-inst
shuffled_021,shuffled,shuffled,shuffled,368,16.602471966751096,7493.895224587284,7581.995829563482,5599.8066603541165,5254.174979839168,4451.425507818674,4177.321769797745,3614.7223884520736,4077.5192178079024,3445.1311827819814,2893.5462217869044,4600.34900280038,432026.7354205842,1379.9067271300976,58268.32485882361,55367.35890196487,0.13487203471817216,mistral-7b-inst
shuffled_022,shuffled,shuffled,shuffled,240,11.174773448846114,1398.707075542298,1206.5087182560276,890.3963197220334,786.9421682395044,768.1409264422931,763.6769361313446,720.6179638236051,692.2385042489315,588.0053879936261,512.517736111364,886.1893394309341,87063.67169296672,228.19297873943415,14057.275646686756,12043.502662828432,0.16145971532489764,mistral-7b-inst
shuffled_023,shuffled,shuffled,shuffled,597,12.431276446401375,4643.410352819618,3641.4921557289067,3413.237955009489,2897.1366745114997,2422.1496604219474,2367.508117953657,2344.718509120659,2297.5148857884938,2156.710203493367,2071.774394081173,2571.6359587384454,278288.05763321044,692.7369625258971,46279.69892809729,13521.74415798091,0.16630141919023675,mistral-7b-inst
shuffled_024,shuffled,shuffled,shuffled,272,14.72151367656136,1586.9094329184572,1468.7437145275364,1338.965765001625,1274.8013415714843,1284.9590676551952,1228.2470312244593,1172.292215676581,1113.9026178338868,1035.5710921016596,1003.7099191278916,583.1995137905657,55016.69600043321,162.40325604060118,7187.338622194938,13397.766815614468,0.13063922672016406,mistral-7b-inst
shuffled_025,shuffled,shuffled,shuffled,328,13.889451408599157,2443.8728308019486,2372.7986366885275,1991.6648788371087,1221.5635368317003,1161.5837823989775,1055.5376696381866,974.519417590112,967.5353716948752,892.8287929453655,811.9223941641585,1631.95043663779,171031.68849689787,515.1024900971945,25238.63738001335,12512.875645163389,0.14756702457785256,mistral-7b-inst
shuffled_026,shuffled,shuffled,shuffled,392,7.593102099535189,4628.4631490613565,2780.2817200075674,2767.897412155667,2586.050027766147,2306.078106925358,1966.1436498036264,1730.8176507857647,1545.3503886369663,1257.2181554924894,1308.1108625337997,3320.3522865275568,358978.89232102945,844.6397871911624,56317.82572572807,47078.394666559245,0.15688339044559724,mistral-7b-inst
shuffled_027,shuffled,shuffled,shuffled,1228,16.315189234925302,4793.185002182319,4513.962074335151,4290.194297063669,3473.0129370661516,2831.7798473825,2790.644293646795,2671.4508254285324,2522.075119046172,2173.3559611658716,2102.3134302134395,2690.87157196888,266114.47515074164,855.9774752973027,34751.290995100935,39119.27613623041,0.13058775166370007,mistral-7b-inst
shuffled_028,shuffled,shuffled,shuffled,348,10.204121092175281,1928.7128357435024,1437.7480773549578,1303.415043482906,1101.2666208411326,1142.2994955275437,1070.5656796387848,1053.9680971846572,746.9120350997442,773.3978898741381,798.7401822997703,1129.9726534437323,123427.57584230615,301.48437688588325,19153.622838157324,21891.826018095944,0.15518106636582107,mistral-7b-inst
shuffled_029,shuffled,shuffled,shuffled,288,15.185144024397722,1990.6771948113167,1833.784062781381,1747.6404195186517,1581.8011489552855,1536.1791967115216,1459.6650952692198,1483.3871004554876,1451.7223417094476,1313.637854369289,1240.4926634032954,750.1845314080213,68780.87446454147,203.47877501268047,9813.008287393339,7990.704621106825,0.14267059504240862,mistral-7b-inst
