early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,gain_128,essay_id,window_idx,target_start,score_bin,grade,token_count,baseline_nll
1.029934297715371,0.24461558849175688,0.6675812172896028,2.623341879191899,112.46629431939893,0.9655482076829478,0B1B547521F1,0,130,high,10,966,2.338714743591845
0.7571141543522989,0.36764087042389837,0.8943382797284151,5.124916857983438,207.01125524625667,1.8549667722996208,0B1B547521F1,1,163,high,10,966,2.338714743591845
0.8295556659668704,0.29765251081515975,0.8673999554501474,4.188922914667176,167.27129085265824,1.4120938911313012,0B1B547521F1,2,210,high,10,966,2.338714743591845
0.610255141103748,0.2325843586915132,0.9107093304365053,2.7734550061116745,117.82885543990041,1.12947944671877,0B1B547521F1,3,242,high,10,966,2.338714743591845
0.5543321773906789,0.18100745450430725,0.8598535292979812,2.9497317501669293,114.98518738318836,1.175652803793069,0B1B547521F1,4,287,high,10,966,2.338714743591845
0.6943737537477476,0.2818962081466097,0.8467176617295337,2.7785079163213835,122.5929939828573,1.0988436641712345,0B1B547521F1,5,323,high,10,966,2.338714743591845
0.12885346123631047,0.2073822728442471,0.7575410840545801,0.7315394623500668,54.49767708874516,0.6594163604801699,0B1B547521F1,6,363,high,10,966,2.338714743591845
0.3192559648448219,0.40966423938476054,0.979943054505029,2.6586637665373725,139.70431154293402,1.5020295458455242,0B1B547521F1,7,401,high,10,966,2.338714743591845
0.5375826783267207,0.25437766829176955,0.9632704024143783,2.175303361400145,102.24234019940899,1.0706167692138302,0B1B547521F1,8,445,high,10,966,2.338714743591845
0.4287656388378995,0.27134514186375913,0.8737896531178563,2.9745778316729226,129.79685405665828,1.32916400713786,0B1B547521F1,9,478,high,10,966,2.338714743591845
0.4064864588960492,0.2575808913280369,0.9244143245815708,1.5221538513765442,82.99500663145896,0.9751463965062172,0B1B547521F1,10,516,high,10,966,2.338714743591845
0.4775696141227019,0.39799771719584304,0.9873116565203724,3.33683529910462,158.73180129451134,1.5500420408864173,0B1B547521F1,11,553,high,10,966,2.338714743591845
0.0069649288733656094,0.5472880986275909,0.9372774323891079,1.1154019885071111,115.06209704760583,1.4262830581395858,0B1B547521F1,12,591,high,10,966,2.338714743591845
0.38282942397394565,0.308815523916742,0.8739261217310366,3.0792186300781355,138.49723601725793,1.4502006980680648,0B1B547521F1,13,632,high,10,966,2.338714743591845
0.3893050728530661,0.4078418124593582,0.9162826757684586,3.1163942073271866,151.8100507235335,1.5017129348651057,0B1B547521F1,14,676,high,10,966,2.338714743591845
0.4466710486880264,0.3609141578591391,0.941813350405537,2.838503156183842,137.54485166841937,1.3072880035446537,0B1B547521F1,15,716,high,10,966,2.338714743591845
0.22647290005995685,0.387749975689188,0.9533152403522412,2.04519875256409,119.25325121033578,1.260241768172672,0B1B547521F1,16,753,high,10,966,2.338714743591845
0.18340598606758435,0.26687970210847334,0.8750345083906649,2.0220229695737784,99.75679194446532,1.0657657493026025,0B1B547521F1,17,794,high,10,966,2.338714743591845
0.859611960914233,0.28511779332348464,0.8477319623273678,3.7958999716097175,153.91649594374243,1.303856336301373,0B1B547521F1,18,826,high,10,966,2.338714743591845
0.7058970586581523,0.2785356924153628,0.9400346450357059,4.653241926298714,178.3352790359528,1.586139734714262,0B1B547521F1,19,869,high,10,966,2.338714743591845
0.6917980017071061,0.1724534931152732,0.8944441675465158,3.0654844877089715,115.6123408755708,1.1138601615544288,0C06B988433C,0,128,high,11,807,2.216847255639732
0.4176388579682437,0.17187763704762346,0.8930367180848804,1.5095743384970421,70.03494108876873,0.6766864099810199,0C06B988433C,1,163,high,11,807,2.216847255639732
0.718483966199038,0.16986332300245935,0.8934935778949177,3.0262277108379583,114.79089338548724,1.0087271116433607,0C06B988433C,2,187,high,11,807,2.216847255639732
0.7438101471360969,0.22926645989120528,0.8713677080969967,2.5196918109252096,108.30848703461307,0.9466076416354025,0C06B988433C,3,219,high,11,807,2.216847255639732
0.6528497268354039,0.2702831790420285,0.877191837527882,2.609470433447593,117.73893694050852,1.151546322530316,0C06B988433C,4,250,high,11,807,2.216847255639732
0.6068158644800917,0.16150226797800124,0.772251081761977,2.0202543904218913,83.78745151815878,0.9044932069316988,0C06B988433C,5,276,high,11,807,2.216847255639732
0.7319495966961648,0.2989595495610464,0.9357833534284992,2.7603487853318596,125.91307710832164,1.1331024939014065,0C06B988433C,6,317,high,11,807,2.216847255639732
0.6971999240621836,0.33046264721229873,0.9057778057755587,4.00728620172606,166.54765482847722,1.4385837982258485,0C06B988433C,7,342,high,11,807,2.216847255639732
0.7658996577121227,0.1520715049120554,0.8673529214920801,2.891014328759448,107.99643854941091,0.9646415864267656,0C06B988433C,8,372,high,11,807,2.216847255639732
0.354225322047081,0.17112218606866478,0.8792334217850847,1.520132563031491,69.28204204190163,0.8801844966027046,0C06B988433C,9,400,high,11,807,2.216847255639732
0.7500772562729875,0.19496465172171648,0.9001516728469047,2.1786772042643205,92.80411452247252,0.8308632181536768,0C06B988433C,10,434,high,11,807,2.216847255639732
0.7940287054244607,0.1999005448245225,0.8666153337683637,3.605545922371388,135.61471656060985,1.129094769877772,0C06B988433C,11,466,high,11,807,2.216847255639732
0.7642455300151629,0.15576837639371155,0.9284082501397752,3.044339932029567,113.74229273969128,1.0115402540372265,0C06B988433C,12,497,high,11,807,2.216847255639732
0.41844292170106767,0.28041447225914,0.8482929312354905,1.5260847422660329,86.22365048960332,0.8115156568106143,0C06B988433C,13,528,high,11,807,2.216847255639732
0.7069826788271393,0.20974919192315591,0.9010409423708088,2.3917152637121375,101.41813263970035,0.8953819123487317,0C06B988433C,14,558,high,11,807,2.216847255639732
0.6279684064136902,0.15044220854880666,0.8563851919529987,1.999906462827902,81.71355908532297,0.7440660278643332,0C06B988433C,15,588,high,11,807,2.216847255639732
0.7869662923010171,0.21765919451745597,0.9130107787267955,2.048304419028604,93.41883088948744,0.7799846751074635,0C06B988433C,16,615,high,11,807,2.216847255639732
0.6098170782488946,0.2804539562211474,0.9904639606876666,3.8025253608933367,154.5433014592817,1.469962307522374,0C06B988433C,17,651,high,11,807,2.216847255639732
0.4994630958638047,0.21598168944737595,0.9674984108067542,2.5405727530846596,107.68252736906851,1.0412674565469064,0C06B988433C,18,682,high,11,807,2.216847255639732
0.6602783191922185,0.23454229871691226,0.9170549396391425,2.12863789425664,97.78358673280285,0.9419494444324124,0C06B988433C,19,711,high,11,807,2.216847255639732
0.6623493664754094,0.27905027685136324,0.9884388685308187,3.6707791686210816,149.6681543550184,1.422742107222157,0E0FF9B702E0,0,129,mid,9,794,2.366285306960344
0.7423383421200442,0.21300692468070354,0.7693571368277107,3.361066158652326,130.1539158782651,1.1382711318231395,0E0FF9B702E0,1,155,mid,9,794,2.366285306960344
0.03506081187402344,0.2897994265887222,0.8627346705220157,1.0980573322578389,76.8651971663198,0.8426238644507622,0E0FF9B702E0,2,185,mid,9,794,2.366285306960344
0.9564811625065696,0.1890025380899029,0.7422250988036557,3.8137206801156336,139.86085759439777,1.128278132407896,0E0FF9B702E0,3,215,mid,9,794,2.366285306960344
0.5941970516083808,0.3689467947190008,0.9424385663809348,3.892809602250566,169.98781868719288,1.4891570306593374,0E0FF9B702E0,4,252,mid,9,794,2.366285306960344
0.5563790834535477,0.21653463814679338,0.9639747025937268,2.6253928231331276,109.60561075518208,1.1508130719584804,0E0FF9B702E0,5,275,mid,9,794,2.366285306960344
0.8578247885042677,0.20812268254074726,0.7410826522194032,2.6046165143109743,107.2837906499063,0.8856648014437769,0E0FF9B702E0,6,310,mid,9,794,2.366285306960344
0.7414926953710135,0.2955068915369407,0.9644777383251063,4.595401638911077,180.0999254411267,1.571264082385648,0E0FF9B702E0,7,333,mid,9,794,2.366285306960344
0.7307918432346235,0.2952139922245097,0.9172434081462691,4.429395209301281,174.40973281860352,1.6354868412017822,0E0FF9B702E0,8,369,mid,9,794,2.366285306960344
