doc_id,domain,model,population,token_count,ppl_W4,top10_acc_W4,topk_sim_W4,expected_sim_W4,content_top10_acc_W4,content_topk_sim_W4,ppl_W8,top10_acc_W8,topk_sim_W8,expected_sim_W8,content_top10_acc_W8,content_topk_sim_W8,ppl_W12,top10_acc_W12,topk_sim_W12,expected_sim_W12,content_top10_acc_W12,content_topk_sim_W12,ppl_W16,top10_acc_W16,topk_sim_W16,expected_sim_W16,content_top10_acc_W16,content_topk_sim_W16,ppl_W24,top10_acc_W24,topk_sim_W24,expected_sim_W24,content_top10_acc_W24,content_topk_sim_W24,ppl_W32,top10_acc_W32,topk_sim_W32,expected_sim_W32,content_top10_acc_W32,content_topk_sim_W32,ppl_W48,top10_acc_W48,topk_sim_W48,expected_sim_W48,content_top10_acc_W48,content_topk_sim_W48,ppl_W64,top10_acc_W64,topk_sim_W64,expected_sim_W64,content_top10_acc_W64,content_topk_sim_W64,ppl_W96,top10_acc_W96,topk_sim_W96,expected_sim_W96,content_top10_acc_W96,content_topk_sim_W96,ppl_W128,top10_acc_W128,topk_sim_W128,expected_sim_W128,content_top10_acc_W128,content_topk_sim_W128,hl_ppl,hl_top10_acc,hl_topk_sim,hl_expected_sim,hl_content_top10_acc,hl_content_topk_sim
uniform_000,uniform,uniform,uniform,405,296911.8214390641,0.0,0.01620273741464766,0.049691094292534724,0.0,0.01620273741464766,238930.63805003563,0.0,0.015728420681423612,0.049966479104662696,0.0,0.015728420681423612,232154.58192259597,0.0,0.015997205461774553,0.05073208279079861,0.0,0.015997205461774553,223565.63469439175,0.0,0.015591364058237227,0.04991973392547123,0.0,0.015591364058237227,224009.65765621467,0.0,0.015615675184461806,0.050501263330853176,0.0,0.015615675184461806,199065.43900836835,0.0,0.015171474880642362,0.05121721540178571,0.0,0.015171474880642362,182967.4399208602,0.0,0.015540683080279638,0.051082066127232144,0.0,0.015540683080279638,210437.5985986228,0.0,0.015667869931175596,0.05082054743691096,0.0,0.015667869931175596,200055.31981310018,0.0,0.015378255692739335,0.04954698350694445,0.0,0.015378255692739335,200055.31981310018,0.0,0.015088762555803572,0.049348316495380705,0.0,0.015088762555803572,7.3409632561687825,,,,,
uniform_001,uniform,uniform,uniform,461,196514.61094709852,0.0,0.018063825274270678,0.05313982282366071,0.0,0.018055908141597625,160430.3353022522,0.0,0.018295409187437998,0.056210714673239084,0.0,0.018281382899130543,157903.92595571707,0.0,0.018081786140562998,0.056760757688492064,0.0,0.018066283195249496,161148.14321393333,0.0,0.017857142857142856,0.05457971966455853,0.0,0.017895114037298387,141509.0635851022,0.0,0.017364895533001613,0.05308120969742063,0.0,0.01734176758796938,153425.78169698478,0.0,0.01679208543565538,0.052462623232886904,0.0,0.01673412322998047,128558.18787607324,0.015873015873015872,0.017939915732731893,0.0569031730530754,0.016129032258064516,0.017959533199187246,124386.73150248808,0.0,0.017576202513679626,0.055525522383432536,0.0,0.017601766893940586,107135.02546175117,0.015873015873015872,0.01854284982832651,0.05819363064236111,0.016129032258064516,0.018576129790275328,115582.29837349188,0.0,0.01803861345563616,0.05749414837549603,0.0,0.018046040688791582,18.07736356286331,,,6.835870336777351,,
uniform_002,uniform,uniform,uniform,326,258153.46788176408,0.0,0.014229153829907614,0.04475015307229663,0.0,0.014229153829907614,240118.7541461612,0.0,0.014179714142330109,0.042785402328249005,0.0,0.014179714142330109,231464.67282656577,0.0,0.014134312432909768,0.04364146883525546,0.0,0.014134312432909768,199065.43900836835,0.0,0.013067760164775545,0.04360089983258929,0.0,0.013067760164775545,196904.90796083005,0.0,0.013033457691707308,0.04126793997628348,0.0,0.013033457691707308,171541.30551613367,0.0,0.013416714138454862,0.04227635217091394,0.0,0.013416714138454862,168338.17115821358,0.0,0.014138206603035094,0.042648194328187006,0.0,0.014138206603035094,159874.25150884362,0.0,0.014246229141477555,0.0438416496155754,0.0,0.014246229141477555,153806.77425460477,0.0,0.013432669261145213,0.04440792023189484,0.0,0.013432669261145213,144488.09288397912,0.0,0.01431734599764385,0.045097835480220734,0.0,0.01431734599764385,15.721556208747565,,126.40498271790835,119.93680884676132,,126.40498271790835
uniform_003,uniform,uniform,uniform,270,270207.22522736434,0.0,0.016714186895461308,0.05266462053571429,0.0,0.016714186895461308,258025.44732010286,0.0,0.016977643209790425,0.051078675285218256,0.0,0.016977643209790425,258794.52409082363,0.0,0.017558355180044023,0.052493776593889506,0.0,0.017558355180044023,208774.0689671464,0.0,0.017419724237351192,0.05343815637013269,0.0,0.017419724237351192,214654.6452121374,0.0,0.017820328000992064,0.05403718494233631,0.0,0.017820328000992064,197491.80740166627,0.0,0.017214820498511904,0.05549694242931548,0.0,0.017214820498511904,171882.00313119587,0.0,0.017743307446676588,0.05672491164434524,0.0,0.017743307446676588,171371.21003625865,0.0,0.016917425488668775,0.052920144701760916,0.0,0.016917425488668775,192845.15827350505,0.0,0.017220936124286955,0.05617099338107639,0.0,0.017220936124286955,155032.31978217026,0.0,0.017329503619481646,0.0546476576063368,0.0,0.017329503619481646,15.692469528466923,,8.304467963088463,18.911149297483064,,8.304467963088463
uniform_004,uniform,uniform,uniform,290,210855.5480117175,0.0,0.015435960557725694,0.0531005859375,0.0,0.015435960557725694,213169.15188651602,0.0,0.01495595583840022,0.05058125087193081,0.0,0.01495595583840022,186264.06215976237,0.0,0.014632739717998201,0.048221769787016366,0.0,0.014632739717998201,173767.97137913737,0.0,0.014644077845982142,0.049819461883060516,0.0,0.014644077845982142,183694.94369558876,0.0,0.013976748027498759,0.04884277828156002,0.0,0.013976748027498759,171371.21003625865,0.0,0.014905520847865514,0.05017501588851687,0.0,0.014905520847865514,167007.44158471964,0.0,0.014806959364149306,0.049491898408011784,0.0,0.014806959364149306,151384.67078330574,0.0,0.014583042689732142,0.049541655040922616,0.0,0.014583042689732142,132277.6934620832,0.0,0.013955101134285094,0.048845684717571926,0.0,0.013955101134285094,136003.58272488142,0.0,0.014131364368257068,0.04992064218672495,0.0,0.014131364368257068,30.663810569789483,,,,,
uniform_005,uniform,uniform,uniform,311,230319.3774311787,0.0,0.01741185263981895,0.05684795076884921,0.0,0.01741185263981895,199658.77817930968,0.0,0.017839462038070436,0.05794149731832837,0.0,0.017839462038070436,176110.8750628106,0.0,0.018088143969339037,0.06159137544177827,0.0,0.018088143969339037,191225.82098236616,0.0,0.017246125236390127,0.05777201576838418,0.0,0.017246125236390127,160988.3532982132,0.0,0.017880031040736606,0.05803625924246652,0.0,0.017880031040736606,165112.92630497672,0.0,0.01869789002433656,0.061543419247581846,0.0,0.01869789002433656,148557.91463387894,0.0,0.018023657420324902,0.059716845315600196,0.0,0.018023657420324902,161628.46519332658,0.0,0.01727779327876984,0.056993878076946926,0.0,0.01727779327876984,144273.24074087045,0.0,0.017369065965924944,0.056222771841382226,0.0,0.017369065965924944,136476.63818869152,0.0,0.018494802808004713,0.05988009013826885,0.0,0.018494802808004713,10.762160229541848,,9.831507182858559,8.46305451408474,,9.831507182858559
uniform_006,uniform,uniform,uniform,365,274394.3072846384,0.0,0.017084757486979168,0.05361114986359127,0.0,0.01703545355027722,260856.6209854177,0.0,0.0171004401312934,0.05440146582467215,0.0,0.01698247848018523,249467.35235652167,0.0,0.017079671223958332,0.052321903289310516,0.0,0.016977125598538305,233656.44759728984,0.0,0.017803494892423114,0.05322837829589844,0.0,0.0176909662062122,182695.36942839637,0.0,0.017481183248852925,0.05465310717385913,0.0,0.017239416799237652,177250.18007245855,0.0,0.016764383467416915,0.05488659086681548,0.0,0.016662659183625254,171882.00313119587,0.0,0.016374678838820683,0.054016960991753474,0.0,0.01640744363107989,174026.74716363335,0.0,0.01671200706845238,0.05479110233367435,0.0,0.016593686995967742,151234.56204917238,0.0,0.016385449303521052,0.05385238405257937,0.0,0.01631699069853752,154265.21437548153,0.0,0.015654185461619542,0.05175442165798611,0.0,0.015700924781060988,19.033952571125443,,,,,
uniform_007,uniform,uniform,uniform,317,343187.3359600234,0.0,0.014888702876984126,0.044919937375992064,0.0,0.014888702876984126,283104.51759620867,0.0,0.014120283580961682,0.041310628255208336,0.0,0.014120283580961682,288777.7668404033,0.0,0.014767722477988592,0.045097229972718256,0.0,0.014767722477988592,254088.14362205853,0.0,0.014812832786923363,0.047004820808531744,0.0,0.014812832786923363,236924.3170427885,0.0,0.014720674545045883,0.04718501984126984,0.0,0.014720674545045883,218847.61668437172,0.0,0.014685615660652282,0.04616486080109127,0.0,0.014685615660652282,256876.11538361537,0.0,0.014322008405412947,0.043478345114087304,0.0,0.014322008405412947,207741.0474829415,0.0,0.014631717924087767,0.04411170596168155,0.0,0.014631717924087767,178308.38696898732,0.0,0.013973932417612227,0.04265630812872024,0.0,0.013973932417612227,200452.64901690808,0.0,0.01428211113763234,0.043510497562469,0.0,0.01428211113763234,13.955371408354745,,,,,
uniform_008,uniform,uniform,uniform,288,237159.4776359414,0.015873015873015872,0.020164822775220113,0.06639765179346478,0.015873015873015872,0.020164822775220113,195736.33627945036,0.0,0.020845867338634673,0.06998552594866071,0.0,0.020845867338634673,201449.42791789622,0.0,0.020798516651940723,0.0685438731360057,0.0,0.020798516651940723,171371.21003625865,0.0,0.019840301029265872,0.06978255983382936,0.0,0.019840301029265872,165851.68537195242,0.0,0.020772903684585814,0.06928265283978174,0.0,0.020772903684585814,168923.69464251268,0.0,0.02093847971113901,0.06913829985119048,0.0,0.02093847971113901,138042.57903997824,0.0,0.02178298102484809,0.07284303695436507,0.0,0.02178298102484809,146581.56373953272,0.0,0.020724735562763517,0.06973702566964286,0.0,0.020724735562763517,125067.28392359795,0.0,0.021809835282583085,0.07041470966641865,0.0,0.021809835282583085,113988.08522555641,0.0,0.02219070517827594,0.07192266555059523,0.0,0.02219070517827594,15.44111430922829,,36.53350182835016,7.079825834542822,,36.53350182835016
uniform_009,uniform,uniform,uniform,358,234352.8895492086,0.0,0.01622781299409412,0.050570533389136904,0.0,0.01622781299409412,236337.43521037317,0.0,0.016117867969331286,0.05040220230344742,0.0,0.016117867969331286,183694.94369558876,0.0,0.015773712642609128,0.05099148220486111,0.0,0.015773712642609128,192462.90833282925,0.0,0.016373407273065476,0.04914189898778522,0.0,0.016373407273065476,199263.02255444648,0.0,0.016765170627170138,0.05186874147445437,0.0,0.016765170627170138,183149.04530538342,0.0,0.017313942076667907,0.05574980236235119,0.0,0.017313942076667907,178573.92435400625,0.0,0.016585145677839006,0.05454202682252914,0.0,0.016585145677839006,166098.6721995679,0.0,0.016633926876007565,0.052240038674975196,0.0,0.016633926876007565,158374.57814417186,0.0,0.01712835402715774,0.05468362475198413,0.0,0.01712835402715774,171796.76534314343,0.0,0.017460656544518848,0.057693965851314484,0.0,0.017460656544518848,10.527434154962478,,25.152598477325405,28.66575137294059,,25.152598477325405
uniform_010,uniform,uniform,uniform,353,251455.12954927425,0.0,0.015121096656436012,0.05292226397801959,0.0,0.015121096656436012,205690.31350363465,0.0,0.015476620386517237,0.052346850198412696,0.0,0.015476620386517237,209292.5044322989,0.0,0.01679078359452505,0.055427309066530255,0.0,0.01679078359452505,201149.87492046738,0.0,0.01633189973377046,0.055798121861049106,0.0,0.01633189973377046,178839.85717809587,0.0,0.016176980639260912,0.053766099233475945,0.0,0.016176980639260912,165194.84787427398,0.0,0.016110231005956255,0.053568279932415676,0.0,0.016110231005956255,161788.89045578876,0.0,0.015766022697327627,0.04854290069095672,0.0,0.015766022697327627,174285.90831780396,0.0,0.016235745142376613,0.05280509827628968,0.0,0.016235745142376613,141649.5192198152,0.0,0.0171341063484313,0.05320400661892361,0.0,0.0171341063484313,117489.84024842973,0.0,0.017674279591393848,0.05442396799723307,0.0,0.017674279591393848,21.980233709968402,,10.80351095445435,9.722166529071831,,10.80351095445435
uniform_011,uniform,uniform,uniform,508,384280.0966861319,0.0,0.012210785396515376,0.03794081627376496,0.0,0.012210785396515376,391203.87674913614,0.0,0.012392255995008681,0.04087629772367932,0.0,0.012392255995008681,348332.4777231335,0.0,0.013047051808190725,0.04184856112041171,0.0,0.013047051808190725,363513.3961726539,0.0,0.012644570971292162,0.040035066150483634,0.0,0.012644570971292162,344210.2482767498,0.0,0.01210618397546193,0.04052031986297123,0.0,0.01210618397546193,320163.57037050853,0.0,0.012716626364087302,0.042756701272631446,0.0,0.012716626364087302,308012.8634084715,0.0,0.012527889675564237,0.04236172872876364,0.0,0.012527889675564237,245904.47160776317,0.0,0.012195815169622027,0.041387891012524804,0.0,0.012195815169622027,277818.20008529566,0.0,0.013020587345910451,0.040972149561321926,0.0,0.013020587345910451,263588.0790998925,0.0,0.012638470483204675,0.041832212417844745,0.0,0.012638470483204675,30.74560052338039,,8.19775291289069,6.651283076030559,,8.19775291289069
uniform_012,uniform,uniform,uniform,394,260468.7301707206,0.0,0.015589396158854166,0.04729255797371032,0.0,0.015589396158854166,269404.2325793037,0.0,0.01627870589967758,0.04789515904017857,0.0,0.01627870589967758,221248.9132057379,0.0,0.016075255378844248,0.04822503952752976,0.0,0.016075255378844248,244687.72757681343,0.0,0.015260242280505952,0.04674844893198165,0.0,0.015260242280505952,217225.3289838339,0.0,0.015820700024801588,0.048935178726438495,0.0,0.015820700024801588,216579.78613426798,0.0,0.015439714704241072,0.04737708682105655,0.0,0.015439714704241072,175326.41812193664,0.0,0.015604806324792287,0.048105875651041664,0.0,0.015604806324792287,166016.30241588593,0.0,0.01565309554811508,0.050112527514260916,0.0,0.01565309554811508,160988.3532982132,0.0,0.015943496946304564,0.05107576884920635,0.0,0.015943496946304564,153045.7328905728,0.0,0.016121957983289446,0.04976124233669705,0.0,0.016121957983289446,35.80964952027583,,5.545203245783559,22.506341031179026,,5.545203245783559
uniform_013,uniform,uniform,uniform,305,230547.9822535433,0.0,0.014599996899801588,0.04486180865575397,0.0,0.014608075541834678,226467.59446097363,0.0,0.015402294340587798,0.04440937344990079,0.0,0.015406577817855342,203558.82683774733,0.0,0.014614612337142702,0.043080072554330974,0.0,0.014668210860221617,182967.4399208602,0.0,0.014440203469897073,0.043653457883804564,0.0,0.014524459838867188,194189.02155277668,0.0,0.014570175655304439,0.04462299649677579,0.0,0.014675232671922254,187934.58071775388,0.0,0.013896336631169395,0.04667530362568204,0.0,0.01398560308641003,182062.11055077467,0.0,0.013856312585255456,0.04483928377666171,0.0,0.013867162889049899,172394.31870815202,0.0,0.014587826199001737,0.044809977213541664,0.0,0.0146774168937437,156888.9722117441,0.0,0.014586554633246528,0.04477970183841766,0.0,0.014644622802734375,163401.92691570078,0.0,0.01514064697992234,0.04820154583643353,0.0,0.015167290164578346,13.278956542305714,,5.347754716981136,31.440136897385973,,5.400658807212207
