essay_id,n_windows,mean_nll_0,mean_gain_0,std_gain_0,mean_nll_2,mean_gain_2,std_gain_2,mean_nll_4,mean_gain_4,std_gain_4,mean_nll_8,mean_gain_8,std_gain_8,mean_nll_12,mean_gain_12,std_gain_12,mean_nll_16,mean_gain_16,std_gain_16,mean_nll_24,mean_gain_24,std_gain_24,mean_nll_32,mean_gain_32,std_gain_32,mean_nll_48,mean_gain_48,std_gain_48,mean_nll_64,mean_gain_64,std_gain_64,mean_nll_96,mean_gain_96,std_gain_96,mean_nll_128,mean_gain_128,std_gain_128,early_ratio,log_slope_local,log_slope_r2,auc_log_k,auc_linear_k,auc_local,stability_gain_128,stability_early_ratio,baseline_nll,score,score_bin,grade,token_count,token_count_z,baseline_nll_z
5B75C046C9CD,20,4.229802780766641,0.0,0.0,4.099714900553226,0.1300878802134145,0.2104042517147308,3.8986989088356494,0.3311038719309915,0.22536874058462658,3.7417547062039374,0.48804807456270344,0.2530911841554577,3.6367251366376876,0.5930776441289533,0.19663784692285863,3.5554663985967636,0.6743363821698773,0.2255630540883841,3.4136899679899217,0.8161128127767194,0.3077936252349769,3.286705267429352,0.9430975133372892,0.36538127838702217,3.166246956586838,1.063555824179803,0.2976519199798711,3.0790392398834228,1.1507635408832182,0.3046209159515398,3.0021017640829086,1.2277010166837323,0.3317102541681958,2.9270063400268556,1.3027964407397854,0.33541476356380473,0.5176068655721529,0.3168318661817622,0.9955451324130844,2.876662916527324,132.23647496005702,2.876662916527324,0.33541476356380473,0.1475353767751986,2.9270063400268556,1,low,6,789,-0.9940507481753572,1.3687376616805549
86A511A55117,20,4.771230488438761,0.0,0.0,4.617124789953232,0.1541056984855283,0.1506850551469406,4.424215245246887,0.3470152431918729,0.1424704526360339,4.2357484102249146,0.5354820782138455,0.17025621608316782,4.148842096328735,0.6223883921100247,0.17016937712408065,4.040362656116486,0.7308678323222745,0.19575183932094045,3.880157560110092,0.8910729283286679,0.19552260904163102,3.727190238237381,1.044040250201379,0.21424146788687334,3.604958963394165,1.166271525044595,0.23129742978802648,3.5358840465545653,1.2353464418841946,0.24374234420114255,3.4499504566192627,1.3212800318194975,0.25305028422734044,3.3652453243732454,1.4059851640655148,0.25402773787835964,0.5198261340175978,0.3419822893267432,0.9931192431541677,3.124496896550865,143.10839508002803,3.124496896550865,0.25402773787835964,0.13369017582175655,3.3652453243732454,2,low,12,871,-0.49763076431190245,2.615179034911851
8A7B4B823C6E,20,3.4676638385941905,0.0,0.0,3.3558859517797828,0.11177788681440777,0.21017244255672615,3.1192069036886094,0.34845693490558094,0.25433057224553607,2.913309152983129,0.5543546856110615,0.25433307889484547,2.8308155002072453,0.6368483383869451,0.24123453706786058,2.7315660335123537,0.7360978050818365,0.284110004015163,2.63875991217792,0.8289039264162701,0.28741447952709126,2.617363667115569,0.8503001714786214,0.2918694557425919,2.5279346909374,0.9397291476567906,0.30920783320689826,2.4884821005165576,0.9791817380776328,0.3151152068620656,2.4449226062744858,1.0227412323197052,0.3317840749301218,2.413235177099705,1.054428661494486,0.33993644100636117,0.6981010967954288,0.2401012685823278,0.9477942333829876,2.7040670803079307,115.4197650684164,2.7040670803079307,0.33993644100636117,0.19278501478340598,2.413235177099705,2,low,10,785,-1.0182663571443062,-0.09253268787691023
7A86EA9E70AC,20,2.9783632686061248,0.0,0.0,2.900828878208995,0.0775343903971295,0.11025587212207551,2.8061523478478194,0.17221092075830505,0.16741048173514006,2.6082487061619757,0.3701145624441485,0.21670072907316806,2.522621705569327,0.4557415630367975,0.22648821673712302,2.4685765014961363,0.5097867671099883,0.2546001495663482,2.399534864164889,0.5788284044412355,0.3056613360146784,2.317241160199046,0.6611221084070783,0.2973828230496783,2.2188676580786706,0.759495610527454,0.3269270019958197,2.1914972070604564,0.7868660615456682,0.3567376064774073,2.1261941842734813,0.852169084332643,0.3364153000721842,2.0408289059996605,0.937534362606464,0.3447713619415584,0.5437526211761633,0.22750818231194314,0.99183277840133,2.0116253772218826,92.90461492995101,2.0116253772218826,0.3447713619415584,0.3908291748874889,2.0408289059996605,1,low,10,945,-0.04964199838634575,-1.1517323495459637
26432FDB0644,20,4.24640993033686,0.0,0.0,4.044808423705399,0.20160150663146084,0.22470866008717583,3.828426906093955,0.41798302424290484,0.24617847666186726,3.618971751816571,0.6274381785202892,0.24689340984539684,3.446394403278828,0.8000155270580322,0.21953718554174073,3.338632123172283,0.9077778071645767,0.2378892791723992,3.1713335111737253,1.0750764191631346,0.2573725854394626,3.0271704226732252,1.2192395076636342,0.22509401052856487,2.950542088598013,1.2958678417388467,0.1945348683697022,2.8582124054431914,1.3881975248936682,0.18980061752838714,2.7934141732752322,1.4529957570616274,0.19419773396639606,2.765230097994208,1.4811798323426513,0.204569117247889,0.612874809218017,0.35599817102818887,0.9792626501194244,3.6319100001022075,160.29048680528513,3.6319100001022075,0.204569117247889,0.12391711980349088,2.765230097994208,2,low,9,957,0.023004828520501286,0.9086129158729365
C278EDC82048,20,4.009743973516649,0.0,0.0,3.882925921678543,0.12681805183810574,0.15788490044951364,3.7256208062171936,0.2841231672994552,0.1389639595906037,3.5347332894802093,0.47501068403643937,0.22318034517462107,3.3680215775966644,0.6417223959199843,0.18658868553518418,3.2706483900547028,0.7390955834619459,0.15609222714460733,3.1997442185878753,0.8099997549287734,0.19191862891843475,3.139852100610733,0.8698918729059157,0.1854941866201412,3.0649187564849854,0.9448252170316636,0.2193223432859787,3.025446927547455,0.9842970459691941,0.23941474589841888,2.9532032132148744,1.0565407603017747,0.21318927004341398,2.6765776574611664,1.3331663160554825,0.3365646864254684,0.5543911322697916,0.2867675269224343,0.9705871993740373,2.700568471026542,120.80650990278491,2.700568471026542,0.3365646864254684,0.11922227906750377,2.6765776574611664,2,low,6,1860,5.489678553260741,0.6564672290096023
7A2D0B189298,20,3.4079325187590817,0.0,0.0,3.319505143165588,0.08842737559349308,0.17493676620096224,3.145006278157234,0.2629262406018472,0.22443943109352296,2.8802331779152155,0.5276993408438659,0.20311988279695928,2.7730893857777117,0.6348431329813696,0.15052453228734583,2.688474266976118,0.7194582517829634,0.1762095738963698,2.582205434516072,0.8257270842430092,0.18277939312338196,2.5093388371169567,0.8985936816421247,0.20446248835473785,2.420768433436751,0.9871640853223302,0.20776248386251434,2.3846858605742454,1.0232466581848363,0.21806527918869864,2.309545934200287,1.0983865845587948,0.24072869011086534,2.2693879002705217,1.13854461848856,0.27030830275593176,0.6319104584043954,0.2785477805180333,0.9692293316311446,2.7037156255268866,121.03912349593256,2.7037156255268866,0.27030830275593176,0.16736178536564725,2.2693879002705217,4,mid,9,825,-0.776110267454816,-0.5016637868227554
E4B55CAC7F65,20,3.6308445238297984,0.0,0.0,3.488181797415018,0.14266272641478042,0.1798253309261236,3.3447283908724783,0.28611613295731997,0.20571410676460636,3.107233313843608,0.5236112099861907,0.26570295666694266,2.983012320101261,0.6478322037285374,0.252535999721071,2.938390626013279,0.6924538978165196,0.2547137221926328,2.8548621255904436,0.775982398239355,0.29695528770164287,2.754765290021896,0.8760792338079021,0.34854005562925133,2.614634656906128,1.0162098669236703,0.36751109660028325,2.5558338522911073,1.0750106715386911,0.34861718322735635,2.4268597647547723,1.2039847590750261,0.3618411327538669,2.370490254089236,1.260354269740562,0.38065000038432206,0.5494121093103909,0.2979501899117843,0.9952720341664264,2.810446143857868,127.45777547902635,2.810446143857868,0.38065000038432206,0.1898513832803326,2.370490254089236,4,mid,10,823,-0.7882180719392906,-0.2141079982416366
453D762EF267,20,3.7459920339045985,0.0,0.0,3.6594965510070323,0.08649548289756619,0.16634467156647598,3.4772923858836293,0.2686996480209693,0.22622816483133196,3.187234133295715,0.5587579006088836,0.22282460098041557,3.0987415097653868,0.6472505241392119,0.24080578670199515,3.059096649289131,0.6868953846154673,0.2342084008459577,2.9529035022482275,0.7930885316563708,0.26021774126305325,2.894563760049641,0.8514282738549573,0.24882344260341155,2.837707535549998,0.9082844983546001,0.31739550041265424,2.7262860463932155,1.0197059875113827,0.3904084811849507,2.6253227051347494,1.120669328769849,0.39237005364040767,2.5775592384859918,1.1684327954186065,0.39259481402680546,0.5878775290361291,0.2764612837968729,0.9762846341255361,2.6707278323816936,120.04818237733335,2.6707278323816936,0.39259481402680546,0.15729538220776806,2.5775592384859918,4,mid,8,922,-0.18888174995780255,0.3748385776775356
9278F35CE330,20,3.9025508273032408,0.0,0.0,3.761678655445576,0.14087217185766462,0.1952308184536386,3.5711177565157413,0.331433070787499,0.27879935032103037,3.325171868130565,0.5773789591726756,0.3644927324674653,3.1789024256169798,0.7236484016862607,0.3683466203198522,3.1142885144799948,0.7882623128232454,0.36322615423098203,3.0309345670044423,0.871616260298798,0.3330637091773889,2.9276208464056253,0.9749299808976148,0.34236871371276795,2.828002230450511,1.0745485968527293,0.3472181088537035,2.7364876091480257,1.1660632181552146,0.4138778958311794,2.6544036719948054,1.248147155308435,0.3888771200553704,2.5811932452023028,1.3213575821009373,0.37318262340182407,0.5965548792401228,0.30897488814465446,0.9880868307630573,3.054692015261561,136.14254179846853,3.054692015261561,0.37318262340182407,0.1881652847234135,2.5811932452023028,4,mid,10,832,-0.7337329517591553,0.38517443661205286
