essay_id,window_idx,target_start,k,nll_k,gain_k
F4302FD22CF0,12,579,64,2.3065607994794846,1.0341635303151224
F4302FD22CF0,12,579,96,2.254991754889488,1.0857325749051188
F4302FD22CF0,12,579,128,2.164105087518692,1.176619242275915
F4302FD22CF0,13,615,0,3.2631828554214968,0.0
F4302FD22CF0,13,615,2,3.341064214706421,-0.07788135928492412
F4302FD22CF0,13,615,4,3.0675636529922485,0.19561920242924824
F4302FD22CF0,13,615,8,3.0083980560302734,0.25478479939122334
F4302FD22CF0,13,615,12,2.99696683883667,0.26621601658482685
F4302FD22CF0,13,615,16,2.9071460962295532,0.35603675919194355
F4302FD22CF0,13,615,24,2.65872985124588,0.6044530041756166
F4302FD22CF0,13,615,32,2.6609095335006714,0.6022733219208254
F4302FD22CF0,13,615,48,2.6233215928077698,0.639861262613727
F4302FD22CF0,13,615,64,2.511288195848465,0.7518946595730318
F4302FD22CF0,13,615,96,2.4907851219177246,0.7723977335037722
F4302FD22CF0,13,615,128,2.4836380183696747,0.7795448370518221
F4302FD22CF0,14,658,0,3.225981681577621,0.0
F4302FD22CF0,14,658,2,3.07537841796875,0.150603263608871
F4302FD22CF0,14,658,4,2.9655423164367676,0.2604393651408534
F4302FD22CF0,14,658,8,2.6115207076072693,0.6144609739703517
F4302FD22CF0,14,658,12,2.6231977939605713,0.6027838876170497
F4302FD22CF0,14,658,16,2.6233389377593994,0.6026427438182216
F4302FD22CF0,14,658,24,2.6395322680473328,0.5864494135302882
F4302FD22CF0,14,658,32,2.5768721103668213,0.6491095712107997
F4302FD22CF0,14,658,48,2.4779019355773926,0.7480797460002284
F4302FD22CF0,14,658,64,2.4570846557617188,0.7688970258159022
F4302FD22CF0,14,658,96,2.4029202461242676,0.8230614354533534
F4302FD22CF0,14,658,128,2.450155258178711,0.7758264233989101
F4302FD22CF0,15,697,0,4.01606209047379,0.0
F4302FD22CF0,15,697,2,3.8727035522460938,0.14335853822769629
F4302FD22CF0,15,697,4,3.8355560302734375,0.18050606020035254
F4302FD22CF0,15,697,8,3.629802703857422,0.38625938661636816
F4302FD22CF0,15,697,12,3.625896453857422,0.39016563661636816
F4302FD22CF0,15,697,16,3.6893768310546875,0.32668525941910254
F4302FD22CF0,15,697,24,3.6196212768554688,0.3964408136183213
F4302FD22CF0,15,697,32,3.5831756591796875,0.43288643129410254
F4302FD22CF0,15,697,48,3.6333999633789062,0.3826621270948838
F4302FD22CF0,15,697,64,3.652435302734375,0.36362678773941504
F4302FD22CF0,15,697,96,3.579570770263672,0.43649132021011816
F4302FD22CF0,15,697,128,3.6142044067382812,0.4018576837355088
F4302FD22CF0,16,730,0,3.602795631654801,0.0
F4302FD22CF0,16,730,2,3.4913982152938843,0.1113974163609166
F4302FD22CF0,16,730,4,3.399744987487793,0.2030506441670079
F4302FD22CF0,16,730,8,3.284787952899933,0.318007678754868
F4302FD22CF0,16,730,12,3.1586437821388245,0.4441518495159764
F4302FD22CF0,16,730,16,3.0090068578720093,0.5937887737827916
F4302FD22CF0,16,730,24,3.0043999552726746,0.5983956763821263
F4302FD22CF0,16,730,32,2.9588337540626526,0.6439618775921483
F4302FD22CF0,16,730,48,2.835862100124359,0.7669335315304417
F4302FD22CF0,16,730,64,2.838539719581604,0.7642559120731969
F4302FD22CF0,16,730,96,2.7280739545822144,0.8747216770725865
F4302FD22CF0,16,730,128,2.593801736831665,1.0089938948231358
F4302FD22CF0,17,773,0,2.6319748201677875,0.0
F4302FD22CF0,17,773,2,2.557182729244232,0.07479209092355532
F4302FD22CF0,17,773,4,2.49860680103302,0.13336801913476748
F4302FD22CF0,17,773,8,2.3003774359822273,0.3315973841855602
F4302FD22CF0,17,773,12,2.1928642988204956,0.4391105213472919
F4302FD22CF0,17,773,16,1.959955282509327,0.6720195376584606
F4302FD22CF0,17,773,24,1.7619129717350006,0.8700618484327869
F4302FD22CF0,17,773,32,1.6916965693235397,0.9402782508442478
F4302FD22CF0,17,773,48,1.678477942943573,0.9534968772242145
F4302FD22CF0,17,773,64,1.6774923354387283,0.9544824847290592
F4302FD22CF0,17,773,96,1.7053071483969688,0.9266676717708187
F4302FD22CF0,17,773,128,1.6942365989089012,0.9377382212588863
F4302FD22CF0,18,812,0,4.017392066217238,0.0
F4302FD22CF0,18,812,2,3.9594032764434814,0.057988789773756544
F4302FD22CF0,18,812,4,3.898054361343384,0.1193377048738542
F4302FD22CF0,18,812,8,3.496814250946045,0.5205778152711931
F4302FD22CF0,18,812,12,3.175349235534668,0.84204283068257
F4302FD22CF0,18,812,16,3.20674204826355,0.8106500179536882
F4302FD22CF0,18,812,24,3.1819872856140137,0.8354047806032243
F4302FD22CF0,18,812,32,3.097001791000366,0.9203902752168718
F4302FD22CF0,18,812,48,3.0083985328674316,1.0089935333498063
F4302FD22CF0,18,812,64,2.935024380683899,1.082367685533339
F4302FD22CF0,18,812,96,2.931509017944336,1.085883048272902
F4302FD22CF0,18,812,128,2.920703887939453,1.0966881782777849
F4302FD22CF0,19,845,0,3.168062763829385,0.0
F4302FD22CF0,19,845,2,3.127025343477726,0.041037420351659026
F4302FD22CF0,19,845,4,3.0674983635544777,0.10056440027490732
F4302FD22CF0,19,845,8,2.7562810108065605,0.4117817530228245
F4302FD22CF0,19,845,12,2.7112788036465645,0.4567839601828205
F4302FD22CF0,19,845,16,2.7960418723523617,0.37202089147702333
F4302FD22CF0,19,845,24,2.6893082819879055,0.4787544818414795
F4302FD22CF0,19,845,32,2.6950529739260674,0.47300978990331766
F4302FD22CF0,19,845,48,2.469737634062767,0.698325129766618
F4302FD22CF0,19,845,64,2.1146354526281357,1.0534273112012493
F4302FD22CF0,19,845,96,2.0200973004102707,1.1479654634191143
F4302FD22CF0,19,845,128,2.061632961034775,1.1064298027946102
D50B2015BE66,0,128,0,3.391560523740707,0.0
D50B2015BE66,0,128,2,3.1092754900455475,0.28228503369515945
D50B2015BE66,0,128,4,2.726074993610382,0.6654855301303249
D50B2015BE66,0,128,8,2.6609763503074646,0.7305841734332423
D50B2015BE66,0,128,12,2.597058057785034,0.7945024659556728
D50B2015BE66,0,128,16,2.420442059636116,0.9711184641045909
D50B2015BE66,0,128,24,1.7219743430614471,1.6695861806792598
D50B2015BE66,0,128,32,1.7102114111185074,1.6813491126221995
D50B2015BE66,0,128,48,1.6733227111399174,1.7182378126007896
D50B2015BE66,0,128,64,1.662377756088972,1.7291827676517348
D50B2015BE66,0,128,96,1.6109533160924911,1.7806072076482158
D50B2015BE66,0,128,128,1.5492139756679535,1.8423465480727534
D50B2015BE66,1,171,0,3.88855226578251,0.0
D50B2015BE66,1,171,2,4.0941362380981445,-0.20558397231563452
D50B2015BE66,1,171,4,3.765413284301758,0.1231389814807522
D50B2015BE66,1,171,8,3.299126625061035,0.5894256407214749
D50B2015BE66,1,171,12,3.1375885009765625,0.7509637648059475
D50B2015BE66,1,171,16,3.1763877868652344,0.7121644789172756
D50B2015BE66,1,171,24,3.1162805557250977,0.7722717100574124
D50B2015BE66,1,171,32,3.1576223373413086,0.7309299284412014
D50B2015BE66,1,171,48,2.8020877838134766,1.0864644819690334
D50B2015BE66,1,171,64,2.846010684967041,1.042541580815469
D50B2015BE66,1,171,96,2.7636358737945557,1.1249163919879543
D50B2015BE66,1,171,128,2.7156214714050293,1.1729307943774807
D50B2015BE66,2,207,0,3.61249271515877,0.0
D50B2015BE66,2,207,2,3.4936065673828125,0.11888614777595752
D50B2015BE66,2,207,4,3.1813621520996094,0.43113056305916064
D50B2015BE66,2,207,8,3.24381160736084,0.3686811077979302
D50B2015BE66,2,207,12,3.0064163208007812,0.6060763943579888
D50B2015BE66,2,207,16,2.945014476776123,0.667478238382647
D50B2015BE66,2,207,24,2.8874967098236084,0.7249960053351616
D50B2015BE66,2,207,32,2.8582935333251953,0.7541991818335747
D50B2015BE66,2,207,48,2.740633010864258,0.8718597042945122
D50B2015BE66,2,207,64,2.7714405059814453,0.8410522091773247
D50B2015BE66,2,207,96,2.7351789474487305,0.8773137677100395
D50B2015BE66,2,207,128,2.754305362701416,0.858187352457354
D50B2015BE66,3,242,0,3.491795693674395,0.0
D50B2015BE66,3,242,2,3.526604652404785,-0.03480895873039014
D50B2015BE66,3,242,4,2.921743392944336,0.5700523007300591
D50B2015BE66,3,242,8,2.625424385070801,0.8663713086035942
D50B2015BE66,3,242,12,2.546520709991455,0.9452749836829399
D50B2015BE66,3,242,16,2.450791358947754,1.0410043347266411
D50B2015BE66,3,242,24,2.4871232509613037,1.0046724427130913
D50B2015BE66,3,242,32,2.4625144004821777,1.0292812931922173
D50B2015BE66,3,242,48,2.2302732467651367,1.2615224469092583
D50B2015BE66,3,242,64,2.2555086612701416,1.2362870324042534
D50B2015BE66,3,242,96,2.244602680206299,1.2471930134680962
D50B2015BE66,3,242,128,2.1396231651306152,1.3521725285437798
D50B2015BE66,4,286,0,3.736010459161574,0.0
D50B2015BE66,4,286,2,3.689056932926178,0.04695352623539595
D50B2015BE66,4,286,4,3.481392204761505,0.2546182544000688
D50B2015BE66,4,286,8,3.483787387609482,0.2522230715520921
D50B2015BE66,4,286,12,2.897332489490509,0.8386779696710649
D50B2015BE66,4,286,16,2.841270685195923,0.8947397739656511
D50B2015BE66,4,286,24,2.944230616092682,0.791779843068892
D50B2015BE66,4,286,32,2.723603308200836,1.0124071509607377
D50B2015BE66,4,286,48,2.6990410685539246,1.0369693906076494
D50B2015BE66,4,286,64,2.476084887981415,1.2599255711801591
D50B2015BE66,4,286,96,2.4330962896347046,1.3029141695268693
D50B2015BE66,4,286,128,2.443480610847473,1.2925298483141008
D50B2015BE66,5,316,0,4.711537022744456,0.0
D50B2015BE66,5,316,2,4.7142181396484375,-0.0026811169039815397
D50B2015BE66,5,316,4,4.687705993652344,0.02383102909211221
D50B2015BE66,5,316,8,4.445058822631836,0.26647820011262
D50B2015BE66,5,316,12,4.420370101928711,0.291166920815745
D50B2015BE66,5,316,16,4.33793830871582,0.37359871402863565
D50B2015BE66,5,316,24,4.4221038818359375,0.28943314090851846
D50B2015BE66,5,316,32,4.446926116943359,0.2646109058010966
D50B2015BE66,5,316,48,4.405993461608887,0.30554356113556924
D50B2015BE66,5,316,64,4.276836395263672,0.4347006274807841
D50B2015BE66,5,316,96,4.306347846984863,0.4051891757595927
D50B2015BE66,5,316,128,4.2626953125,0.44884171024445596
D50B2015BE66,6,355,0,4.9893469041393645,0.0
D50B2015BE66,6,355,2,4.702050089836121,0.28729681430324394
D50B2015BE66,6,355,4,4.243736982345581,0.7456099217937835
D50B2015BE66,6,355,8,3.895169258117676,1.0941776460216888
D50B2015BE66,6,355,12,3.9220480918884277,1.0672988122509368
D50B2015BE66,6,355,16,4.0396409034729,0.9497060006664642
D50B2015BE66,6,355,24,3.70194673538208,1.2874001687572845
D50B2015BE66,6,355,32,3.538146495819092,1.4512004083202728
D50B2015BE66,6,355,48,3.475710391998291,1.5136365121410735
D50B2015BE66,6,355,64,3.47554874420166,1.5137981599377044
D50B2015BE66,6,355,96,3.420424461364746,1.5689224427746185
D50B2015BE66,6,355,128,3.4088263511657715,1.580520552973593
D50B2015BE66,7,395,0,4.245535696706464,0.0
D50B2015BE66,7,395,2,4.108523011207581,0.1370126854988838
D50B2015BE66,7,395,4,3.708616018295288,0.5369196784111763
D50B2015BE66,7,395,8,3.669569969177246,0.5759657275292183
D50B2015BE66,7,395,12,3.5057544708251953,0.739781225881269
D50B2015BE66,7,395,16,3.4347801208496094,0.810755575856855
D50B2015BE66,7,395,24,3.4473540782928467,0.7981816184136177
D50B2015BE66,7,395,32,3.4838600158691406,0.7616756808373237
D50B2015BE66,7,395,48,3.3857226371765137,0.8598130595299507
D50B2015BE66,7,395,64,3.3171863555908203,0.928349341115644
D50B2015BE66,7,395,96,3.2102670669555664,1.035268629750898
D50B2015BE66,7,395,128,3.077536106109619,1.1679995905968452
D50B2015BE66,8,431,0,4.024336753352996,0.0
D50B2015BE66,8,431,2,3.6907807737588882,0.33355597959410765
D50B2015BE66,8,431,4,3.554219864308834,0.4701168890441618
D50B2015BE66,8,431,8,3.095193773508072,0.929142979844924
D50B2015BE66,8,431,12,3.0225685201585293,1.0017682331944666
D50B2015BE66,8,431,16,2.9733733758330345,1.0509633775199614
D50B2015BE66,8,431,24,2.9516571611166,1.0726795922363959
D50B2015BE66,8,431,32,2.8712575137615204,1.1530792395914755
D50B2015BE66,8,431,48,2.955674469470978,1.0686622838820181
D50B2015BE66,8,431,64,2.9479505121707916,1.0763862411822043
D50B2015BE66,8,431,96,2.8708817064762115,1.1534550468767844
D50B2015BE66,8,431,128,2.898469090461731,1.125867662891265
D50B2015BE66,9,469,0,4.635072031328755,0.0
D50B2015BE66,9,469,2,4.275868654251099,0.35920337707765615
D50B2015BE66,9,469,4,4.345389366149902,0.28968266517885244
D50B2015BE66,9,469,8,4.190912246704102,0.4441597846246532
D50B2015BE66,9,469,12,4.092853546142578,0.5422184851861767
D50B2015BE66,9,469,16,3.953413963317871,0.6816580680108837
D50B2015BE66,9,469,24,3.8318567276000977,0.8032153037286571
D50B2015BE66,9,469,32,3.792562961578369,0.8425090697503856
D50B2015BE66,9,469,48,3.7132139205932617,0.9218581107354931
D50B2015BE66,9,469,64,3.728719711303711,0.9063523200250438
D50B2015BE66,9,469,96,3.570882797241211,1.0641892340875438
D50B2015BE66,9,469,128,3.5530147552490234,1.0820572760797313
D50B2015BE66,10,515,0,3.1458934660880797,0.0
D50B2015BE66,10,515,2,3.238646298646927,-0.09275283255884714
D50B2015BE66,10,515,4,2.9486226439476013,0.19727082214047842
D50B2015BE66,10,515,8,2.9049956798553467,0.24089778623273306
D50B2015BE66,10,515,12,2.770182192325592,0.3757112737624877
D50B2015BE66,10,515,16,2.736875742673874,0.40901772341420584
D50B2015BE66,10,515,24,2.5858359336853027,0.560057532402777
D50B2015BE66,10,515,32,2.5863263607025146,0.5595671053855651
D50B2015BE66,10,515,48,2.6085115671157837,0.537381898972296
D50B2015BE66,10,515,64,2.5597883462905884,0.5861051197974914
D50B2015BE66,10,515,96,2.352809190750122,0.7930842753379577
D50B2015BE66,10,515,128,2.3275128602981567,0.818380605789923
D50B2015BE66,11,547,0,4.007617581275202,0.0
D50B2015BE66,11,547,2,3.7985377311706543,0.20907985010454766
D50B2015BE66,11,547,4,3.4569454193115234,0.5506721619636785
D50B2015BE66,11,547,8,3.1449174880981445,0.8627000931770574
D50B2015BE66,11,547,12,3.0997626781463623,0.9078549031288397
D50B2015BE66,11,547,16,3.0094261169433594,0.9981914643318426
D50B2015BE66,11,547,24,2.7296791076660156,1.2779384736091863
D50B2015BE66,11,547,32,2.6274499893188477,1.3801675919563543
D50B2015BE66,11,547,48,2.4564082622528076,1.5512093190223943
D50B2015BE66,11,547,64,2.4618773460388184,1.5457402352363836
D50B2015BE66,11,547,96,2.4069390296936035,1.6006785515815984
D50B2015BE66,11,547,128,2.350283622741699,1.6573339585335027
D50B2015BE66,12,588,0,4.744362969552317,0.0
D50B2015BE66,12,588,2,4.536170095205307,0.20819287434701028
D50B2015BE66,12,588,4,4.4864372462034225,0.25792572334889474
D50B2015BE66,12,588,8,4.158557191491127,0.5858057780611903
D50B2015BE66,12,588,12,3.721148930490017,1.0232140390623004
D50B2015BE66,12,588,16,3.714536175131798,1.0298267944205195
D50B2015BE66,12,588,24,3.7960087805986404,0.9483541889536768
D50B2015BE66,12,588,32,3.7163175493478775,1.0280454202044398
D50B2015BE66,12,588,48,3.788062870502472,0.9563000990498454
D50B2015BE66,12,588,64,3.7708441615104675,0.9735188080418498
D50B2015BE66,12,588,96,3.6937380731105804,1.0506248964417368
D50B2015BE66,12,588,128,3.5858014822006226,1.1585614873516947
D50B2015BE66,13,626,0,3.97339605516003,0.0
D50B2015BE66,13,626,2,3.3004257678985596,0.6729702872614705
D50B2015BE66,13,626,4,2.9253718852996826,1.0480241698603474
D50B2015BE66,13,626,8,2.9544308185577393,1.0189652366022908
D50B2015BE66,13,626,12,2.881105601787567,1.0922904533724629
D50B2015BE66,13,626,16,2.8776345252990723,1.0957615298609578
D50B2015BE66,13,626,24,2.921206474304199,1.0521895808558308
D50B2015BE66,13,626,32,2.8956692218780518,1.0777268332819783
D50B2015BE66,13,626,48,2.8735342025756836,1.0998618525843464
D50B2015BE66,13,626,64,2.7290369272232056,1.2443591279368245
D50B2015BE66,13,626,96,2.757978320121765,1.215417735038265
D50B2015BE66,13,626,128,2.7186360359191895,1.2547600192408406
D50B2015BE66,14,669,0,4.845766129032258,0.0
D50B2015BE66,14,669,2,4.706687927246094,0.13907820178616426
D50B2015BE66,14,669,4,4.468513488769531,0.37725264026272676
D50B2015BE66,14,669,8,4.313751220703125,0.532014908329133
D50B2015BE66,14,669,12,4.2981109619140625,0.5476551671181955
D50B2015BE66,14,669,16,4.3157196044921875,0.5300465245400705
D50B2015BE66,14,669,24,3.9865798950195312,0.8591862340127268
D50B2015BE66,14,669,32,3.8599777221679688,0.9857884068642893
D50B2015BE66,14,669,48,3.8492813110351562,0.9964848179971018
D50B2015BE66,14,669,64,3.891510009765625,0.954256119266633
D50B2015BE66,14,669,96,3.8776626586914062,0.9681034703408518
D50B2015BE66,14,669,128,3.8848037719726562,0.9609623570596018
D50B2015BE66,15,702,0,4.536270633820565,0.0
D50B2015BE66,15,702,2,4.692877769470215,-0.1566071356496499
D50B2015BE66,15,702,4,4.4508819580078125,0.08538867581275245
D50B2015BE66,15,702,8,3.6376419067382812,0.8986287270822837
D50B2015BE66,15,702,12,3.9867849349975586,0.5494856988230064
D50B2015BE66,15,702,16,3.621469497680664,0.9148011361399009
D50B2015BE66,15,702,24,3.468128204345703,1.0681424294748618
D50B2015BE66,15,702,32,3.1714649200439453,1.3648057137766196
D50B2015BE66,15,702,48,3.142406463623047,1.393864170197518
D50B2015BE66,15,702,64,3.1358299255371094,1.4004407082834556
D50B2015BE66,15,702,96,2.9955148696899414,1.5407557641306235
D50B2015BE66,15,702,128,3.029025077819824,1.5072455560007407
D50B2015BE66,16,742,0,3.5654798938382055,0.0
D50B2015BE66,16,742,2,3.6031742095947266,-0.037694315756521046
D50B2015BE66,16,742,4,3.3722152709960938,0.19326462284211177
D50B2015BE66,16,742,8,3.1405439376831055,0.42493595615510005
D50B2015BE66,16,742,12,2.9861230850219727,0.5793568088162329
D50B2015BE66,16,742,16,3.058917999267578,0.5065618945706274
D50B2015BE66,16,742,24,3.091358184814453,0.4741217090237524
D50B2015BE66,16,742,32,3.0588059425354004,0.5066739513028051
D50B2015BE66,16,742,48,2.98626708984375,0.5792128039944555
D50B2015BE66,16,742,64,2.986276626586914,0.5792032672512915
D50B2015BE66,16,742,96,2.9766359329223633,0.5888439609158422
D50B2015BE66,16,742,128,2.9119577407836914,0.6535221530545141
D50B2015BE66,17,779,0,4.289663991620464,0.0
D50B2015BE66,17,779,2,4.1847734451293945,0.10489054649106944
D50B2015BE66,17,779,4,3.9404397010803223,0.3492242905401417
D50B2015BE66,17,779,8,3.9020023345947266,0.3876616570257374
D50B2015BE66,17,779,12,3.880645275115967,0.40901871650449717
D50B2015BE66,17,779,16,3.8337044715881348,0.4559595200323292
D50B2015BE66,17,779,24,3.8335742950439453,0.45608969657651866
D50B2015BE66,17,779,32,3.888587474822998,0.4010765167974659
D50B2015BE66,17,779,48,3.328834056854248,0.9608299347662159
D50B2015BE66,17,779,64,3.410496711730957,0.8791672798895069
D50B2015BE66,17,779,96,3.350470542907715,0.9391934487127491
D50B2015BE66,17,779,128,3.330923318862915,0.9587406727575489
D50B2015BE66,18,824,0,3.3747135285408265,0.0
D50B2015BE66,18,824,2,3.829395294189453,-0.4546817656486266
D50B2015BE66,18,824,4,3.8074746131896973,-0.43276108464887075
D50B2015BE66,18,824,8,3.3136954307556152,0.06101809778521128
D50B2015BE66,18,824,12,3.187345504760742,0.18736802378008433
D50B2015BE66,18,824,16,3.0135936737060547,0.3611198548347718
D50B2015BE66,18,824,24,3.006405830383301,0.36830769815752573
D50B2015BE66,18,824,32,2.912698745727539,0.46201478281328745
D50B2015BE66,18,824,48,2.832272529602051,0.5424409989387757
D50B2015BE66,18,824,64,2.874619483947754,0.5000940445930726
D50B2015BE66,18,824,96,2.880124092102051,0.49458943643877573
D50B2015BE66,18,824,128,2.8011932373046875,0.573520291236139
D50B2015BE66,19,858,0,5.079324045488911,0.0
D50B2015BE66,19,858,2,4.758959770202637,0.3203642752862743
D50B2015BE66,19,858,4,4.484492301940918,0.5948317435479931
D50B2015BE66,19,858,8,4.461501121520996,0.6178229239679149
D50B2015BE66,19,858,12,4.494115829467773,0.5852082160211376
D50B2015BE66,19,858,16,4.5362548828125,0.543069162676411
D50B2015BE66,19,858,24,4.455610275268555,0.6237137702203563
D50B2015BE66,19,858,32,4.370033264160156,0.7092907813287548
D50B2015BE66,19,858,48,4.334016799926758,0.7453072455621532
D50B2015BE66,19,858,64,3.9950180053710938,1.0843060401178173
D50B2015BE66,19,858,96,3.7616987228393555,1.3176253226495556
D50B2015BE66,19,858,128,3.836503028869629,1.2428210166192821
4548C04F9AC7,0,128,0,4.546969506048387,0.0
4548C04F9AC7,0,128,2,4.412078857421875,0.134890648626512
4548C04F9AC7,0,128,4,4.024299621582031,0.5226698844663558
4548C04F9AC7,0,128,8,3.9068870544433594,0.6400824516050276
4548C04F9AC7,0,128,12,3.72760009765625,0.819369408392137
4548C04F9AC7,0,128,16,3.753772735595703,0.7931967704526839
4548C04F9AC7,0,128,24,3.4306106567382812,1.1163588493101058
4548C04F9AC7,0,128,32,3.204893112182617,1.3420763938657698
4548C04F9AC7,0,128,48,1.6415902078151703,2.9053792982332167
4548C04F9AC7,0,128,64,0.802685484290123,3.744284021758264
4548C04F9AC7,0,128,96,0.8383993655443192,3.708570140504068
4548C04F9AC7,0,128,128,0.850235253572464,3.696734252475923
4548C04F9AC7,1,175,0,4.007202609892814,0.0
4548C04F9AC7,1,175,2,3.7734554708004,0.23374713909241418
4548C04F9AC7,1,175,4,3.3722698092460632,0.6349328006467507
4548C04F9AC7,1,175,8,3.4056395292282104,0.6015630806646035
4548C04F9AC7,1,175,12,3.1556150317192078,0.8515875781736062
4548C04F9AC7,1,175,16,3.2492423057556152,0.7579603041371987
4548C04F9AC7,1,175,24,3.0212291479110718,0.9859734619817422
4548C04F9AC7,1,175,32,3.0417946577072144,0.9654079521855996
4548C04F9AC7,1,175,48,2.967655062675476,1.0395475472173379
4548C04F9AC7,1,175,64,2.716963768005371,1.2902388418874429
4548C04F9AC7,1,175,96,2.702313780784607,1.304888829108207
4548C04F9AC7,1,175,128,2.6002567410469055,1.4069458688459084
4548C04F9AC7,2,218,0,4.618989129220286,0.0
4548C04F9AC7,2,218,2,4.4399011097848415,0.1790880194354445
4548C04F9AC7,2,218,4,4.491712402552366,0.12727672666791978
4548C04F9AC7,2,218,8,4.385749101638794,0.2332400275814921
4548C04F9AC7,2,218,12,4.091357052326202,0.5276320768940836
4548C04F9AC7,2,218,16,4.090430483222008,0.5285586459982783
4548C04F9AC7,2,218,24,3.7457209527492523,0.8732681764710337
4548C04F9AC7,2,218,32,3.512041985988617,1.106947143231669
4548C04F9AC7,2,218,48,3.3224533796310425,1.2965357495892436
4548C04F9AC7,2,218,64,3.339920222759247,1.2790689064610392
4548C04F9AC7,2,218,96,3.1482810974121094,1.4707080318081767
4548C04F9AC7,2,218,128,3.106289863586426,1.5126992656338603
4548C04F9AC7,3,259,0,4.443570044732863,0.0
4548C04F9AC7,3,259,2,4.120552062988281,0.32301798174458174
4548C04F9AC7,3,259,4,3.9382991790771484,0.5052708656557146
4548C04F9AC7,3,259,8,3.9056396484375,0.537930396295363
4548C04F9AC7,3,259,12,3.6858949661254883,0.7576750786073747
4548C04F9AC7,3,259,16,3.6254119873046875,0.8181580574281755
4548C04F9AC7,3,259,24,3.4863014221191406,0.9572686226137224
4548C04F9AC7,3,259,32,3.31103515625,1.132534888482863
4548C04F9AC7,3,259,48,3.1137619018554688,1.3298081428773942
4548C04F9AC7,3,259,64,3.0765743255615234,1.3669957191713396
4548C04F9AC7,3,259,96,3.061168670654297,1.3824013740785661
4548C04F9AC7,3,259,128,3.0432872772216797,1.4002827675111833
4548C04F9AC7,4,300,0,4.521216607862903,0.0
4548C04F9AC7,4,300,2,4.4471282958984375,0.07408831196446553
4548C04F9AC7,4,300,4,4.027763366699219,0.4934532411636843
4548C04F9AC7,4,300,8,3.976837158203125,0.544379449659778
4548C04F9AC7,4,300,12,3.854339599609375,0.666877008253528
4548C04F9AC7,4,300,16,3.5057525634765625,1.0154640443863405
4548C04F9AC7,4,300,24,3.3487091064453125,1.1725075014175905
4548C04F9AC7,4,300,32,3.263629913330078,1.257586694532825
4548C04F9AC7,4,300,48,3.2703628540039062,1.2508537538589968
4548C04F9AC7,4,300,64,3.2270126342773438,1.2942039735855593
4548C04F9AC7,4,300,96,3.3250274658203125,1.1961891420425905
4548C04F9AC7,4,300,128,3.204967498779297,1.3162491090836062
4548C04F9AC7,5,345,0,4.626712922127016,0.0
4548C04F9AC7,5,345,2,4.151105880737305,0.4756070413897113
4548C04F9AC7,5,345,4,3.739879608154297,0.8868333139727191
4548C04F9AC7,5,345,8,3.427478790283203,1.199234131843813
4548C04F9AC7,5,345,12,3.3381309509277344,1.2885819711992816
4548C04F9AC7,5,345,16,3.215709686279297,1.4110032358477191
4548C04F9AC7,5,345,24,3.1936073303222656,1.4331055918047504
4548C04F9AC7,5,345,32,3.0903472900390625,1.5363656320879535
4548C04F9AC7,5,345,48,3.004039764404297,1.6226731577227191
4548C04F9AC7,5,345,64,2.8577346801757812,1.7689782419512348
4548C04F9AC7,5,345,96,3.015350341796875,1.611362580330141
4548C04F9AC7,5,345,128,2.88330078125,1.743412140877016
4548C04F9AC7,6,398,0,4.358933971774194,0.0
4548C04F9AC7,6,398,2,4.350549697875977,0.008384273898217387
4548C04F9AC7,6,398,4,4.138813018798828,0.22012095297536582
4548C04F9AC7,6,398,8,3.9058637619018555,0.4530702098723385
4548C04F9AC7,6,398,12,3.824916362762451,0.5340176090117428
4548C04F9AC7,6,398,16,3.70987868309021,0.649055288683984
4548C04F9AC7,6,398,24,3.5242226123809814,0.8347113593932125
4548C04F9AC7,6,398,32,3.516371965408325,0.8425620063658688
4548C04F9AC7,6,398,48,3.3904693126678467,0.9684646591063473
4548C04F9AC7,6,398,64,3.3325486183166504,1.0263853534575436
4548C04F9AC7,6,398,96,3.095803141593933,1.2631308301802608
4548C04F9AC7,6,398,128,3.164002776145935,1.194931195628259
4548C04F9AC7,7,439,0,3.6762567335559475,0.0
4548C04F9AC7,7,439,2,3.772965431213379,-0.0967086976574314
4548C04F9AC7,7,439,4,3.6347570419311523,0.041499691624795165
4548C04F9AC7,7,439,8,3.4739837646484375,0.20227296890751
4548C04F9AC7,7,439,12,3.4295902252197266,0.24666650833622095
4548C04F9AC7,7,439,16,3.2187862396240234,0.45747049393192407
4548C04F9AC7,7,439,24,2.9634227752685547,0.7128339582873928
4548C04F9AC7,7,439,32,2.968048095703125,0.7082086378528225
4548C04F9AC7,7,439,48,2.7873239517211914,0.8889327818347561
4548C04F9AC7,7,439,64,2.7963600158691406,0.8798967176868069
4548C04F9AC7,7,439,96,2.7681288719177246,0.9081278616382229
4548C04F9AC7,7,439,128,2.649954319000244,1.0263024145557034
4548C04F9AC7,8,481,0,4.752752488659274,0.0
4548C04F9AC7,8,481,2,4.628856658935547,0.12389582972372715
4548C04F9AC7,8,481,4,4.572170257568359,0.18058223109091465
4548C04F9AC7,8,481,8,4.229236602783203,0.5235158858760709
4548C04F9AC7,8,481,12,4.306570053100586,0.4461824355586881
4548C04F9AC7,8,481,16,4.078266143798828,0.6744863448604459
4548C04F9AC7,8,481,24,3.7728042602539062,0.9799482284053678
