doc_id,age_months,age_group,word_count,n_tokens,ppl_min_ctx,ppl_32,ppl_max_fixed,total_benefit_fixed,benefit_ok_fixed,half_life_fixed,early_drop_pct_fixed,early_slope,burst_valid_256,burst_valid_512,burst_n_targets_256,burst_n_targets_512,burst_baseline_512,burst_I_L_max_512,burst_I_L_std_512,burst_spike_mass_c_512,burst_spike_count_c_512,burst_cv_c_512,burst_kurtosis_c_512,burst_spike_mass_512,burst_cv_512,burst_baseline_256,burst_I_L_max_256,burst_I_L_std_256,burst_spike_mass_c_256,burst_spike_count_c_256,burst_cv_c_256,burst_kurtosis_c_256,burst_spike_mass_256,burst_cv_256
31321319,96,grade2,285,330,25.38459924243384,15.131322808180572,12.163594317875615,13.221004924558224,True,16.051874109783597,77.55292803202612,-0.38831664999304555,True,False,20,0,,,,,,,,,,4.442861953502922,7.061395082354311,1.8798821737780358,0.31757970743132174,1.0,1.1706357722214957,-1.0326862309309872,0.15739430058506823,0.4231241468792126
31321321,96,grade2,349,401,40.92197411167151,19.061708359335686,11.43081242073228,29.49116169093923,True,7.862016906421593,74.12480383589671,-0.5534557024844168,True,False,20,0,,,,,,,,,,3.478336342439203,10.052231747312817,2.9719616809741467,0.490411893700188,1.0,1.2306805611958047,-0.4338008190730269,0.2702383059475545,0.8544204436797052
31321347,89,grade2,589,721,22.816828551536215,15.661758748660539,12.248787068567028,10.568041482969187,True,7.862709019564765,67.70478536071562,-0.17889215769149228,True,True,20,20,7.522036218660842,19.696840364362718,4.894549129916015,0.5164093393959326,1.0,1.258346612360913,0.008813124751065438,0.23351838789130958,0.6506947038852996,8.130549054753029,25.85468133005423,5.824148073098975,0.6188794745594706,1.0,1.370571549960341,1.9439970597109495,0.26172862886580694,0.7163289999085908
31321414,89,grade2,323,381,68.41646884808135,32.90384278068597,17.512040922278892,50.90442792580246,True,14.792932053412688,69.76333398571546,-1.1460077067733232,True,False,20,0,,,,,,,,,,7.95201140115825,22.32175709696017,5.47513791556333,0.5093529409714428,1.0,1.2161424583933522,0.24542823279617343,0.2441857831510715,0.6885223925566617
31321445,101,grade2,385,466,67.29300279243725,36.26742673335137,21.460466248809432,45.83253654362782,True,16.740701395969108,67.69334276219416,-1.3462703144825245,True,False,20,0,,,,,,,,,,6.346007182026071,18.439076121546247,5.498366717760015,0.5403572138327437,1.0,1.259248974583858,0.0684513419792907,0.28589704870508836,0.8664293247781304
31322043,97,grade2,373,419,24.400614267620806,13.311673505146244,9.712991295486212,14.687622972134594,True,18.131190029883168,75.49853903189465,-0.42164389244695916,True,False,20,0,,,,,,,,,,9.920833621757296,35.089711129650006,9.560795859839889,0.5641765696413752,1.0,1.251022454551608,0.5441542595447726,0.317303051159655,0.9637089204754112
31322047,93,grade2,211,249,23.38157568487328,14.448116658206134,11.7344900768267,11.647085608046579,True,15.87014408723814,76.70123949716073,-0.37343646675966036,False,False,0,0,,,,,,,,,,,,,,,,,,
31322238,101,grade2,361,410,38.78068693432432,13.884972131287542,11.31014587228861,27.470541062035714,True,10.18481767951393,90.62695469599853,-0.8254312209309804,True,False,20,0,,,,,,,,,,6.221186349773397,13.976760362935435,3.2331812506964117,0.5410250437381012,1.0,1.2038185346791328,0.05499795183904688,0.21678395761676425,0.5197049355086716
31322239,101,grade2,616,709,19.771693602046625,9.185511709803807,6.370925934475053,13.400767667571571,True,18.27639528737999,78.99683178494506,-0.43895675901608844,True,True,20,20,12.537743549448951,63.08313730248354,18.077008937894526,0.7411377282258466,1.0,1.3685635958781277,2.5268798953528835,0.49040119032249624,1.441807201319653,15.753689979831899,70.95515659054871,16.67874971794298,0.6235120463239969,1.0,1.3124621187000365,3.401302451807748,0.3514833706392427,1.0587201943986049
31322240,99,grade2,408,467,24.950085223312676,12.24519490825689,10.812552411914346,14.13753281139833,True,8.432085207961547,89.8663895924791,-0.38441942028177095,True,False,20,0,,,,,,,,,,5.69441611901602,16.442467197827995,4.237962190402641,0.6173085327041898,1.0,1.3349094048610861,0.6284143976559897,0.2720791964185393,0.744231208578229
31322241,95,grade2,404,452,23.18282747959752,11.680592971618001,8.538215750334658,14.644611729262863,True,13.665639968326877,78.5424340407452,-0.3615058761836673,True,False,20,0,,,,,,,,,,4.586411333781962,9.356400738374276,2.4592325330643146,0.4562105348971953,1.0,1.2131015664378924,-0.8335475877734053,0.20082419057784945,0.5361997331007874
31322242,97,grade2,347,402,14.26298747835409,5.395656167181563,4.823763371113879,9.43922410724021,True,9.8627598914247,93.94131562541224,-0.27540765988203375,True,False,20,0,,,,,,,,,,7.9667438128463015,22.264202539508464,4.55718161424933,0.6582908440181036,1.0,1.4726768795853835,2.719079002167052,0.22784855834803808,0.5720256256892454
31322243,89,grade2,235,290,65.70021449768478,24.480371101604263,20.852899942689657,44.84731455499512,True,10.810870262534575,91.91150864904893,-1.4083121952008335,False,False,0,0,,,,,,,,,,,,,,,,,,
31322262,96,grade2,436,547,47.22662037089703,18.326031441559124,10.06545962571114,37.16116074518589,True,9.755222183133435,77.77095319360251,-0.8479676529329054,True,False,20,0,,,,,,,,,,8.035209126319948,28.314359006873218,6.700158930187611,0.5540826790330957,1.0,1.2835536805199301,1.7386973092002371,0.27997760247448783,0.833849975135149
31322273,91,grade2,351,422,90.3900337632797,32.280625087078434,16.550941775587077,73.83909198769263,True,11.394077649892377,78.69735002414012,-1.8829721145557898,True,False,20,0,,,,,,,,,,8.859880713152933,27.469590129487962,7.489667504757491,0.47725650271575853,1.0,1.2073604661383934,-0.22613044952240413,0.2670781166000258,0.8453463141595922
31322317,94,grade2,675,762,13.155909281641746,9.795253572811196,6.6704680026870475,6.485441278954698,True,15.913233841414366,51.818458671978114,-0.09256480062393091,True,True,20,20,5.411830251341374,12.369609692351634,3.2741219368025742,0.4709304007719926,1.0,1.185355931633733,-0.6304298904254173,0.22017901434707723,0.6049934651943402,5.606625559644082,14.722025355899452,3.8870705047580962,0.46984130217355424,1.0,1.1354935818945717,-0.4593375968713831,0.2434357397277852,0.6932994656780421
31322535,93,grade2,301,387,40.40258544298534,12.642842305896933,9.195798553724007,31.206786889261334,True,11.942040845966403,88.95418562505357,-0.9973059675370444,True,False,20,0,,,,,,,,,,8.206564425812418,17.787996648551662,4.263703242464896,0.5026887206152398,1.0,1.2174379717475234,-0.48059972398540074,0.20726249338777983,0.5195478913263762
31322536,89,grade2,663,747,20.453396790709466,13.389087237447658,11.401251569473821,9.052145221235644,True,17.73276921075396,78.0401703751888,-0.2175950572497929,True,True,20,20,6.456183316731145,16.593392716135515,5.158732767822515,0.44548792637360696,1.0,1.152552887759375,-0.6679481110825827,0.25442309672782554,0.7990375295654482,3.931384011435388,8.011319829802995,2.056593853618054,0.3986896053037093,1.0,1.1412789218527972,-1.0622993399103402,0.19137264297847792,0.5231220983846782
31322578,94,grade2,603,737,19.330454194648965,10.855595290321505,5.231966559200497,14.098487635448468,True,23.2613647362109,60.11182988889345,-0.29786220996272317,True,True,20,20,11.559915087481468,22.557818439049885,5.6146459132424535,0.4305375396851554,1.0,1.178404217536627,-0.9095576493881303,0.18872672868755497,0.4856995809011348,13.068245190953931,40.7819911730835,10.036014036693416,0.7070767785550427,1.0,1.3886603667358397,1.6635905163961198,0.29551699967506384,0.7679695238378693
32321498,92,grade2,729,826,19.260856500648043,12.116170104657655,10.073890982837254,9.186965517810789,True,16.79050982941364,77.76981835992493,-0.23569646704901417,True,True,20,20,9.76294228136525,19.293788956682118,4.863264063362396,0.4542070654979203,1.0,1.2280450794662923,-0.6531592268002391,0.1921205898874031,0.4981350829703274,8.20125043857936,27.880777787947228,6.423914980316356,0.6872471171551348,1.0,1.3944714123194093,2.3328385506001004,0.29301587335067186,0.7832848208241184
32321499,99,grade2,525,591,23.93349069324721,17.393482102326537,11.513537748317045,12.419952944930166,True,15.892180089857627,52.65727350110703,-0.23188860809245307,True,True,20,20,2.7332574315051312,5.780382036144589,1.4810258437117596,0.4187992017024083,1.0,1.1335241884708511,-0.9455043532034328,0.20009840488376587,0.541853770025679,5.001336705848912,19.25769042021072,4.4555148214223985,0.6155693197706085,1.0,1.3390345573297473,2.722277944958863,0.30477030842903374,0.8908647994468776
32322011,96,grade2,464,550,21.150494646895282,12.746550380837373,7.912055682449629,13.238438964445653,True,12.943110189761734,63.48138393528347,-0.27197601704424185,True,False,20,0,,,,,,,,,,7.675443178312017,18.73130780750781,4.2508123094813275,0.6609376852267776,1.0,1.3703575268510098,1.0008772762324734,0.2335565212609653,0.5538197874348887
32322012,97,grade2,228,248,73.34662807635334,34.21986750111213,23.368998888361755,49.97762918799158,True,17.76252289747509,78.28854871859835,-1.2831464240150818,False,False,0,0,,,,,,,,,,,,,,,,,,
32322025,101,grade2,223,261,60.10695077098855,38.069175292133124,15.241408400101681,44.865542370886864,True,32.430148743865395,49.11960117784218,-0.9273212227694062,False,False,0,0,,,,,,,,,,,,,,,,,,
32322038,99,grade2,511,582,31.881384435516313,20.432642533993718,10.681112572108866,21.200271863407448,True,28.989143209308434,54.002807017223205,-0.336724597898125,True,True,20,20,10.465929258680891,16.571159247887003,2.53920176203191,0.6113513173717623,0.0,1.2713233940698483,0.7218560190504313,0.15833433265509772,0.2426159874839386,7.349059076747068,21.237803780495824,5.764618016242497,0.493614755888849,1.0,1.2075992009127778,-0.2545055844421471,0.26031498448907553,0.7844021875510768
32322039,96,grade2,683,814,23.653982503419424,15.301752397676227,8.958217420104875,14.69576508331455,True,11.935673824601743,56.83426523486178,-0.24737053306938098,True,True,20,20,6.9458287816691735,14.882519449472136,4.0958285629039,0.37860770478535605,1.0,1.1189708229982933,-1.2093445182040738,0.1997604469806931,0.5896817632063224,5.366359462208159,17.150956607140834,3.8575777958164124,0.5901548817527273,1.0,1.3152707678545184,1.9763261899503997,0.2612708122623121,0.7188444648523581
32322044,96,grade2,485,542,85.08968898053003,30.215806383992327,22.085357893648816,63.00433108688121,True,11.930674375767838,87.09541336272287,-1.8171105290613312,True,False,20,0,,,,,,,,,,4.79595904436569,18.017833952756884,3.524733355759359,0.7304672468315686,1.0,1.5557630061205392,7.088954839968945,0.27253535993151706,0.7349381683941253
32322109,96,grade2,319,353,26.258768875086012,14.481015962473599,12.01925424221084,14.239514632875172,True,7.5266324048985975,82.71175820431955,-0.2984297223717046,True,False,20,0,,,,,,,,,,2.293113517618944,5.499169455073437,1.2886406002831114,0.4985868024457222,1.0,1.2129856222189808,-0.14120282130149553,0.21549452195094587,0.5619611023972212
32322110,93,grade2,308,357,130.64352442842699,18.998110518057835,12.771912086687454,117.87161234173954,True,7.418510563361457,94.71781346867549,-3.1103017462392133,True,False,20,0,,,,,,,,,,11.655515850449229,28.554273020725102,7.771974472179752,0.5023298170025645,1.0,1.2452988455608165,-0.5023852822260051,0.23448852871925208,0.666806563682053
32322119,94,grade2,237,266,115.19045789545345,37.42572860192515,33.79927839920059,81.39117949625286,True,6.452711288485151,95.54441866407461,-1.816132722854492,False,False,0,0,,,,,,,,,,,,,,,,,,
32322120,85,grade2,515,648,41.606522764315486,18.47816728332552,6.356354563224884,35.2501682010906,True,26.308866131579943,65.6120428959383,-0.7312262570780277,True,True,20,20,25.702123888234176,45.85515457469731,11.027771076549032,0.4197769967144482,1.0,1.1538936217433318,-0.9840223428901349,0.17804437322047734,0.42906069259113966,29.61839234148323,135.41578269626999,30.600151069431472,0.6381801544554511,1.0,1.3987977774017524,4.437776969081124,0.33567876534528285,1.0331469283217374
32322126,92,grade2,311,354,37.84825455403173,22.489661935159145,13.361685156082954,24.486569397948777,True,21.458277027510007,62.7225168592182,-0.6556844117213414,True,False,20,0,,,,,,,,,,11.518900002159102,39.523455597332145,9.891316909661242,0.6472392525786436,1.0,1.327095193412178,1.3805873602863468,0.3093996176013092,0.8587032535925492
32322150,96,grade2,274,319,61.34053230484506,23.55561730680483,14.725973415357755,46.614558889487306,True,6.885407141721526,81.05818417722202,-0.9154110836409446,True,False,20,0,,,,,,,,,,8.871277465388525,17.149567602964623,5.450499590209829,0.3237372296721384,1.0,1.106310132481314,-1.4673355724618498,0.189895077014129,0.6143985025240241
32322257,90,grade2,306,417,37.997617499839684,18.137579164639533,10.649408347182947,27.348209152656736,True,11.558455041979236,72.61915478392797,-0.7131761100484092,True,False,20,0,,,,,,,,,,11.901467704993774,28.110200194352018,6.9693061014682,0.40832133231434165,1.0,1.1382124706971908,-0.7163231165912567,0.20503589776005193,0.5855837510313058
32322258,90,grade2,292,366,19.330578733430983,8.088552107262501,4.6253720485164544,14.705206684914529,True,7.678518494114579,76.449293553291,-0.28898737292219084,True,False,20,0,,,,,,,,,,3.4185119988021584,5.409971027510775,1.0564590791113868,0.4139331696896961,1.0,1.2027277692930156,-0.7127128156906606,0.15318001631826952,0.30904062337109495
32322264,99,grade2,413,488,26.265667292964626,6.880959984312716,4.650999508448232,21.614667784516392,True,10.962018387345765,89.68311473442165,-0.7024490349781514,True,False,20,0,,,,,,,,,,6.461041771859975,25.681235639429197,5.791559442921006,0.6306115895944054,1.0,1.3806828083571037,3.5042761806026146,0.30224007301922384,0.8963816745691398
32322282,100,grade2,273,321,62.81338707659497,16.290730326332994,11.522781699847815,51.29060537674715,True,7.508714168682821,90.70405078773598,-1.3288478514060933,True,False,20,0,,,,,,,,,,9.680823259797002,13.365896859646622,2.516180072330291,0.2810272648908982,1.0,1.0548552801567077,-1.6842327400343977,0.13462222759420767,0.25991385286203983
32322284,98,grade2,317,376,29.339740071180042,16.98992308841616,11.258688491832107,18.081051579347935,True,28.62935994691479,68.30253720900706,-0.355394927108194,True,False,20,0,,,,,,,,,,11.82932196302048,20.707354048665913,4.4188731469897595,0.4316023431049635,1.0,1.1658270005378155,-0.763441484774745,0.16914668605584585,0.3735525299593293
41322116,92,grade2,316,361,49.450124385832424,20.056512275014654,6.536879655911666,42.913244729920756,True,17.309588975097036,68.49543141239893,-1.1556881531817889,True,False,20,0,,,,,,,,,,5.1573767915892414,15.734076638948164,3.776695804702944,0.7085760996445407,1.0,1.405030370838375,1.7163669046624426,0.2846519660404427,0.732290068637618
42321509,103,grade2,456,496,26.027210742726307,12.574499176383975,7.437413438806474,18.589797303919834,True,10.40342612861443,72.3661013964133,-0.3950497589361833,True,False,20,0,,,,,,,,,,2.9163197843250517,7.827925925728044,2.6970022365224287,0.3839122713718566,1.0,1.2951442521220278,0.3825144910230378,0.21411048875800448,0.9247964681440511
42322076,89,grade2,273,311,40.08464107842419,17.211626653764743,13.837107359468888,26.247533718955303,True,13.542078169024522,87.14348048685862,-0.7434922117585364,True,False,20,0,,,,,,,,,,8.407202547555782,12.114219012587828,2.6489739628315467,0.3327402350166529,1.0,1.3192463811416248,-0.29608410862374956,0.13973521715239118,0.31508387574195895
42322137,94,grade2,526,625,27.683464933077662,16.251781030432582,6.4438804526098625,21.239584480467798,True,20.981977469746642,53.82254023452204,-0.48766356240709124,True,True,20,20,8.656792641509687,19.66468903494954,4.199045384303462,0.5120579696057489,1.0,1.2123528015228908,0.24965605297507532,0.2024362490973945,0.4850578682188668,8.133085863707269,24.924746041492355,6.279533359276046,0.5794071684977029,1.0,1.319058046852557,0.7030853981740885,0.26957505840950297,0.7720972659710338
31331345,126,grade5,383,428,13.335111375505383,8.416953173929267,5.754841744336307,7.580269631169076,True,8.225266428643224,64.8810456735377,-0.12024944068258707,True,False,20,0,,,,,,,,,,5.0968360961279835,9.724222441039522,2.404309547593625,0.35848102288624073,1.0,1.1219442979928502,-1.1317131684093724,0.17536237768239482,0.4717258907776445
31331346,127,grade5,367,428,12.686892811832154,6.083838189157451,5.027981035584262,7.6589117762478915,True,14.985296745625202,86.21400553473336,-0.2615711123170428,True,False,20,0,,,,,,,,,,2.255373913463746,4.812644732811453,1.2019988170749785,0.50386188468399,1.0,1.2596193301278533,-0.5140004623572203,0.20659275368688582,0.5329487983786153
31331417,125,grade5,274,318,35.841981467026955,9.959886478873859,6.955115360276464,28.88686610675049,True,7.924838024903863,89.59814087311044,-0.769776906016708,True,False,20,0,,,,,,,,,,9.893468384662407,16.664562744208297,3.5009476818194996,0.4177907769549966,1.0,1.1256362165190958,-0.9715848409630032,0.16567012536751455,0.35386454433380815
31331419,129,grade5,361,447,61.406110760805355,18.83899077640685,5.736226546819592,55.66988421398576,True,9.902197080578016,76.46346060426062,-1.103470499644687,True,False,20,0,,,,,,,,,,17.455600449650102,54.71864007707029,12.302874350586713,0.6617017071109116,1.0,1.437938159340345,2.00499877546003,0.2621675092750246,0.7048095759337413
31331444,135,grade5,403,496,15.128149064467072,8.985239582150825,7.560400950273992,7.56774811419308,True,20.114630859743777,81.17222441369856,-0.22927551783760458,True,False,20,0,,,,,,,,,,5.07204497361956,13.563260301671736,3.2441778568179966,0.6008939363906668,1.0,1.279259532941707,0.7157285955506416,0.250221025998342,0.6396193002411128
31331467,132,grade5,247,284,49.654102089821194,23.175741516999548,13.719361873730097,35.9347402160911,True,11.44490425394387,73.68457490883708,-0.8554792950533313,False,False,0,0,,,,,,,,,,,,,,,,,,
31331470,131,grade5,336,385,30.603252279395765,13.17240584461437,9.80283818224559,20.800414097150174,True,15.241905423822104,83.80047797783777,-0.7246485672496582,True,False,20,0,,,,,,,,,,4.375165048159008,9.996951650416161,2.5625207636137013,0.5387672177115143,1.0,1.2588539130048624,-0.14880475532784,0.22533396664291028,0.5856969360943227
31331495,127,grade5,226,261,134.45118170777207,47.05505783365377,31.123597968879654,103.32758373889241,True,6.641104565601218,84.58160029655517,-1.969883229275995,False,False,0,0,,,,,,,,,,,,,,,,,,
31332016,125,grade5,334,400,22.488258716145136,11.823495138939313,9.831733082923167,12.65652563322197,True,10.058699082087882,84.2629635198779,-0.34942738783020133,True,False,20,0,,,,,,,,,,6.742473958488927,10.813383952206344,2.4568223912858604,0.35262452291577284,1.0,1.161426721271382,-1.1909353174149726,0.15531528903258068,0.36437995999860934
31332048,137,grade5,301,367,45.054893437354835,21.209556548580434,14.595477080605534,30.4594163567493,True,12.632965231744903,78.28560012277015,-0.7513467825514653,True,False,20,0,,,,,,,,,,4.108680088563298,11.102697387438134,2.804803406878231,0.6163504732244269,1.0,1.2635965985849122,0.8327592751279673,0.2664904736343861,0.6826531505058112
31332118,131,grade5,321,357,18.68521100187042,10.333755647041347,9.082237603331857,9.602973398538564,True,8.921005325584236,86.96739028872085,-0.24725922127510808,True,False,20,0,,,,,,,,,,7.561715314165585,14.39262172946704,3.5800034413299033,0.37742834722082647,1.0,1.1310696840656804,-0.9823903692377849,0.17899112127404587,0.4734380087839828
31332234,130,grade5,388,430,29.66022249689244,15.125163589372713,7.803338259436684,21.85688423745576,True,20.069662223519742,66.50105637019962,-0.44411850025439525,True,False,20,0,,,,,,,,,,6.70123435639871,19.333798525270886,4.478907522597302,0.6101652267445453,1.0,1.3044416688860407,1.120288885835671,0.2563183937045939,0.6683705246512671
31332235,129,grade5,454,528,20.471595322048888,10.070868060403706,5.366419138790564,15.105176183258322,True,15.855340113458011,68.85538530277276,-0.36908115447812256,True,False,20,0,,,,,,,,,,6.827645486432661,20.04200203996967,5.578955203283283,0.48513735059977253,1.0,1.2060720570704175,-0.38160438042165,0.26434003382775784,0.8171126070281954
31332236,126,grade5,371,416,24.262361011333795,12.644094226330273,6.532918313692366,17.729442697641428,True,10.469389336759235,65.53091929138368,-0.3285455644082962,True,False,20,0,,,,,,,,,,4.126640995418851,11.348470228060886,2.7269331770301464,0.4938643498122386,1.0,1.2159956969949206,0.25738967725395145,0.2341910190441232,0.660811827357268
31332244,136,grade5,222,253,58.65397064192602,24.99431189397374,11.02430057678981,47.62967006513621,True,12.92954724714143,70.66951902442497,-1.1134311668230292,False,False,0,0,,,,,,,,,,,,,,,,,,
31332245,130,grade5,388,479,23.201765032008474,17.745859204104658,10.974867728756886,12.226897303251588,True,45.774091731383095,44.622161228530864,-0.14483422018055195,True,False,20,0,,,,,,,,,,6.3142752738109795,18.369326839341348,5.380972661115365,0.5196184331288692,1.0,1.182502243801324,-0.15935643149546896,0.2872362153943353,0.8521916495204809
31332250,125,grade5,264,289,50.98247579690007,29.794088387047037,13.255062426408145,37.727413370491924,True,11.376960216481091,56.16178135982493,-0.5381462616033891,False,False,0,0,,,,,,,,,,,,,,,,,,
31332267,129,grade5,323,375,23.66301552668308,6.991572808327187,5.74891746169243,17.91409806499065,True,7.9125914203806555,93.06325474982596,-0.46403298102283164,True,False,20,0,,,,,,,,,,2.8478208853936025,7.041587588875942,1.9046755464014553,0.4667787585040758,1.0,1.1866728480046562,-0.5950405672211838,0.2315401760394487,0.6688185890378449
31332268,130,grade5,391,442,28.250225696497576,14.112946921068321,7.749528616213056,20.50069708028452,True,9.008865099516893,68.95999058014982,-0.3758106924448416,True,False,20,0,,,,,,,,,,9.004252782443414,16.909785840206837,4.502798344418117,0.4204156689221794,1.0,1.2515553506901052,-0.686925528048087,0.18399117480910313,0.5000746262030449
32331298,134,grade5,200,221,27.282587136374943,8.188111575263125,6.15909560304552,21.12349153332942,True,9.336439629680989,90.39450476728173,-0.5883707659515446,False,False,0,0,,,,,,,,,,,,,,,,,,
32331316,130,grade5,226,252,25.426942143405743,8.21263734748088,6.684437222140403,18.74250492126534,True,11.893198123983561,91.84634000759111,-0.6256943603978318,False,False,0,0,,,,,,,,,,,,,,,,,,
32331334,131,grade5,211,234,28.22567869251145,10.906147442080846,8.07662428740226,20.14905440510919,True,10.641799440674497,85.95704246070673,-0.602268772289756,False,False,0,0,,,,,,,,,,,,,,,,,,
32331339,136,grade5,459,610,88.54436476130252,41.33710650087309,11.735748583295024,76.8086161780075,True,24.708342982292994,61.46088890733878,-1.4700318765493106,True,True,20,20,42.00448619108322,56.50226025143288,8.149459853379351,0.42747837607983274,1.0,1.2395059001094033,-0.6843914898694718,0.1334555908949344,0.1940140349844187,22.32598856675265,65.78404599091382,17.985158424297886,0.46884734366123465,1.0,1.1749755371105293,-0.3326818864559833,0.2607223260447539,0.8055705291850311
32331466,130,grade5,284,318,58.90702105109828,30.79197893179405,15.598521073347097,43.30849997775118,True,11.409334948721854,64.91806951002168,-0.850550023440588,True,False,20,0,,,,,,,,,,11.699600229146998,14.920132483382664,1.9410624015191285,0.3848947834162834,1.0,1.2390677535026389,-0.49224488723525806,0.1257682811151109,0.16590843819461415
32331468,128,grade5,281,315,20.084533223086186,7.370097566485685,5.916439428399125,14.168093794687062,True,7.987279955299433,89.73991731596473,-0.35725495397119317,True,False,20,0,,,,,,,,,,1.922268488524751,2.4187443324866775,0.2697078662706183,0.4271872058548227,1.0,1.1967867221104052,-0.9028733899260253,0.12504096411638965,0.1403070735855459
32332017,134,grade5,221,259,10.343816544306781,3.427074891760007,3.4026989424063863,6.941117601900395,True,11.241131791428451,99.64881809023166,-0.22667661899797997,False,False,0,0,,,,,,,,,,,,,,,,,,
32332111,129,grade5,438,514,48.81158498335613,23.35632008040333,11.014235115695104,37.797349867661026,True,7.532729460556406,67.34669227360838,-0.6322898954091078,True,False,20,0,,,,,,,,,,8.445588917075124,27.62947063774519,7.769424120540917,0.44351252635572885,1.0,1.1310873236938581,-0.40179468305932575,0.28035934539855273,0.9199387037217558
32332112,122,grade5,361,437,27.71058811182324,12.550025128864444,7.137175684959245,20.573412426863996,True,7.817142980262511,73.69007468669952,-0.3927814303854561,True,False,20,0,,,,,,,,,,7.383341637004759,19.009330341524453,5.137950972129322,0.5589358578163515,1.0,1.269259723773459,0.4002833178045715,0.2532210622033692,0.6958842248851514
32332151,125,grade5,408,495,56.765874460660555,22.87775635046416,11.278932425481308,45.48694203517925,True,9.958095869913896,74.50076130417294,-0.9849642022472457,True,False,20,0,,,,,,,,,,9.096378802549262,19.04392376852808,3.2050992323700016,0.594430475062951,1.0,1.461262220707782,2.7648245942891814,0.1716664442493895,0.3523489183928633
32332254,136,grade5,284,314,18.81433615415661,9.302380970655767,8.02688252418063,10.78745362997598,True,6.814193294704156,88.17609335598156,-0.23936523710588017,True,False,20,0,,,,,,,,,,1.7914137803110677,2.3017447915161124,0.36862981735585054,0.3154559443612141,1.0,1.2109463980758757,-0.7912545479089288,0.1268026879757288,0.20577591922500468
32332256,132,grade5,488,612,32.86880670192579,13.869828753420352,9.37236534908797,23.49644135283782,True,11.434932630149863,80.85895929176871,-0.6101799970482513,True,True,20,20,9.923471059684376,17.318361991502535,3.8293641759580233,0.4383062694222224,1.0,1.1809768541732604,-0.866790184750668,0.1716092893300397,0.3858895897339191,10.936176632748026,42.54400372116409,8.761894347773893,0.7523596937999322,1.0,1.5502779345215452,5.745801137530968,0.2944099353202465,0.8011844213942819
