target_idx,target_pos,target_pos_frac,I_512,I_256,doc_id,age_months,age_group
3,317,0.43966712898751736,,11.941021622709007,31321347,89,grade2
4,338,0.46879334257975036,,5.856026963631832,31321347,89,grade2
5,359,0.49791955617198336,,7.751197364774038,31321347,89,grade2
6,379,0.5256588072122053,,2.6243036465856378,31321347,89,grade2
7,400,0.5547850208044383,,8.272825540559202,31321347,89,grade2
8,421,0.5839112343966713,,15.010950149506488,31321347,89,grade2
9,441,0.6116504854368932,,7.394759839565605,31321347,89,grade2
10,462,0.6407766990291263,,1.3978776282303702,31321347,89,grade2
11,482,0.6685159500693482,,2.2036108656443805,31321347,89,grade2
12,503,0.6976421636615812,,8.690194559906088,31321347,89,grade2
13,524,0.7267683772538142,,11.606112341694686,31321347,89,grade2
14,544,0.7545076282940361,,4.99018795869376,31321347,89,grade2
15,565,0.7836338418862691,,8.93545652780237,31321347,89,grade2
16,586,0.812760055478502,,25.85468133005423,31321347,89,grade2
17,606,0.840499306518724,,4.137718236385744,31321347,89,grade2
18,627,0.869625520110957,,1.599358199059532,31321347,89,grade2
19,648,0.8987517337031901,6.003630599916907,5.906815023477048,31321347,89,grade2
0,256,0.6719160104986877,,4.265412123174206,31321414,89,grade2
1,260,0.6824146981627297,,15.984531278338764,31321414,89,grade2
2,264,0.6929133858267716,,22.32175709696017,31321414,89,grade2
3,269,0.7060367454068242,,16.51360553540137,31321414,89,grade2
4,273,0.7165354330708661,,11.017448744411109,31321414,89,grade2
5,278,0.7296587926509186,,10.201261578220077,31321414,89,grade2
6,282,0.7401574803149606,,7.857247150083549,31321414,89,grade2
7,287,0.7532808398950132,,3.766844285563562,31321414,89,grade2
8,291,0.7637795275590551,,4.407079543937009,31321414,89,grade2
9,296,0.7769028871391076,,3.741837806852687,31321414,89,grade2
10,300,0.7874015748031497,,4.934548772147817,31321414,89,grade2
11,305,0.800524934383202,,2.7773823172597822,31321414,89,grade2
12,309,0.8110236220472441,,1.6300988076880518,31321414,89,grade2
13,314,0.8241469816272966,,2.5052410537346823,31321414,89,grade2
14,318,0.8346456692913385,,2.0456341587792934,31321414,89,grade2
15,323,0.847769028871391,,5.039025603926952,31321414,89,grade2
16,327,0.8582677165354331,,10.272113834851524,31321414,89,grade2
17,332,0.8713910761154856,,7.433254267124724,31321414,89,grade2
18,336,0.8818897637795275,,9.712384305886303,31321414,89,grade2
19,341,0.89501312335958,,12.613519758823374,31321414,89,grade2
0,256,0.5493562231759657,,17.010464294243345,31321445,101,grade2
1,264,0.5665236051502146,,10.998707958180493,31321445,101,grade2
2,273,0.5858369098712446,,5.230495638098297,31321445,101,grade2
3,281,0.6030042918454935,,3.718508302009882,31321445,101,grade2
4,290,0.6223175965665236,,2.9997157571871185,31321445,101,grade2
5,298,0.6394849785407726,,1.5408738033174156,31321445,101,grade2
6,307,0.6587982832618026,,0.23071716478168547,31321445,101,grade2
7,316,0.6781115879828327,,2.189038968415989,31321445,101,grade2
8,324,0.6952789699570815,,2.0356307300608396,31321445,101,grade2
9,333,0.7145922746781116,,3.05861392108826,31321445,101,grade2
10,341,0.7317596566523605,,3.4183472778388344,31321445,101,grade2
11,350,0.7510729613733905,,6.86453154941468,31321445,101,grade2
12,358,0.7682403433476395,,6.289616244336999,31321445,101,grade2
13,367,0.7875536480686696,,4.1281044692984565,31321445,101,grade2
14,376,0.8068669527896996,,5.6527931288019,31321445,101,grade2
15,384,0.8240343347639485,,2.195424513150847,31321445,101,grade2
16,393,0.8433476394849786,,2.4923636109401786,31321445,101,grade2
17,401,0.8605150214592274,,10.580101821305233,31321445,101,grade2
18,410,0.8798283261802575,,18.439076121546247,31321445,101,grade2
19,419,0.8991416309012875,,17.847018366504717,31321445,101,grade2
0,256,0.6109785202863962,,24.247059719393796,31322043,97,grade2
1,262,0.6252983293556086,,21.78933123602657,31322043,97,grade2
2,268,0.639618138424821,,35.089711129650006,31322043,97,grade2
3,275,0.6563245823389021,,27.868504434967615,31322043,97,grade2
4,281,0.6706443914081146,,16.73527084804288,31322043,97,grade2
5,287,0.684964200477327,,2.3955304589954416,31322043,97,grade2
6,294,0.7016706443914081,,1.4404225419771706,31322043,97,grade2
7,300,0.7159904534606205,,5.275032521972358,31322043,97,grade2
8,306,0.7303102625298329,,2.8489061534546813,31322043,97,grade2
9,313,0.747016706443914,,2.522246934766436,31322043,97,grade2
10,319,0.7613365155131265,,2.1824805475473124,31322043,97,grade2
11,326,0.7780429594272077,,2.8853531857813834,31322043,97,grade2
12,332,0.7923627684964201,,7.028139597185746,31322043,97,grade2
13,338,0.8066825775656324,,5.647508994734819,31322043,97,grade2
14,345,0.8233890214797136,,7.421110028227508,31322043,97,grade2
15,351,0.837708830548926,,4.745341176543937,31322043,97,grade2
16,357,0.8520286396181385,,8.565007862852589,31322043,97,grade2
17,364,0.8687350835322196,,10.218979306510862,31322043,97,grade2
18,370,0.883054892601432,,5.399421104928772,31322043,97,grade2
19,377,0.8997613365155132,,4.111314651586056,31322043,97,grade2
0,256,0.624390243902439,,3.0195416734327605,31322238,101,grade2
1,261,0.6365853658536585,,2.7767735920525958,31322238,101,grade2
2,267,0.651219512195122,,4.550242863200761,31322238,101,grade2
3,273,0.6658536585365854,,7.012860789249066,31322238,101,grade2
4,279,0.6804878048780488,,5.8959346610318715,31322238,101,grade2
5,285,0.6951219512195121,,9.843071153607521,31322238,101,grade2
6,291,0.7097560975609756,,8.113781445735416,31322238,101,grade2
7,297,0.724390243902439,,12.996307596569933,31322238,101,grade2
8,303,0.7390243902439024,,8.548650501531759,31322238,101,grade2
9,309,0.7536585365853659,,4.179090197471705,31322238,101,grade2
10,315,0.7682926829268293,,3.84252188895419,31322238,101,grade2
11,321,0.7829268292682927,,5.403226226802895,31322238,101,grade2
12,327,0.7975609756097561,,4.7345570935773065,31322238,101,grade2
13,333,0.8121951219512196,,2.4680239258972287,31322238,101,grade2
14,339,0.8268292682926829,,4.434936924858146,31322238,101,grade2
15,345,0.8414634146341463,,13.976760362935435,31322238,101,grade2
16,351,0.8560975609756097,,8.039669378122754,31322238,101,grade2
17,357,0.8707317073170732,,8.096102403027519,31322238,101,grade2
18,363,0.8853658536585366,,3.8582232528433007,31322238,101,grade2
