essay_id,score,grade,ell,prompt_id,word_count,token_count,regime,burn_in_used,half_life,half_life_128,delta_max,delta_128,ppl_W32,ppl_W64,ppl_W128,ppl_W256,ppl_W384,ppl_W512,score_bin,length_bin
6ECD533A72F4,5,10,non_ELL,Driverless cars,501,646,short,128,56.28228340156814,56.28228340156814,0.9504249217557099,0.9504249217557099,9.44933369192937,8.823082919025975,8.49890877017366,,,,high,6
A2587E702421,5,9,non_ELL,Does the electoral college work?,506,628,short,128,55.3383092599782,55.3383092599782,1.101995410151405,1.101995410151405,10.628366564336375,9.87287368068269,9.52637115418497,,,,high,6
A3285BFDEAA6,5,11,non_ELL,Distance learning,565,636,short,128,51.714874066834454,51.714874066834454,0.881587592760833,0.881587592760833,5.2955241944151075,4.580054167249057,4.4139366016542745,,,,high,6
22C4C204966D,5,10,non_ELL,Facial action coding system,518,676,main,384,126.27954482652902,84.07968670067221,3.868598906427251,1.9729416835558462,9.761555935682935,9.226084277523137,7.788614252127089,6.949219183701954,5.892957029255684,,high,6
C72D89FE5EF2,5,8,non_ELL,Cell phones at school,529,640,short,128,71.23890020697962,71.23890020697962,0.44746793600153545,0.44746793600153545,7.4666317869069285,7.271431231281449,7.019163850905393,,,,high,6
57596DF3AD20,5,10,non_ELL,Facial action coding system,559,664,main,384,145.0206041520141,62.98301740599964,2.00232992116835,0.8605800381668072,9.013967051501679,8.569553247957723,8.153387013334871,7.096146629344524,7.0116371303333285,,high,6
A29794857B1E,5,11,non_ELL,Summer projects,516,659,main,384,157.6360464756281,86.2841923348447,2.619142968932632,0.9900998829563274,12.057234715297723,11.826635799191118,11.067134832341395,9.687316339111964,9.43809174636509,,high,6
8EADDF7F6FB7,5,11,non_ELL,Distance learning,560,655,main,384,280.7245801771866,57.02091636394836,1.9198237458093157,0.36271286555637605,7.051430166483784,6.819487988008501,6.688717300927408,6.321325329032319,5.131606420674468,,high,6
273D52E9DC95,5,8,non_ELL,Seeking multiple opinions,573,670,main,384,61.498093508385544,55.77875327917802,1.8341545913412585,1.478533163201785,11.720959212385006,10.72609920717424,10.242426049183221,10.103922735209858,9.886804621043748,,high,6
AC38AA9C5E8B,2,8,non_ELL,The Face on Mars,457,594,short,128,75.00132360712536,75.00132360712536,2.936686627539949,2.936686627539949,20.600279829820632,19.436731296988132,17.663593202280683,,,,low,5
CDC867E947A2,2,10,non_ELL,Car-free cities,412,582,short,128,89.61145705535289,89.61145705535289,0.9652973350639531,0.9652973350639531,11.21874112448679,11.058098312690014,10.253443789422837,,,,low,5
9CE836599EEE,2,9,non_ELL,Does the electoral college work?,456,606,short,128,55.49325520721996,55.49325520721996,0.4124156676564761,0.4124156676564761,4.672781863052779,4.391907602576703,4.260366195396303,,,,low,5
BA72320741A4,2,10,non_ELL,Car-free cities,471,595,short,128,68.91010711290393,68.91010711290393,1.30637259296679,1.30637259296679,10.457895859866854,9.858986437544367,9.151523266900064,,,,low,5
EC3DD758D9F0,1,10,non_ELL,Exploring Venus,453,588,short,128,58.79690407898077,58.79690407898077,0.4315518060591419,0.4315518060591419,10.554447564274028,10.296774928786173,10.122895758214886,,,,low,5
211941CEE73C,2,10,non_ELL,Car-free cities,476,598,short,128,59.757366928578705,59.757366928578705,0.7787017018557378,0.7787017018557378,11.65447622517006,11.205614225335921,10.875774523314321,,,,low,5
4.30762E+11,2,11,ELL,Distance learning,498,611,short,128,75.59508095013152,75.59508095013152,1.7906027257741695,1.7906027257741695,17.334117613699505,16.636910093254198,15.543514887925335,,,,low,5
828FD0B64062,1,9,non_ELL,Does the electoral college work?,387,589,short,128,93.32338697461633,93.32338697461633,0.9187882234007692,0.9187882234007692,10.157742550961405,10.086823268143231,9.238954327560636,,,,low,5
C0E55316F183,2,9,non_ELL,Does the electoral college work?,471,585,short,128,58.79248331490638,58.79248331490638,1.089024516295991,1.089024516295991,12.211230233958922,11.560883938845562,11.122205717662931,,,,low,5
17C688FD8337,1,9,non_ELL,Does the electoral college work?,417,585,short,128,57.53611728352795,57.53611728352795,1.0919039641718395,1.0919039641718395,11.131912945334829,10.447765734042893,10.04000898116299,,,,low,5
FDA09342D0C4,4,8,non_ELL,Seeking multiple opinions,535,598,short,128,93.88097813546769,93.88097813546769,0.6922637091479782,0.6922637091479782,10.149672426150273,10.106678170877332,9.457408717002295,,,,mid,5
33F87143A0AF,4,9,non_ELL,Does the electoral college work?,468,597,short,128,54.08514596636053,54.08514596636053,0.5012152502777516,0.5012152502777516,5.733094986403809,5.3699801572485475,5.231879736126057,,,,mid,5
D25C6F8C77D3,4,9,non_ELL,Does the electoral college work?,420,601,short,128,53.25916022816054,53.25916022816054,0.7981392126385884,0.7981392126385884,9.223083855064475,8.622390917753547,8.424944642425887,,,,mid,5
697CEFA55775,4,10,non_ELL,Car-free cities,481,601,short,128,62.3653433220294,62.3653433220294,2.30605655714551,2.30605655714551,12.961172624703241,11.746073407051378,10.655116067557731,,,,mid,5
25C5C068B05E,3,8,non_ELL,Seeking multiple opinions,555,613,short,128,54.13511525803491,54.13511525803491,1.196797447818211,1.196797447818211,12.353700928140173,11.488615793417846,11.156903480321962,,,,mid,5
EBBA6790B73B,3,8,non_ELL,Mandatory extracurricular activities,490,606,short,128,95.83461522151946,95.83461522151946,0.6012293778422944,0.6012293778422944,10.49282322828655,10.489731886828793,9.891593850444256,,,,mid,5
8822513C8D85,4,8,non_ELL,Seeking multiple opinions,529,614,short,128,101.88932944145981,101.88932944145981,0.6818204718935501,0.6818204718935501,5.9813303988163025,6.135116774003796,5.299509926922752,,,,mid,5
7181D43663A6,4,8,non_ELL,Mandatory extracurricular activities,485,592,short,128,52.10401464752667,52.10401464752667,0.4046954990427012,0.4046954990427012,3.7369914195170617,3.4149100791376252,3.3322959204743605,,,,mid,5
D08FD4520B2F,4,8,non_ELL,Seeking multiple opinions,496,589,short,128,56.83148346645196,56.83148346645196,1.7906029986178895,1.7906029986178895,8.91258342001064,7.758820374939542,7.12198042139275,,,,mid,5
E249399CA04E,4,10,non_ELL,Driverless cars,460,582,short,128,54.43502665912315,54.43502665912315,1.1375679990646805,1.1375679990646805,12.781948632837029,11.970668652581983,11.644380633772348,,,,mid,5
2962D1BB17A2,5,8,non_ELL,Seeking multiple opinions,490,608,short,128,83.1879459351877,83.1879459351877,0.8353827092955219,0.8353827092955219,7.600267367262913,7.361426085387645,6.764884657967391,,,,high,5
F38B43CAEEEB,5,11,non_ELL,Distance learning,535,612,short,128,53.249503991028774,53.249503991028774,0.8512621215837095,0.8512621215837095,6.482564162215032,5.841598897750995,5.631302040631322,,,,high,5
D92FAEE355E1,5,8,non_ELL,Grades for extracurricular activities,478,613,short,128,52.20282950641007,52.20282950641007,1.9405430714427077,1.9405430714427077,7.001568910715842,5.464720365157804,5.061025839273134,,,,high,5
2BA142AF4BEF,5,11,non_ELL,Summer projects,500,585,short,128,85.92584929776174,85.92584929776174,1.1763678970687899,1.1763678970687899,12.465253205204691,12.183586022895634,11.288885308135901,,,,high,5
F4138C1AB360,5,11,non_ELL,Distance learning,508,582,short,128,55.41379025931699,55.41379025931699,0.9991511598320715,0.9991511598320715,6.3201973965865275,5.637419496030606,5.321046236754456,,,,high,5
849C004D7070,5,10,non_ELL,Facial action coding system,510,610,short,128,54.45936268728898,54.45936268728898,0.9474283734493234,0.9474283734493234,10.527828036748803,9.852882171799196,9.58039966329948,,,,high,5
17E78948E2AF,5,8,non_ELL,Community service,514,592,short,128,85.89193170708842,85.89193170708842,2.130295801757807,2.130295801757807,11.097045595785762,10.585666747948764,8.966749794027955,,,,high,5
FFE46004CDFB,5,8,non_ELL,Community service,490,581,short,128,74.69508544012551,74.69508544012551,1.3489568538897778,1.3489568538897778,9.934946148787276,9.395794913776902,8.585989294897498,,,,high,5
