doc_id,age_months,age_group,n_chars,n_words,n_tokens_model,word_count,n_tokens,ppl_min_ctx,ppl_32,ppl_max_fixed,total_benefit_fixed,benefit_ok_fixed,half_life_fixed,early_drop_pct_fixed,early_slope,burst_valid_256,burst_valid_512,burst_n_targets_256,burst_n_targets_512,burst_baseline_512,burst_I_L_max_512,burst_I_L_std_512,burst_spike_mass_c_512,burst_spike_count_c_512,burst_cv_c_512,burst_kurtosis_c_512,burst_spike_mass_512,burst_cv_512,burst_baseline_256,burst_I_L_max_256,burst_I_L_std_256,burst_spike_mass_c_256,burst_spike_count_c_256,burst_cv_c_256,burst_kurtosis_c_256,burst_spike_mass_256,burst_cv_256,model,model_tag
ECSC_4078_1_136F_4078_YR1,136,10+yr,1247,304,316,304,316,16.805208074015116,6.467717883976954,5.719725978785752,11.085482095229363,True,14.170017288608928,93.25250901345012,-0.40498759409734514,True,False,20,0,,,,,,,,,,3.612251851334971,7.322059067128741,2.0048980537153627,0.4215393095871691,1.0,1.1970414960700668,-1.0903082130331394,0.19772668121332004,0.5550272063600487,Qwen2.5-7B-Instruct,qwen7b
ECSC_4064_1_138F_4064_YR1,138,10+yr,1937,438,463,438,463,47.723483055039246,23.703425525860794,10.620918723044024,37.102564331995225,True,14.854744919589141,64.73961560782166,-0.625178420330783,True,False,20,0,,,,,,,,,,19.734406670588417,60.88942970499954,14.90196049074216,0.5441948528827601,1.0,1.26352071171436,0.7223219294498908,0.2626152993426706,0.7551258438872452,Qwen2.5-7B-Instruct,qwen7b
ECSC_4088_1_138F_4088_YR1,138,10+yr,1339,320,335,320,335,22.167623256696302,16.806182525341423,9.003528689887665,13.164094566808638,True,69.63534550628283,40.727759164485015,-0.11169668190322665,True,False,20,0,,,,,,,,,,13.636694778512583,28.141816401966892,8.280262602697615,0.419587793422897,1.0,1.2143558346080183,-0.9954662363463593,0.204901542950416,0.607204512323974,Qwen2.5-7B-Instruct,qwen7b
ECSC_1013_2_62F_1013_YR2,62,4-6yr,1266,310,320,310,320,39.199722585029825,16.912119480720996,14.062108055449094,25.13761452958073,True,8.525433733816119,88.66236324087893,-0.6630684554634857,True,False,20,0,,,,,,,,,,10.488248976175843,22.259829751946135,5.656113339643779,0.4666851125333954,1.0,1.233931017007797,-0.6931518532089349,0.2019807461641584,0.5392809946151826,Qwen2.5-7B-Instruct,qwen7b
ECSC_3004_1_62F_3004_YR1,62,4-6yr,1520,399,411,399,411,61.73352562639342,38.89007729685036,21.636011615293928,40.09751401109949,True,11.121422203352655,56.96973713437625,-0.5484886581268591,True,False,20,0,,,,,,,,,,9.979417380931496,26.30587580756099,6.6727513628405735,0.5101423594676222,1.0,1.2249052652873644,-0.17359686697050014,0.2392382784505503,0.6686513959813681,Qwen2.5-7B-Instruct,qwen7b
ECSC_1037_1_63M_1037_YR1,63,4-6yr,868,220,231,220,231,40.184949806915085,9.509027921053706,7.476819704721636,32.70813010219345,True,6.859374860058224,93.78684073353435,-0.751846000427753,False,False,0,0,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,qwen7b
ECSC_1037_2_63M_1037_YR2,63,4-6yr,1241,309,326,309,326,53.68568655420016,41.277811377277494,29.772530988904816,23.913155565295344,True,31.406248145923435,51.887234802795966,-0.4738319126459401,True,False,20,0,,,,,,,,,,6.447832752835626,8.60064011288151,1.3003098675943328,0.3761439689828074,1.0,1.1898579249944234,-1.190612871362076,0.1318758734437485,0.20166619039901165,Qwen2.5-7B-Instruct,qwen7b
ECSC_1037_3_63M_1037_YR3,63,4-6yr,1173,302,313,302,313,32.95267457558863,19.87974421377649,12.792208351258347,20.160466224330285,True,11.79598022753738,64.84438512654691,-0.35388021664545966,True,False,20,0,,,,,,,,,,3.1821022200535323,7.4087293351408885,2.0636178981092343,0.39499988649768863,1.0,1.1099257699591383,-1.1507016241966137,0.21539532102550482,0.6485077333796393,Qwen2.5-7B-Instruct,qwen7b
ECSC_2017_1_63M_2017_YR1,63,4-6yr,1006,246,270,246,270,78.81275267220818,39.74133488104747,24.10343271900954,54.70931995319864,True,16.09241920603332,71.4163835788574,-1.4473094409976195,False,False,0,0,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,qwen7b
ECSC_4071_1_63M_4071_YR1,63,4-6yr,887,226,237,226,237,19.787859267365086,9.299710243633493,6.63807668479101,13.149782582574076,True,12.436669469934634,79.75910596141986,-0.32377498206022953,False,False,0,0,,,,,,,,,,,,,,,,,,,Qwen2.5-7B-Instruct,qwen7b
