doc_id,gain128,baseline_nll,token_count,score_bin,grade,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
392CC0403D93,1.1938851259949226,3.042836015112698,1114,low,10,11.305516882517605,38.56618660867572,60.84645437308336,0.23974317886329094,0.09131076719851183,23.422211848633783,0.1458452475650196,0.15593845309265236,0.13369860497102426,0.08395214304505579,0.05282837192166727,0.1098558552964732,0.07813814524481662,0.10710163436133709,0.04133077730344199,0.0400980946204103,0.05121267257810154
F359E262A14A,1.264554467316597,3.185637670755386,845,low,11,7.965125489868898,36.98746542998485,74.22117040337436,0.21865482507785275,0.1312852532852853,22.617507095242114,0.12139722450680712,0.1925112893936359,0.18828021282949198,0.06926550498416739,0.037412798186133994,0.10814278236303855,0.06433536265887231,0.07017549896823866,0.01719407282432878,0.10517567829447534,0.02610957499080998
D43178C538DF,1.1618539261721796,3.311134783923626,1454,low,8,9.155597225268288,29.66561796314052,50.06106101041778,0.17847733333328897,0.056454171408290926,18.81696985642101,0.17585196138962375,0.16224572137190446,0.15758182822441427,0.08330140219289783,0.08851120298996125,0.08949155718485818,0.06453899331305128,0.07516253434324167,0.046860627581756374,0.028555242959951755,0.02789892844833917
D075A0757295,1.2565970625608198,3.1043596893548964,936,low,10,9.453683136236597,36.27809629390372,52.96803852647174,0.22419772594782486,0.06254193483193503,19.959261964725005,0.1811804359864787,0.13231379707377822,0.16945163964909563,0.1127711783522424,0.023855754703227976,0.09469367102191145,0.061535797265440784,0.11072459643494244,0.050931194680947374,0.04687391419759506,0.015668020634339964
134A4DA02013,1.3232713605127029,2.024093788862229,794,low,9,9.279374105168996,25.625518930915625,53.13078480314579,0.16032742367161584,0.08076153449221657,19.339988379348075,0.0946455825149544,0.1474792344762613,0.24882003311963083,0.09723682032387193,0.09240039658194377,0.11552491843632554,0.04356559087539635,0.05301595182051108,0.026549937358888227,0.051220318811982087,0.029541215680234476
F4302FD22CF0,0.8900070058602478,2.581512340530753,941,low,10,9.460956786255885,30.02323671609401,53.71182457284926,0.1871293363803306,0.06623030230354146,19.260592718100973,0.10706688752093231,0.15858153140024103,0.21599695250363707,0.11945563525124325,0.05675030317271208,0.10944250293033726,0.04557685084056638,0.07166333927029318,0.04923569480649594,0.05043091549023916,0.015799386813302303
D50B2015BE66,1.1354650991097572,2.978971318900585,954,low,9,7.733008502428835,33.08948253026181,58.1255309226757,0.20048625495855088,0.08778496945320015,20.23041493320929,0.0984160369017759,0.22443314554949395,0.1944569335126048,0.0919108721689386,0.05119708548159458,0.0838764084284787,0.0552232629985626,0.08151115482456038,0.031190130680790348,0.059584365070085084,0.028200604383115065
4548C04F9AC7,1.417598491955188,2.882719834148884,1066,low,12,14.22967277327227,44.06949172483624,59.80981032584938,0.3018648816664088,0.07525758160091246,25.39029725246004,0.0895546015416735,0.1352006761102554,0.13540980699800387,0.11852358958727507,0.05199267535072859,0.09853009979195246,0.06892366895370229,0.13803463275263667,0.08857266731285968,0.035663128614184046,0.039594452986728416
7263826C2217,1.154858278170709,2.564365711808205,1250,low,9,7.758038529537123,22.91843913109166,45.92103197688338,0.15130761969067213,0.06189791023583628,17.744613094369736,0.11777181493959943,0.20794785317615702,0.18956986642984838,0.11033909515732819,0.09662952416910357,0.09194872344583215,0.03448550299145914,0.059562912369303174,0.029846797085532666,0.027553043727227323,0.03434486650860896
F296C5CF54D7,1.196658254438831,2.80621976852417,808,low,6,10.759464660394961,31.265733643054155,61.23281727616696,0.19231142232186207,0.09047076405652454,21.549322317386057,0.06598677106543985,0.20293201363645264,0.15418380717419158,0.13111500876633736,0.07222483674611671,0.10794842858340999,0.07329771170618979,0.05018576105849639,0.05165489720684115,0.06615612185744127,0.024314642199083268
D88A1D12032B,1.0924471930150064,2.3794133603572845,900,low,11,9.308341566905272,30.030121753506414,62.648879805964576,0.1848845677876721,0.0968087220406514,20.807367411201252,0.11069104071329929,0.16554102809085677,0.2084153656810713,0.14937232435634332,0.05024551609973861,0.0771371799970981,0.053712977273920534,0.05264659999852008,0.035429245748500614,0.053962030339135984,0.042846691701515414
86B8E74548F4,1.293778888737002,3.273044827580452,1020,low,8,10.683629388295227,29.764764720357807,62.40725729804106,0.1849311518296599,0.0962320685481104,22.12200976407746,0.09235988185156302,0.15128664005269168,0.1810523161637814,0.1341764923838912,0.0843116859393464,0.12469130192608821,0.04719052985297822,0.053213771241605805,0.03548531203994368,0.03879791679997576,0.05743415174813464
3EC88BE82F4F,1.103790284296678,2.5624945323914288,841,low,8,13.6001570697122,56.97734774695226,85.58594168485328,0.3348463218894423,0.16610278787831034,29.56122656425728,0.13359966199908824,0.1273246770836215,0.16448957464962372,0.06214720748780895,0.062178116734452685,0.0613966920790664,0.05401774807689622,0.09634094827798695,0.072402585733145,0.09954300151036324,0.06655978636794711
305B4157DD19,1.1458976830506036,1.808208770491183,920,low,9,6.150975409236314,22.33189729072702,34.313782439703694,0.10268964225129812,0.02930432830448055,14.175017863559818,0.16349915705866563,0.2591245802355788,0.2016800587175756,0.0734115358627865,0.04947478452103884,0.06933164032874155,0.08078860102431491,0.030708763148463786,0.042676550798353786,0.01411667201366501,0.015187656290815537
EA04020F5ECD,1.3573514451423,2.553198699653149,954,low,8,11.320846423064852,36.08041180727551,63.44645933482363,0.21038597581743274,0.09770821347374255,22.80224022736327,0.11001821015479422,0.13056921217850553,0.15152097094398767,0.13946412694584875,0.0796298999171991,0.14116405248123692,0.03724755156099509,0.050574289091326705,0.0621034732523635,0.06026155567085712,0.037446657802885426
43CBE96B374E,1.2193414338173405,3.4968425631523132,829,low,9,10.220381178022983,27.827882980032523,47.389806959113976,0.15024998628407932,0.08068848435836992,18.937664809699285,0.1333382679320775,0.1701794074433077,0.1295849129637969,0.16445045088910154,0.08831249184871902,0.08041364652747968,0.08347083611143838,0.05238081347462257,0.01718068845108681,0.059516194849113836,0.021172289509256086
408959B1EA22,1.1973045678629028,2.304061820358038,790,low,11,9.46931546147901,28.30500693164468,46.170507075608406,0.1596579773924896,0.07840685124918081,18.834095880102296,0.14020661444287394,0.17759607549559922,0.16359575507466312,0.11890651287031274,0.07535270700109055,0.08825819046678364,0.0764261672561872,0.06794496641246382,0.01330615973084495,0.05356512349489957,0.02484172775428125
7F2C6238F4AA,0.9923023603135542,2.469872088730335,851,low,9,7.384277329599726,29.919346234463315,44.85296679959157,0.18788050989101127,0.035352203790881054,17.191564576906426,0.11464554573648793,0.20061387473777936,0.23244852085652248,0.13181784459240284,0.05243833117944991,0.039381443115591865,0.04077392989075435,0.11121330808170135,0.04131499801842886,0.003838960523455278,0.03151324326742578
BD7F5D94AFED,0.817173259681271,3.088233733177185,804,low,10,10.726282933384919,36.79057595570312,58.77449843242452,0.22090280728174344,0.07958523594871023,22.37856668926209,0.10843898672500782,0.1071633717908749,0.22171102752651006,0.10893917690773293,0.07005147122154211,0.05834457125916538,0.10444858728742336,0.08271621856156422,0.058601352771469,0.048345741791408214,0.031239494157302015
B6D776FC5087,1.2931957529977924,2.50252725649625,821,low,9,13.436299073790115,43.68425136746187,71.631082087936,0.24055969401905586,0.1175372816326838,24.967315877895768,0.0878907068995577,0.10106267692751664,0.1960587120756543,0.10037105745865514,0.10050569105022386,0.11114182731579952,0.06240963425353695,0.05694319511600519,0.06607921727036688,0.08198597504957233,0.03555130658311147
2E57A0350FFD,1.0150654391415657,2.6314389422535895,811,low,6,11.897354820153485,50.012976852242396,76.51809433748107,0.3051750414716421,0.13407381456789974,26.576002109328464,0.09628695378487591,0.18818653929220533,0.16635776824453735,0.05091064960670826,0.06856422041204097,0.07442904485992824,0.05008978232806185,0.10040049444373739,0.07070073246000498,0.09170685884796102,0.04236695571993871
8FFBD4C432B4,1.4137367622506234,2.6254072219133375,792,low,10,14.723583823597933,46.46907888912712,78.39195996651542,0.28308808565934473,0.14109799623987335,27.309443569111775,0.07671510534092867,0.1375767590629625,0.1355379998571851,0.09917307901256178,0.08876340569251778,0.12166587677025356,0.057479688604245904,0.09253203542346533,0.049458053996006064,0.09513453494646067,0.04596346129341268
057DACBB2B12,0.9664377193297108,2.9552520334720613,1218,low,9,13.49475835677255,54.7809351112737,77.84732042931599,0.30178249816005714,0.14867085610785571,28.265361037459932,0.034741075207358176,0.16989318740508438,0.1460625847354329,0.14355253553533676,0.0348692470055518,0.08345674601304366,0.08564212593813515,0.06959588772404823,0.08351575432815324,0.11744056261729319,0.031230293490562524
