doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
ECSC_1041_1_80M_1041_YR1,ecsc,6-8yr,249,67,3.716417910447761,0.39357429718875503,23.115221256420387,,,,0.06909667809702737,0.07367355247314691
ECSC_1041_2_80M_1041_YR2,ecsc,6-8yr,244,68,3.588235294117647,0.35655737704918034,14.924145299145298,,,,0.07670579910909159,0.07367355247314691
ECSC_1041_3_80M_1041_YR3,ecsc,6-8yr,288,80,3.6,0.3333333333333333,18.10975729644116,,,,0.10197857172763657,0.07367355247314691
ECSC_1080_1_81M_1080_YR1,ecsc,6-8yr,228,63,3.619047619047619,0.34649122807017546,21.19077204202832,,,,0.04139959772274828,0.07367355247314691
ECSC_1080_2_81M_1080_YR2,ecsc,6-8yr,246,38,6.473684210526316,0.3983739837398374,26.811704834605596,,,,0.06601104177178303,0.07367355247314691
ECSC_1080_3_81M_1080_YR3,ecsc,6-8yr,350,75,4.666666666666667,0.42857142857142855,39.375,,,,0.05682125986084198,0.07367355247314691
ECSC_1084_1_81M_1084_YR1,ecsc,6-8yr,250,66,3.787878787878788,0.368,20.58335118920077,,,,0.060706457654979375,0.07367355247314691
ECSC_1084_2_81M_1084_YR2,ecsc,6-8yr,261,47,5.553191489361702,0.37547892720306514,24.356026001405482,,,,0.09355001576278495,0.07367355247314691
ECSC_1084_3_81M_1084_YR3,ecsc,6-8yr,221,50,4.42,0.4434389140271493,32.45174723881948,,,,0.07997693495479614,0.07367355247314691
ECSC_4029_1_81M_4029_YR1,ecsc,6-8yr,190,81,2.345679012345679,0.3263157894736842,15.833333333333334,,,,0.09005808101429692,0.07367355247314691
ECSC_1003_1_82F_1003_YR1,ecsc,6-8yr,265,56,4.732142857142857,0.36981132075471695,25.368225986096707,,,,0.08372075165609444,0.07367355247314691
ECSC_1003_2_82F_1003_YR2,ecsc,6-8yr,465,104,4.471153846153846,0.33978494623655914,28.207720588235293,,,,0.08745351268542396,0.07367355247314691
ECSC_1003_3_82F_1003_YR3,ecsc,6-8yr,263,72,3.6527777777777777,0.42585551330798477,37.430711610486895,,,,0.07700923749803663,0.07367355247314691
ECSC_1024_1_82F_1024_YR1,ecsc,6-8yr,471,138,3.4130434782608696,0.3354564755838641,30.674369747899163,,,,0.05593559280913189,0.07367355247314691
ECSC_1024_2_82F_1024_YR2,ecsc,6-8yr,592,162,3.654320987654321,0.32094594594594594,24.053737373737377,,,,0.10137574186673907,0.07367355247314691
ECSC_1024_3_82F_1024_YR3,ecsc,6-8yr,273,68,4.014705882352941,0.4249084249084249,38.102595028550965,,,,0.08051672852946332,0.07367355247314691
ECSC_1039_1_82F_1039_YR1,ecsc,6-8yr,316,78,4.051282051282051,0.33544303797468356,22.258697411003237,,,,0.08415674312039652,0.07367355247314691
ECSC_1039_2_82F_1039_YR2,ecsc,6-8yr,508,102,4.980392156862745,0.31496062992125984,22.805330521068022,,,,0.11145974049337531,0.07367355247314691
ECSC_1039_3_82F_1039_YR3,ecsc,6-8yr,509,99,5.141414141414141,0.2907662082514735,21.688033171550643,,,,0.09415108135925718,0.07367355247314691
ECSC_1018_1_82M_1018_YR1,ecsc,6-8yr,196,62,3.161290322580645,0.3826530612244898,17.470713373989504,,,,0.07559435592034479,0.07367355247314691
ECSC_1018_2_82M_1018_YR2,ecsc,6-8yr,80,30,2.6666666666666665,0.4125,11.666666666666668,,,,0.0862269068387438,0.07367355247314691
ECSC_4013_1_82M_4013_YR1,ecsc,6-8yr,81,20,4.05,0.6296296296296297,34.61958817317846,,,,0.04545016725229859,0.07367355247314691
ECSC_1005_1_83F_1005_YR1,ecsc,6-8yr,163,35,4.6571428571428575,0.5705521472392638,48.208743455497384,,,,0.05535740043258885,0.07367355247314691
ECSC_1005_2_83F_1005_YR2,ecsc,6-8yr,312,59,5.288135593220339,0.38782051282051283,27.00699025732885,,,,0.0762712505730255,0.07367355247314691
ECSC_1005_3_83F_1005_YR3,ecsc,6-8yr,309,53,5.830188679245283,0.3656957928802589,24.28924802110818,,,,0.10378891193501971,0.07367355247314691
ECSC_4068_1_84F_4068_YR1,ecsc,6-8yr,171,45,3.8,0.4269005847953216,24.659310981538454,,,,0.08209435793370393,0.07367355247314691
ECSC_1094_1_84M_1094_YR1,ecsc,6-8yr,187,49,3.816326530612245,0.47593582887700536,34.72696921231507,,,,0.06106454574806188,0.07367355247314691
ECSC_1094_2_84M_1094_YR2,ecsc,6-8yr,328,72,4.555555555555555,0.36890243902439024,26.28205128205128,,,,0.09530340240621009,0.07367355247314691
ECSC_1094_3_84M_1094_YR3,ecsc,6-8yr,327,63,5.190476190476191,0.345565749235474,35.00658215267086,,,,0.09008407358045777,0.07367355247314691
ECSC_1038_1_85F_1038_YR1,ecsc,6-8yr,394,104,3.7884615384615383,0.33756345177664976,28.673453996983408,,,,0.08047147900235524,0.07367355247314691
ECSC_1038_2_85F_1038_YR2,ecsc,6-8yr,419,94,4.457446808510638,0.3031026252983294,26.449761490617753,,,,0.08338180378528842,0.07367355247314691
ECSC_1038_3_85F_1038_YR3,ecsc,6-8yr,373,107,3.485981308411215,0.4477211796246649,51.732718386284276,,,,0.04577729096226951,0.07367355247314691
ECSC_1016_1_85M_1016_YR1,ecsc,6-8yr,197,49,4.020408163265306,0.467005076142132,42.67231543624161,,,,0.08744964122767993,0.07367355247314691
ECSC_1016_2_85M_1016_YR2,ecsc,6-8yr,268,47,5.702127659574468,0.4626865671641791,38.285714285714285,,,,0.07854701164312612,0.07367355247314691
ECSC_1016_3_85M_1016_YR3,ecsc,6-8yr,439,88,4.988636363636363,0.3690205011389522,30.922684061488674,,,,0.09703650031179618,0.07367355247314691
ECSC_1048_1_85M_1048_YR1,ecsc,6-8yr,190,34,5.588235294117647,0.38421052631578945,23.79555850671389,,,,0.07266809726498126,0.07367355247314691
ECSC_1048_2_85M_1048_YR2,ecsc,6-8yr,310,82,3.7804878048780486,0.32903225806451614,22.751497253071136,,,,0.09869538599360754,0.07367355247314691
ECSC_1048_3_85M_1048_YR3,ecsc,6-8yr,252,34,7.411764705882353,0.3611111111111111,28.328519855595665,,,,0.0911682927078972,0.07367355247314691
ECSC_1058_1_86F_1058_YR1,ecsc,6-8yr,382,102,3.7450980392156863,0.36649214659685864,27.69189392044033,,,,0.0869855751213234,0.07367355247314691
ECSC_1058_2_86F_1058_YR2,ecsc,6-8yr,550,154,3.5714285714285716,0.3145454545454546,30.395006627711282,,,,0.09896563502298429,0.07367355247314691
ECSC_1058_3_86F_1058_YR3,ecsc,6-8yr,937,186,5.037634408602151,0.272145144076841,36.06458698144674,,,,0.08659616133604556,0.07367355247314691
ECSC_1076_1_87M_1076_YR1,ecsc,6-8yr,211,56,3.767857142857143,0.36018957345971564,14.422371908127207,,,,0.07745295414371199,0.07367355247314691
ECSC_1076_2_87M_1076_YR2,ecsc,6-8yr,268,59,4.5423728813559325,0.40298507462686567,23.057453750211135,,,,0.06566348199196158,0.07367355247314691
ECSC_1076_3_87M_1076_YR3,ecsc,6-8yr,328,83,3.9518072289156625,0.36890243902439024,21.866666666666667,,,,0.09025182204963358,0.07367355247314691
ECSC_1086_1_87M_1086_YR1,ecsc,6-8yr,133,22,6.045454545454546,0.5037593984962406,41.65619967793881,,,,0.04858807439477761,0.07367355247314691
ECSC_1086_2_87M_1086_YR2,ecsc,6-8yr,418,57,7.333333333333333,0.3708133971291866,36.922413793103445,,,,0.08408617289741487,0.07367355247314691
ECSC_1086_3_87M_1086_YR3,ecsc,6-8yr,248,44,5.636363636363637,0.42338709677419356,24.620048352919124,,,,0.06947502381359608,0.07367355247314691
ECSC_2002_1_87M_2002_YR1,ecsc,6-8yr,209,67,3.1194029850746268,0.4019138755980861,27.556089743589745,,,,0.0728679055670147,0.07367355247314691
ECSC_1075_1_88F_1075_YR1,ecsc,6-8yr,182,49,3.7142857142857144,0.4230769230769231,24.17189723196556,,,,0.05481680685378132,0.07367355247314691
ECSC_1075_2_88F_1075_YR2,ecsc,6-8yr,347,84,4.130952380952381,0.34870317002881845,25.71274530530851,,,,0.04803232063789011,0.07367355247314691
ECSC_1075_3_88F_1075_YR3,ecsc,6-8yr,252,59,4.271186440677966,0.3888888888888889,21.458164390856187,,,,0.0502072753564626,0.07367355247314691
ECSC_4011_1_88F_4011_YR1,ecsc,6-8yr,184,41,4.487804878048781,0.5,31.645243445692888,,,,0.029755658785400967,0.07367355247314691
ECSC_1078_1_88M_1078_YR1,ecsc,6-8yr,236,44,5.363636363636363,0.3898305084745763,23.6,,,,0.07986954636452813,0.07367355247314691
ECSC_1078_2_88M_1078_YR2,ecsc,6-8yr,226,47,4.808510638297872,0.45132743362831856,28.773148148148145,,,,0.05681381336177836,0.07367355247314691
ECSC_1078_3_88M_1078_YR3,ecsc,6-8yr,408,87,4.689655172413793,0.37745098039215685,31.706228805996787,,,,0.06562052669085551,0.07367355247314691
ECSC_1002_1_89F_1002_YR1,ecsc,6-8yr,360,90,4.0,0.40555555555555556,33.41059988351776,,,,0.08517453604703758,0.07367355247314691
ECSC_1002_2_89F_1002_YR2,ecsc,6-8yr,452,97,4.65979381443299,0.3672566371681416,32.742644320297956,,,,0.09824652574229346,0.07367355247314691
ECSC_1002_3_89F_1002_YR3,ecsc,6-8yr,318,54,5.888888888888889,0.4088050314465409,37.81446333051828,,,,0.09831534529621659,0.07367355247314691
ECSC_1030_1_89F_1030_YR1,ecsc,6-8yr,273,52,5.25,0.4249084249084249,24.994191019244475,,,,0.0791101486539955,0.07367355247314691
ECSC_1030_2_89F_1030_YR2,ecsc,6-8yr,421,84,5.011904761904762,0.32779097387173395,25.905940976514216,,,,0.08172063009046182,0.07367355247314691
ECSC_1030_3_89F_1030_YR3,ecsc,6-8yr,415,77,5.3896103896103895,0.3204819277108434,31.202519389117846,,,,0.1011322999954101,0.07367355247314691
ECSC_1054_1_89F_1054_YR1,ecsc,6-8yr,315,50,6.3,0.3111111111111111,26.765289237464863,,,,0.054500085955627775,0.07367355247314691
ECSC_1054_2_89F_1054_YR2,ecsc,6-8yr,361,72,5.013888888888889,0.38227146814404434,33.278741124518476,,,,0.08252397651371887,0.07367355247314691
ECSC_1054_3_89F_1054_YR3,ecsc,6-8yr,339,44,7.704545454545454,0.336283185840708,27.773625410796228,,,,0.0857340488888234,0.07367355247314691
ECSC_1026_1_89M_1026_YR1,ecsc,6-8yr,246,73,3.3698630136986303,0.43089430894308944,44.27809474635343,,,,0.05704307029011048,0.07367355247314691
ECSC_1026_2_89M_1026_YR2,ecsc,6-8yr,322,84,3.8333333333333335,0.422360248447205,31.627793150095307,,,,0.07563195033530756,0.07367355247314691
ECSC_1026_3_89M_1026_YR3,ecsc,6-8yr,323,85,3.8,0.3993808049535604,36.14237479924077,,,,0.08178156195874886,0.07367355247314691
ECSC_1031_1_90F_1031_YR1,ecsc,6-8yr,201,54,3.7222222222222223,0.4129353233830846,27.867090204884683,,,,0.07803509071042006,0.07367355247314691
ECSC_1031_2_90F_1031_YR2,ecsc,6-8yr,309,72,4.291666666666667,0.3333333333333333,22.11904761904762,,,,0.09390603344031415,0.07367355247314691
ECSC_1031_3_90F_1031_YR3,ecsc,6-8yr,319,89,3.5842696629213484,0.3981191222570533,32.64828046695422,,,,0.037459342523670267,0.07367355247314691
ECSC_1044_1_90F_1044_YR1,ecsc,6-8yr,496,89,5.573033707865169,0.35685483870967744,26.17928564321958,,,,0.06372602660867938,0.07367355247314691
ECSC_1044_2_90F_1044_YR2,ecsc,6-8yr,594,143,4.153846153846154,0.3720538720538721,39.31827687556717,,,,0.09582940712528056,0.07367355247314691
ECSC_1044_3_90F_1044_YR3,ecsc,6-8yr,195,24,8.125,0.35384615384615387,21.666666666666668,,,,0.06383589231991348,0.07367355247314691
ECSC_1060_1_90M_1060_YR1,ecsc,6-8yr,116,22,5.2727272727272725,0.4482758620689655,21.96595744680851,,,,0.06442245267074079,0.07367355247314691
ECSC_1060_2_90M_1060_YR2,ecsc,6-8yr,477,130,3.669230769230769,0.27882599580712786,19.731247460381958,,,,0.08216802756513829,0.07367355247314691
ECSC_1060_3_90M_1060_YR3,ecsc,6-8yr,370,103,3.592233009708738,0.34324324324324323,29.810194715669795,,,,0.08090546010084775,0.07367355247314691
ECSC_1040_1_91F_1040_YR1,ecsc,6-8yr,498,144,3.4583333333333335,0.3674698795180723,37.65488696038865,,,,0.05790783134417065,0.07367355247314691
ECSC_1040_2_91F_1040_YR2,ecsc,6-8yr,358,84,4.261904761904762,0.4134078212290503,46.58576872615102,,,,0.04360395493472067,0.07367355247314691
ECSC_1040_3_91F_1040_YR3,ecsc,6-8yr,400,85,4.705882352941177,0.325,32.360742705570296,,,,0.1020108991884639,0.07367355247314691
ECSC_1027_1_91M_1027_YR1,ecsc,6-8yr,286,64,4.46875,0.36013986013986016,26.76936162438806,,,,0.05344489004786754,0.07367355247314691
ECSC_1027_2_91M_1027_YR2,ecsc,6-8yr,344,88,3.909090909090909,0.42151162790697677,30.85296198485631,,,,0.07699030077452006,0.07367355247314691
ECSC_1027_3_91M_1027_YR3,ecsc,6-8yr,268,57,4.701754385964913,0.3843283582089552,24.536757523239324,,,,0.07407866693682018,0.07367355247314691
ECSC_4070_1_91M_4070_YR1,ecsc,6-8yr,285,64,4.453125,0.3543859649122807,26.902272727272727,,,,0.08577526136809363,0.07367355247314691
ECSC_1098_1_92M_1098_YR1,ecsc,6-8yr,119,37,3.2162162162162162,0.5546218487394958,13.6682249712313,,,,0.02478830688382298,0.07367355247314691
ECSC_1098_2_92M_1098_YR2,ecsc,6-8yr,209,36,5.805555555555555,0.36363636363636365,22.98000070358123,,,,0.050646745079981535,0.07367355247314691
ECSC_1098_3_92M_1098_YR3,ecsc,6-8yr,247,34,7.264705882352941,0.3360323886639676,23.45080459770115,,,,0.06656419457002245,0.07367355247314691
ECSC_1034_1_93F_1034_YR1,ecsc,6-8yr,219,52,4.211538461538462,0.4292237442922374,28.10442789968652,,,,0.047632752790221264,0.07367355247314691
ECSC_1034_2_93F_1034_YR2,ecsc,6-8yr,519,141,3.6808510638297873,0.371868978805395,47.11694537346711,,,,0.03958899209472283,0.07367355247314691
ECSC_1034_3_93F_1034_YR3,ecsc,6-8yr,286,59,4.8474576271186445,0.4230769230769231,40.857142857142854,,,,0.07789488050975753,0.07367355247314691
ECSC_1087_1_93F_1087_YR1,ecsc,6-8yr,83,23,3.608695652173913,0.6987951807228916,83.0,,,,0.06233850370001976,0.07367355247314691
ECSC_1087_2_93F_1087_YR2,ecsc,6-8yr,96,30,3.2,0.6354166666666666,62.72433679354094,,,,0.04748939901283832,0.07367355247314691
ECSC_1087_3_93F_1087_YR3,ecsc,6-8yr,188,49,3.836734693877551,0.4734042553191489,40.02473178342354,,,,0.07380715056238395,0.07367355247314691
ECSC_4019_1_93M_4019_YR1,ecsc,6-8yr,232,50,4.64,0.3448275862068966,20.95650623885918,,,,0.03888097304484943,0.07367355247314691
ECSC_1008_1_94F_1008_YR1,ecsc,6-8yr,467,107,4.364485981308412,0.32548179871520344,22.331966873169343,,,,0.08654497171735566,0.07367355247314691
ECSC_1008_2_94F_1008_YR2,ecsc,6-8yr,432,92,4.695652173913044,0.37962962962962965,29.275525198970175,,,,0.09419247873768881,0.07367355247314691
ECSC_1008_3_94F_1008_YR3,ecsc,6-8yr,506,105,4.819047619047619,0.34782608695652173,38.48750086082225,,,,0.054201642528570654,0.07367355247314691
ECSC_1009_1_94F_1009_YR1,ecsc,6-8yr,483,119,4.0588235294117645,0.2546583850931677,21.331114598096782,,,,0.09698403735055727,0.07367355247314691
ECSC_1009_2_94F_1009_YR2,ecsc,6-8yr,976,280,3.4857142857142858,0.2612704918032787,32.24286559208386,,,,0.05030590953356198,0.07367355247314691
ECSC_1009_3_94F_1009_YR3,ecsc,6-8yr,522,114,4.578947368421052,0.30842911877394635,27.908143182341703,,,,0.11274680169193257,0.07367355247314691
ECSC_1012_1_94F_1012_YR1,ecsc,6-8yr,322,60,5.366666666666666,0.36645962732919257,28.789040437421136,,,,0.07771435476510485,0.07367355247314691
ECSC_1012_2_94F_1012_YR2,ecsc,6-8yr,245,54,4.537037037037037,0.4326530612244898,39.19738247863248,,,,0.09048733706141687,0.07367355247314691
ECSC_1012_3_94F_1012_YR3,ecsc,6-8yr,294,47,6.25531914893617,0.43537414965986393,34.18549935979513,,,,0.08128555830826885,0.07367355247314691
ECSC_1021_1_94F_1021_YR1,ecsc,6-8yr,636,221,2.8778280542986425,0.2751572327044025,20.516129032258064,,,,0.09536555083944649,0.07367355247314691
ECSC_1021_2_94F_1021_YR2,ecsc,6-8yr,984,287,3.4285714285714284,0.27947154471544716,29.723648007448567,,,,0.10651538631805932,0.07367355247314691
ECSC_1021_3_94F_1021_YR3,ecsc,6-8yr,656,201,3.263681592039801,0.2682926829268293,24.472286773794806,,,,0.09422953904717887,0.07367355247314691
ECSC_4045_1_94M_4045_YR1,ecsc,6-8yr,182,33,5.515151515151516,0.45604395604395603,23.313183649971215,,,,0.06565452524241444,0.07367355247314691
ECSC_4020_1_95F_4020_YR1,ecsc,6-8yr,293,63,4.650793650793651,0.40273037542662116,20.23095238095238,,,,0.07910263783066651,0.07367355247314691
ECSC_4039_1_95F_4039_YR1,ecsc,6-8yr,289,81,3.567901234567901,0.3944636678200692,22.23076923076923,,,,0.06075889775268683,0.07367355247314691
ECSC_4049_1_95F_4049_YR1,ecsc,6-8yr,184,53,3.4716981132075473,0.44021739130434784,22.980944147259596,,,,0.054675383728619784,0.07367355247314691
ECSC_4023_1_95M_4023_YR1,ecsc,6-8yr,209,59,3.542372881355932,0.40669856459330145,19.619220055710308,,,,0.07517360199480347,0.07367355247314691
ECSC_2027_1_100M_2027_YR1,ecsc,8-10yr,383,102,3.7549019607843137,0.412532637075718,31.84497883086571,,,,0.06663929296452333,0.08070578106158349
ECSC_1015_1_102F_1015_YR1,ecsc,8-10yr,742,147,5.0476190476190474,0.29245283018867924,34.28331419998251,,,,0.10437782197195261,0.08070578106158349
ECSC_1015_2_102F_1015_YR2,ecsc,8-10yr,772,181,4.265193370165746,0.30440414507772023,30.846556218979842,,,,0.08513607697220696,0.08070578106158349
ECSC_1015_3_102F_1015_YR3,ecsc,8-10yr,543,118,4.601694915254237,0.34990791896869244,33.74558322915127,,,,0.10515787005542196,0.08070578106158349
ECSC_1059_1_104F_1059_YR1,ecsc,8-10yr,538,100,5.38,0.2992565055762082,31.329514129908105,,,,0.09970224884211143,0.08070578106158349
ECSC_1059_2_104F_1059_YR2,ecsc,8-10yr,300,49,6.122448979591836,0.39,23.337887067395265,,,,0.09450839463726078,0.08070578106158349
ECSC_1059_3_104F_1059_YR3,ecsc,8-10yr,280,45,6.222222222222222,0.4,43.92879290397224,,,,0.09423742926975869,0.08070578106158349
ECSC_4015_1_104F_4015_YR1,ecsc,8-10yr,557,136,4.095588235294118,0.3052064631956912,27.186904761904763,,,,0.06196781317274867,0.08070578106158349
ECSC_4079_1_104F_4079_YR1,ecsc,8-10yr,256,61,4.19672131147541,0.4375,41.774643157010914,,,,0.058292974438365494,0.08070578106158349
ECSC_1022_1_106M_1022_YR1,ecsc,8-10yr,460,103,4.466019417475728,0.33695652173913043,27.693270390904313,,,,0.11017206730558912,0.08070578106158349
ECSC_1022_2_106M_1022_YR2,ecsc,8-10yr,244,49,4.979591836734694,0.430327868852459,28.374101711056397,,,,0.05732639141472294,0.08070578106158349
ECSC_1022_3_106M_1022_YR3,ecsc,8-10yr,295,45,6.555555555555555,0.4,29.85574604002347,,,,0.10906161244564432,0.08070578106158349
ECSC_1001_1_107F_1001_YR1,ecsc,8-10yr,271,55,4.927272727272728,0.3948339483394834,26.369090557494168,,,,0.07842219572435312,0.08070578106158349
ECSC_1001_2_107F_1001_YR2,ecsc,8-10yr,395,94,4.202127659574468,0.3822784810126582,36.08622311827957,,,,0.10272634486891681,0.08070578106158349
ECSC_1001_3_107F_1001_YR3,ecsc,8-10yr,296,53,5.584905660377358,0.38175675675675674,29.505341017588663,,,,0.08284610269536805,0.08070578106158349
ECSC_4007_1_107M_4007_YR1,ecsc,8-10yr,438,100,4.38,0.3378995433789954,25.936406995230527,,,,0.07731705239385742,0.08070578106158349
ECSC_4054_1_96F_4054_YR1,ecsc,8-10yr,392,83,4.72289156626506,0.29336734693877553,18.286025013594347,,,,0.08880279014883907,0.08070578106158349
ECSC_4062_1_96F_4062_YR1,ecsc,8-10yr,464,125,3.712,0.3448275862068966,31.01588213973122,,,,0.10476554006238742,0.08070578106158349
ECSC_4056_1_96M_4056_YR1,ecsc,8-10yr,275,82,3.3536585365853657,0.33090909090909093,18.753516523781776,,,,0.09480704247777003,0.08070578106158349
ECSC_1006_1_97F_1006_YR1,ecsc,8-10yr,177,33,5.363636363636363,0.4180790960451977,25.478935973478272,,,,0.1103642182109502,0.08070578106158349
ECSC_1006_2_97F_1006_YR2,ecsc,8-10yr,473,106,4.462264150943396,0.3107822410147992,24.14365214352774,,,,0.12601639128193048,0.08070578106158349
ECSC_1006_3_97F_1006_YR3,ecsc,8-10yr,382,67,5.701492537313433,0.3403141361256545,32.22154471544715,,,,0.09726928400906944,0.08070578106158349
ECSC_1099_1_97F_1099_YR1,ecsc,8-10yr,557,113,4.929203539823009,0.3087971274685817,23.852217120438034,,,,0.0823624154314917,0.08070578106158349
ECSC_1099_2_97F_1099_YR2,ecsc,8-10yr,658,135,4.874074074074074,0.2887537993920973,20.49867849922034,,,,0.07737516651241132,0.08070578106158349
ECSC_1099_3_97F_1099_YR3,ecsc,8-10yr,596,99,6.02020202020202,0.34395973154362414,29.8802513464991,,,,0.09698501788074529,0.08070578106158349
ECSC_4025_1_97F_4025_YR1,ecsc,8-10yr,329,116,2.836206896551724,0.3951367781155015,35.099547687217,,,,0.03566487390686583,0.08070578106158349
ECSC_4047_1_97F_4047_YR1,ecsc,8-10yr,294,80,3.675,0.3469387755102041,20.782734608485633,,,,0.10775214150951182,0.08070578106158349
ECSC_1056_1_97M_1056_YR1,ecsc,8-10yr,496,135,3.674074074074074,0.2661290322580645,27.494688138887774,,,,0.048322134984890304,0.08070578106158349
ECSC_1056_2_97M_1056_YR2,ecsc,8-10yr,225,58,3.8793103448275863,0.43555555555555553,35.54723502304148,,,,0.09972559901994023,0.08070578106158349
ECSC_1056_3_97M_1056_YR3,ecsc,8-10yr,320,78,4.102564102564102,0.4125,31.55308916019238,,,,0.0711623805005862,0.08070578106158349
ECSC_4009_2_97M_4009_YR2,ecsc,8-10yr,229,50,4.58,0.39737991266375544,26.79802102003713,,,,0.09906186314623126,0.08070578106158349
ECSC_4006_1_98F_4006_YR1,ecsc,8-10yr,296,59,5.016949152542373,0.34459459459459457,20.208637873754153,,,,0.07372493019693047,0.08070578106158349
ECSC_4042_1_98F_4042_YR1,ecsc,8-10yr,500,164,3.048780487804878,0.284,23.224753530508927,,,,0.042703840496277984,0.08070578106158349
ECSC_4074_1_98F_4074_YR1,ecsc,8-10yr,267,55,4.8545454545454545,0.33707865168539325,19.43572534847703,,,,0.07363882904229478,0.08070578106158349
ECSC_1067_1_98M_1067_YR1,ecsc,8-10yr,340,83,4.096385542168675,0.31470588235294117,21.07674532467592,,,,0.07313128719295756,0.08070578106158349
ECSC_1067_2_98M_1067_YR2,ecsc,8-10yr,245,60,4.083333333333333,0.3306122448979592,20.147743238496666,,,,0.06227970715523476,0.08070578106158349
ECSC_1067_3_98M_1067_YR3,ecsc,8-10yr,254,63,4.031746031746032,0.3110236220472441,18.235897435897435,,,,0.07916088852914811,0.08070578106158349
ECSC_1091_1_98M_1091_YR1,ecsc,8-10yr,742,156,4.756410256410256,0.3450134770889488,40.38604316626302,,,,0.05791033720793796,0.08070578106158349
ECSC_1091_2_98M_1091_YR2,ecsc,8-10yr,413,82,5.036585365853658,0.3946731234866828,37.59293645897594,,,,0.08281154822473266,0.08070578106158349
ECSC_1091_3_98M_1091_YR3,ecsc,8-10yr,408,53,7.69811320754717,0.4215686274509804,56.72225628448804,,,,0.05555695677392326,0.08070578106158349
ECSC_4014_1_98M_4014_YR1,ecsc,8-10yr,221,49,4.510204081632653,0.4343891402714932,26.668455678670362,,,,0.05056299259954385,0.08070578106158349
ECSC_4036_1_98M_4036_YR1,ecsc,8-10yr,328,71,4.619718309859155,0.3597560975609756,28.5783429672447,,,,0.08074886784841201,0.08070578106158349
ECSC_1010_1_99M_1010_YR1,ecsc,8-10yr,600,127,4.724409448818897,0.3283333333333333,31.614825855411006,,,,0.0793943636176293,0.08070578106158349
ECSC_1010_2_99M_1010_YR2,ecsc,8-10yr,133,46,2.891304347826087,0.6240601503759399,47.346278317152105,,,,0.033237518039678116,0.08070578106158349
ECSC_1010_3_99M_1010_YR3,ecsc,8-10yr,415,66,6.287878787878788,0.3542168674698795,26.70447487677614,,,,0.03687952366942516,0.08070578106158349
ECSC_2031_1_108F_2031_YR1,ecsc,8-10yr,157,39,4.0256410256410255,0.4713375796178344,23.712828660540612,,,,0.05429708750584444,0.08070578106158349
ECSC_3003_1_108F_3003_YR1,ecsc,8-10yr,542,136,3.985294117647059,0.33025830258302585,25.945568377143594,,,,0.10740154295040659,0.08070578106158349
ECSC_4021_1_108M_4021_YR1,ecsc,8-10yr,362,90,4.022222222222222,0.3839779005524862,32.12171333034847,,,,0.017799937431896066,0.08070578106158349
ECSC_4024_1_109F_4024_YR1,ecsc,8-10yr,370,101,3.6633663366336635,0.3108108108108108,22.631399291950913,,,,0.12808662506357243,0.08070578106158349
ECSC_4090_1_109M_4090_YR1,ecsc,8-10yr,175,33,5.303030303030303,0.4742857142857143,32.90419161676647,,,,0.07865606992418132,0.08070578106158349
ECSC_4033_1_110M_4033_YR1,ecsc,8-10yr,338,89,3.797752808988764,0.363905325443787,24.347721822541967,,,,0.07670317684453146,0.08070578106158349
ECSC_4027_1_111F_4027_YR1,ecsc,8-10yr,331,82,4.036585365853658,0.38368580060422963,35.87189497511585,,,,0.07851219087928829,0.08070578106158349
ECSC_2023_1_111M_2023_YR1,ecsc,8-10yr,429,58,7.396551724137931,0.3613053613053613,21.208805613935098,,,,0.07452540082877561,0.08070578106158349
ECSC_4044_1_113M_4044_YR1,ecsc,8-10yr,517,110,4.7,0.33849129593810445,33.6312340510174,,,,0.1293166324041472,0.08070578106158349
ECSC_4030_1_114F_4030_YR1,ecsc,8-10yr,209,45,4.644444444444445,0.3492822966507177,19.67058823529412,,,,0.12649672712177262,0.08070578106158349
ECSC_4075_1_114M_4075_YR1,ecsc,8-10yr,276,74,3.72972972972973,0.3804347826086957,26.68,,,,0.07523927376406812,0.08070578106158349
ECSC_4060_1_115F_4060_YR1,ecsc,8-10yr,452,97,4.65979381443299,0.334070796460177,29.539221871713984,,,,0.09097156839509213,0.08070578106158349
ECSC_4037_1_115M_4037_YR1,ecsc,8-10yr,270,47,5.74468085106383,0.3888888888888889,34.649294670846395,,,,0.05225962381837884,0.08070578106158349
ECSC_4018_1_116F_4018_YR1,ecsc,8-10yr,303,72,4.208333333333333,0.34983498349834985,22.175276216759066,,,,0.06832898940663026,0.08070578106158349
ECSC_4031_1_117F_4031_YR1,ecsc,8-10yr,352,58,6.068965517241379,0.39204545454545453,39.74229705468484,,,,0.08074817865972406,0.08070578106158349
ECSC_4048_1_117M_4048_YR1,ecsc,8-10yr,302,70,4.314285714285714,0.4304635761589404,41.550164543076534,,,,0.0832332837616466,0.08070578106158349
ECSC_4022_1_118M_4022_YR1,ecsc,8-10yr,338,73,4.63013698630137,0.34615384615384615,23.650547657888602,,,,0.07111197820767214,0.08070578106158349
