doc_id,dataset,group,n_tokens,n_sentences,tokens_per_sentence,ttr,mtld,n_turns_total,adult_turn_frac,adult_token_frac,canonical_sim,group_canonical_mean
574_B2,enni,LI,72,10,7.2,0.5277777777777778,28.410021171489063,,,,0.07786842419269853,0.07088047469325238
574_B3,enni,LI,158,18,8.777777777777779,0.4177215189873418,25.681666550271203,,,,0.10462705069478753,0.07088047469325238
607_A1,enni,LI,51,8,6.375,0.37254901960784315,11.924222797927461,,,,0.09621564434448228,0.07088047469325238
607_A2,enni,LI,111,12,9.25,0.38738738738738737,16.644641713479118,,,,0.06731147460385208,0.07088047469325238
607_A3,enni,LI,175,21,8.333333333333334,0.2857142857142857,14.935972438897556,,,,0.11873180344784771,0.07088047469325238
607_B1,enni,LI,83,11,7.545454545454546,0.3253012048192771,14.114896755162242,,,,0.08738146838259139,0.07088047469325238
607_B2,enni,LI,101,13,7.769230769230769,0.43564356435643564,17.259082444557308,,,,0.07872451117324857,0.07088047469325238
607_B3,enni,LI,164,16,10.25,0.36585365853658536,15.709712259458122,,,,0.07888995606362954,0.07088047469325238
609_A1,enni,LI,50,7,7.142857142857143,0.58,14.605437665782492,,,,0.09593277035243686,0.07088047469325238
609_A2,enni,LI,158,25,6.32,0.4430379746835443,17.99644850329782,,,,0.09829213379236362,0.07088047469325238
609_A3,enni,LI,239,36,6.638888888888889,0.40585774058577406,32.62722696281549,,,,0.06028356341942395,0.07088047469325238
609_B1,enni,LI,108,18,6.0,0.5,24.3,,,,0.0491917752572324,0.07088047469325238
609_B2,enni,LI,115,17,6.764705882352941,0.5391304347826087,31.91553544494721,,,,0.05771594980183148,0.07088047469325238
609_B3,enni,LI,166,33,5.03030303030303,0.45180722891566266,20.35662039110315,,,,0.05399787944863572,0.07088047469325238
617_A1,enni,LI,62,8,7.75,0.5645161290322581,24.54552763404729,,,,0.07325581498707842,0.07088047469325238
617_A2,enni,LI,85,14,6.071428571428571,0.49411764705882355,19.125,,,,0.06160108358307294,0.07088047469325238
617_A3,enni,LI,125,18,6.944444444444445,0.424,26.27952755905512,,,,0.0686254442320972,0.07088047469325238
617_B1,enni,LI,88,10,8.8,0.5,34.37842128562488,,,,0.062113192083518565,0.07088047469325238
617_B2,enni,LI,93,12,7.75,0.5806451612903226,42.463541666666664,,,,0.06191947419428081,0.07088047469325238
617_B3,enni,LI,176,23,7.6521739130434785,0.3693181818181818,19.49655172413793,,,,0.08404968955530726,0.07088047469325238
625_A1,enni,LI,53,9,5.888888888888889,0.5660377358490566,15.785493827160494,,,,0.07962993423200342,0.07088047469325238
625_A2,enni,LI,50,14,3.5714285714285716,0.62,25.669306184012072,,,,0.0860951551476838,0.07088047469325238
625_A3,enni,LI,92,22,4.181818181818182,0.4673913043478261,22.20360110803324,,,,0.06814256023662885,0.07088047469325238
625_B1,enni,LI,55,10,5.5,0.6727272727272727,21.69614747790397,,,,0.06585753057249193,0.07088047469325238
625_B2,enni,LI,57,11,5.181818181818182,0.6842105263157895,33.62546059669559,,,,0.06130709108776762,0.07088047469325238
625_B3,enni,LI,83,16,5.1875,0.5542168674698795,28.299685957828622,,,,0.08772662430101384,0.07088047469325238
678_A1,enni,LI,44,5,8.8,0.6136363636363636,27.018292682926827,,,,0.07762474380964121,0.07088047469325238
678_A2,enni,LI,78,12,6.5,0.4230769230769231,14.3,,,,0.06540592385639583,0.07088047469325238
678_A3,enni,LI,122,15,8.133333333333333,0.3360655737704918,15.98478218822645,,,,0.10447781523888545,0.07088047469325238
678_B1,enni,LI,74,10,7.4,0.44594594594594594,16.161586382051798,,,,0.08866900289592784,0.07088047469325238
678_B2,enni,LI,89,12,7.416666666666667,0.42696629213483145,13.136638847979054,,,,0.09666090907769098,0.07088047469325238
678_B3,enni,LI,126,18,7.0,0.4126984126984127,20.475,,,,0.1017661042602385,0.07088047469325238
717_A1,enni,LI,48,8,6.0,0.5208333333333334,19.26095145513093,,,,0.08681694888090974,0.07088047469325238
717_A2,enni,LI,70,10,7.0,0.5571428571428572,18.666666666666664,,,,0.07341133732486932,0.07088047469325238
717_A3,enni,LI,121,19,6.368421052631579,0.4297520661157025,23.310294117647057,,,,0.10941328846800134,0.07088047469325238
717_B1,enni,LI,45,7,6.428571428571429,0.6444444444444445,25.7250656167979,,,,0.07325842164603427,0.07088047469325238
717_B2,enni,LI,74,15,4.933333333333334,0.4864864864864865,23.410726408689747,,,,0.06280112839778818,0.07088047469325238
717_B3,enni,LI,112,20,5.6,0.4642857142857143,28.16867469879518,,,,0.09424493445881633,0.07088047469325238
721_A1,enni,LI,48,7,6.857142857142857,0.5,12.0,,,,0.08213548933369741,0.07088047469325238
721_A2,enni,LI,92,15,6.133333333333334,0.532608695652174,31.355177993527512,,,,0.09073457475098932,0.07088047469325238
721_A3,enni,LI,131,17,7.705882352941177,0.5114503816793893,27.544296400187005,,,,0.09303857312687519,0.07088047469325238
721_B1,enni,LI,46,8,5.75,0.6086956521739131,24.323008849557525,,,,0.06696386281837204,0.07088047469325238
721_B2,enni,LI,78,14,5.571428571428571,0.5512820512820513,32.686080140833255,,,,0.08602195981936715,0.07088047469325238
721_B3,enni,LI,121,19,6.368421052631579,0.5537190082644629,35.70428388746803,,,,0.10739120224789307,0.07088047469325238
725_A1,enni,LI,162,21,7.714285714285714,0.4382716049382716,30.38418095801301,,,,0.07967656741458377,0.07088047469325238
725_A2,enni,LI,241,27,8.925925925925926,0.4024896265560166,42.71382113821138,,,,0.09831415703634323,0.07088047469325238
725_A3,enni,LI,396,46,8.608695652173912,0.3409090909090909,39.10746268656716,,,,0.10181842103950242,0.07088047469325238
725_B1,enni,LI,136,16,8.5,0.45588235294117646,28.024242424242424,,,,0.08606570264331298,0.07088047469325238
725_B2,enni,LI,251,29,8.655172413793103,0.4541832669322709,47.59686262247238,,,,0.09883063061356943,0.07088047469325238
725_B3,enni,LI,456,56,8.142857142857142,0.30043859649122806,27.860412926391383,,,,0.12965207121231648,0.07088047469325238
729_A1,enni,LI,75,19,3.9473684210526314,0.5466666666666666,18.75,,,,0.07585946483155492,0.07088047469325238
729_A2,enni,LI,81,14,5.785714285714286,0.5679012345679012,16.875,,,,0.053061186687508484,0.07088047469325238
729_A3,enni,LI,167,39,4.282051282051282,0.47305389221556887,33.241133715751594,,,,0.056318607927707945,0.07088047469325238
729_B1,enni,LI,72,20,3.6,0.6111111111111112,29.590328467153284,,,,0.06692058088720931,0.07088047469325238
729_B2,enni,LI,89,24,3.7083333333333335,0.6067415730337079,37.083333333333336,,,,0.05742663046348931,0.07088047469325238
729_B3,enni,LI,145,34,4.264705882352941,0.5103448275862069,21.373951182303585,,,,0.0714301341542813,0.07088047469325238
733_A1,enni,LI,40,5,8.0,0.5,13.171529860921735,,,,0.04262230767488991,0.07088047469325238
733_A2,enni,LI,56,8,7.0,0.5535714285714286,17.520065520065522,,,,0.08416182906756743,0.07088047469325238
733_A3,enni,LI,130,18,7.222222222222222,0.35384615384615387,17.521008403361346,,,,0.09758395062327091,0.07088047469325238
733_B1,enni,LI,44,6,7.333333333333333,0.5,22.0,,,,0.07126946131667913,0.07088047469325238
733_B2,enni,LI,73,9,8.11111111111111,0.5616438356164384,22.425243644986843,,,,0.05777479587104319,0.07088047469325238
733_B3,enni,LI,101,17,5.9411764705882355,0.5148514851485149,20.5222215753624,,,,0.08605020838182571,0.07088047469325238
777_A1,enni,LI,32,5,6.4,0.53125,14.03921568627451,,,,0.09234622292364661,0.07088047469325238
777_A2,enni,LI,47,8,5.875,0.6808510638297872,30.49494507630991,,,,0.077217343185894,0.07088047469325238
777_A3,enni,LI,104,14,7.428571428571429,0.40384615384615385,16.942839036755387,,,,0.09339699831302767,0.07088047469325238
777_B1,enni,LI,34,5,6.8,0.6176470588235294,25.05263157894737,,,,0.07242842312964767,0.07088047469325238
777_B2,enni,LI,49,7,7.0,0.5714285714285714,23.1968085106383,,,,0.07505500927180461,0.07088047469325238
777_B3,enni,LI,94,14,6.714285714285714,0.46808510638297873,21.473394495412844,,,,0.08350137572754643,0.07088047469325238
817_A1,enni,LI,33,6,5.5,0.7272727272727273,33.0,,,,0.0486414340649417,0.07088047469325238
817_A2,enni,LI,55,11,5.0,0.7090909090909091,44.73880597014926,,,,0.06090268315757966,0.07088047469325238
817_A3,enni,LI,89,15,5.933333333333334,0.5617977528089888,33.18001174862732,,,,0.08742939446067961,0.07088047469325238
817_B1,enni,LI,37,6,6.166666666666667,0.7837837837837838,47.915,,,,0.05457525353472755,0.07088047469325238
817_B2,enni,LI,76,13,5.846153846153846,0.6842105263157895,70.89247311827957,,,,0.07379994718401599,0.07088047469325238
