doc_id,gain128,baseline_nll,token_count,age_group,task,L50,L80,L90,tail_33_128,tail_65_128,mean_lag,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10
ECSC_1041_2_80M_1041_YR2,1.6248132944107057,2.4464051961898803,359,6yr,frog_on_his_own,7.4940494256265975,22.724845414866753,49.601672235815286,0.13197538484776933,0.06316343649161663,17.13571129586379,0.13657178135827597,0.16637027587348296,0.2370337260482302,0.09494050435417754,0.08347665281542567,0.0997842518803005,0.049847422822337804,0.030436071540777317,0.03837587681537536,0.042889424354584336,0.020274012137032296
ECSC_1041_3_80M_1041_YR3,1.7721061333533257,2.290545642375946,418,6yr,one_frog_too_many,10.279015333072302,23.339703277819847,68.65771410366979,0.16713352620244953,0.1065961257253216,21.02330906903031,0.08466786014047155,0.16033768852843333,0.18464267728664227,0.16501391083903952,0.08111631468274177,0.13715954857081641,0.019928473749405633,0.04857028158599905,0.011967118891128883,0.05590373979196807,0.05069238593335353
ECSC_1080_1_81M_1080_YR1,1.7383805923884914,2.151297578215599,342,6yr,one_frog_too_many,9.125230244418757,27.46568661866695,45.98066193330126,0.16198174472268423,0.04574965229063756,17.663916465945196,0.12512427496726333,0.14117606185575776,0.22980349214066761,0.09333618378838615,0.08843718891737747,0.10144908316823456,0.05869197043962888,0.07162394149215776,0.04460815093988893,0.03419910733457149,0.011550544956066066
ECSC_1080_2_81M_1080_YR2,1.4104409533162268,2.718748593330383,328,6yr,frog_where_are_you,9.674538779917802,27.183065772645712,40.315576907487426,0.13743781195140567,0.04545367926944062,17.265902165149814,0.07247730113948005,0.17212910830497785,0.23095436158692237,0.10869306419238485,0.0882271882487329,0.09916538792852946,0.09091577664756685,0.07676321175658996,0.015220920925375098,0.03354567289989548,0.011908006369545136
ECSC_1080_3_81M_1080_YR3,1.4801337623067443,3.1195390351116656,510,6yr,frog_where_are_you,9.418637423094335,31.7167779080035,93.52430535652107,0.1975321978660075,0.14867359984911988,24.828350666880688,0.11023489172297894,0.16879090913820433,0.2033796899872589,0.1260841113164858,0.05381183598806271,0.07917318786193256,0.06099317611906928,0.03180000168795611,0.017058596328931534,0.052898101337206904,0.09577549851191297
ECSC_1084_1_81M_1084_YR1,1.797027203536803,2.4218298971652983,354,6yr,boy_dog_frog,10.083070348205599,40.706569045272104,66.95145561946889,0.24391976856668096,0.10510092758035636,22.887207855917364,0.089829498534892,0.13761396974068055,0.2325437939658735,0.1108314094966563,0.05326694256700926,0.08062838384413974,0.051366233284067676,0.08548506146251598,0.05333377952380862,0.08103118175656333,0.02406974582379302
ECSC_1084_2_81M_1084_YR2,1.6570710819575094,2.4370649307966232,356,6yr,one_frog_too_many,9.953130344969932,26.967752944345637,49.005682687823985,0.14757607371200993,0.04012100523181937,17.5091664428808,0.10042845510983442,0.12838052256766302,0.20845481583118977,0.19746367374325358,0.040950152286748885,0.10382312154844711,0.07292318520085325,0.04755338020570371,0.059901688274486865,0.035736415578818626,0.004384589653000744
ECSC_1084_3_81M_1084_YR3,1.7582336533454157,2.795857572555542,301,6yr,frog_where_are_you,7.806725015467418,31.121047518851793,51.502105647684665,0.1922595464483594,0.04814986787907831,18.88455912674281,0.1435505467383631,0.10874198584598432,0.264764947813457,0.053152372131271275,0.08070077128269537,0.09518466003660073,0.0616451697032688,0.08187903715969477,0.06223064140958632,0.03493006699655096,0.01321980088252735
ECSC_4029_1_81M_4029_YR1,1.846273417626658,2.1949995517730714,304,6yr,,7.186559716531511,25.08737086819908,47.03077491726243,0.15419488090449493,0.044846182209013624,16.68170280474052,0.10927235156445927,0.23526523490611892,0.21329728022616387,0.07173493386587125,0.07987341106391994,0.08997784323594654,0.046384064233025254,0.05793858274835912,0.0514101159471222,0.03332246562747631,0.011523716581537318
ECSC_1003_1_82F_1003_YR1,1.7798737127934732,2.575898343324661,393,6yr,one_frog_too_many,9.605178493659102,42.35340551557415,69.44247135911814,0.25824415563939757,0.10816012838676359,23.65799064926398,0.11908568508117474,0.1290467504541234,0.22447926994610073,0.13576966864603518,0.04129336590933585,0.0513978921686656,0.040683212155166994,0.09340580103538092,0.05667822621725303,0.05694217464575443,0.05121795374100916
ECSC_1003_2_82F_1003_YR2,1.452089148663705,2.854237428307534,632,6yr,frog_on_his_own,10.506114957940868,44.340499069183,61.99937031832066,0.2701365572456897,0.0880929964085557,23.89038701231288,0.07468228820429831,0.16274250824181632,0.20471941456210407,0.11524177889624067,0.06385948816894368,0.07484215601018143,0.03377580867072577,0.09276914113455578,0.08927441970257824,0.04582513814955974,0.04226785825899595
ECSC_1003_3_82F_1003_YR3,1.6249186996490728,2.943544828891754,376,6yr,frog_on_his_own,9.715982465081948,29.719239163881426,43.01719235960002,0.1684426116809702,0.030877530272266866,17.673669366861137,0.07718029682007338,0.1717067574321069,0.22014617105473078,0.12975223362297458,0.059062932508134595,0.07685459867538867,0.09685439820562096,0.10248771695301027,0.03507736445569302,0.01984535066642314,0.011032179605843725
