doc_id,population,prompt_slug,token_count,half_life,ppl_W4,ppl_W8,ppl_W12,ppl_W16,ppl_W24,ppl_W32,ppl_W48,ppl_W64,ppl_W96,ppl_W128,ppl_W192,ppl_W256,delta_max,auc_full,log_slope,auc_early,auc_late,early_fraction,token_count_z,ppl_W4_z,is_ai
human_electoral_college_915D19B0AB77,human,electoral_college,633,7.778129190295389,10.039359005762483,8.504681442838356,8.58626407338365,8.767646275880287,8.926691678393775,8.97390902211945,8.824267117878005,7.531121211022289,7.24482692824502,7.288444569108054,7.274355190993891,7.140253956674967,2.899105049087516,612.1078072190492,0.6262002201414644,32.74450491402682,340.702505968983,0.05349466961186603,1.0191231098129756,-0.17180969573222554,0
human_electoral_college_0FADC137B8B7,human,electoral_college,666,67.01193700696406,16.862677849914277,15.175255491385503,14.725995944403714,14.384929322867563,14.291267050811062,14.220032600284286,13.82892759034386,13.690214625367533,11.615529374779246,10.688016798718355,10.127912814153682,10.127200070567701,6.735477779346576,1317.9777920385657,1.58699476582786,61.30477560978333,664.7204805116643,0.04651427055911233,1.5518699730822456,0.6457679057053947,0
human_electoral_college_86787CB300DC,human,electoral_college,655,24.55463714862524,7.872738079927377,7.291284990431058,7.223882003367202,7.169026532256947,6.513249779953485,6.31380290488754,5.773975848766578,5.818720568388818,5.838012536274205,5.768617354437909,5.436529109445855,5.1261063184573965,2.7466317614699802,531.5218531242687,0.6450435766366995,26.255153050199034,156.06522086514616,0.049396187373806126,1.3742876853258224,-0.4314166084719192,0
human_electoral_college_7044BE538016,human,electoral_college,519,118.89980260955238,6.910933154785714,6.860329229401004,6.382655523331221,6.300463501049365,5.8876054399203195,5.776276850314793,5.729818301728659,5.689166303569189,5.595853341650974,5.4086932483544325,4.020543430977462,4.01290295396147,2.898030200824244,467.9130618795757,0.6579087389148047,18.703591086581746,195.0464585915077,0.039972363693910704,-0.8212751451172303,-0.5466611370816564,0
human_electoral_college_2333F75DB5E9,human,electoral_college,544,35.13714689796135,22.301392059635347,21.486340660306674,20.180999007188905,17.774931365784663,17.725373009376398,16.7617255226777,13.974690632005274,14.204177311471728,13.63140464342322,13.033940810325362,12.137498178900895,10.129141752997171,12.172250306638176,2231.8235450788698,2.917904074581966,97.66736052010674,893.2708802802503,0.04376123763702623,-0.41767903657990446,1.297440650311133,0
human_electoral_college_F6056CD0CCCA,human,electoral_college,555,67.77070037853247,14.760917007462046,14.421576118366199,13.984732741175083,13.399652796740313,13.267841476009577,12.886428344864365,12.969144677746849,12.865919935660948,11.703518517258951,11.448375512764446,10.92764777986573,10.696981147086404,4.063935860375642,753.4303626174917,0.9972231864310194,32.07224478787212,301.472657407739,0.04256829347366619,-0.24009674882348106,0.39393259980577494,0
human_electoral_college_44DEB18D21BE,human,electoral_college,515,7.994662995311644,10.792946224949471,9.011095502054037,8.42611255315906,8.388585939235105,8.334901340665569,8.351866636889591,8.562972810909097,8.369592971976717,8.48905583792254,8.10375916987992,7.6734838452453,7.233999651989626,3.5589465729598455,690.1556197839938,0.5323697216417085,60.44957671954032,82.90421533904026,0.08758832788822316,-0.8858505224832024,-0.08151404266231053,0
human_electoral_college_14C15C12DA46,human,electoral_college,573,31.313407359426364,23.364706496590298,20.77863331277225,20.44730524881385,20.152543345457286,19.197995446512106,18.477692995569914,18.85758310624675,17.037610229082514,15.096437607934241,14.493712658549937,13.999723862949748,13.714318085000542,9.650388411589756,1955.792638098528,2.328556723626781,94.16861903788312,766.9329948320792,0.04814857015181133,0.050492449323393536,1.4248481607610848,0
human_electoral_college_56EE0E1D79CB,human,electoral_college,420,74.62387952284288,21.91715580891722,21.26367010294821,20.059396882825954,20.352133697923115,19.937171632912428,19.804142775937617,19.148359419883683,19.045459124607547,16.763890590892423,16.42381025585608,14.821389211213246,14.658818113716698,7.25833769520052,1288.833545669167,1.775013762061433,43.727036734162446,771.7915895475737,0.03392760599776227,-2.4195157349250405,1.2514010382949425,0
human_electoral_college_C65C1B3AA577,human,electoral_college,684,44.153356311159435,6.1893482710184085,5.927251065555922,5.679131795250744,5.426759656024341,5.441819144928555,5.330506570961701,4.2513966245256,3.892207037255289,3.514433322304424,3.535853104801357,2.769048823422233,2.8323139111607305,3.357034359857678,649.3790462773511,0.9182803284756684,17.080386223830665,439.9181192408179,0.026302644536725008,1.8424591712291203,-0.6331222349694915,0
human_electoral_college_41753A31F964,human,electoral_college,464,30.55873180306454,11.565163303751094,11.177888559749508,11.039418606705901,10.9729340389489,10.051002044015029,9.306054402825414,9.113547407580464,8.677119352406203,8.315824974153593,8.038775495552025,7.3698381715178725,7.315362837806904,4.2498004659441895,832.70682412682,1.1498543048629706,28.35517903459152,298.31125128487605,0.03405181537250506,-1.7091865838993472,0.011013860766519935,0
human_electoral_college_19ACF5B15261,human,electoral_college,475,10.57782775426578,7.698233028542552,7.184038169082224,6.7520778912744825,6.679256445867629,6.373895051264095,6.310716243923933,6.1650431588491745,6.260793079502491,6.450939008737873,6.240180582037696,6.002235028059385,6.113083713185318,1.585149315357234,367.3983375970068,0.33230155352418816,28.10003043966527,28.494547402770763,0.07648382576648383,-1.5316042961429237,-0.45232599649974614,0
human_electoral_college_306BCA39D2E9,human,electoral_college,442,28.247597569107523,8.185172969539622,7.835596612735753,7.6340500280753,7.601048611798735,7.434728797371403,7.295317211470919,7.0181629573400155,7.046015124030029,6.853968008708172,6.747992717864602,6.660637760801638,6.536243546859105,1.6489294226805162,331.720520013127,0.3901805210914637,16.67051974913864,115.7223104565989,0.05025471366220862,-2.064351159412194,-0.3939803148604105,0
human_electoral_college_57807B412545,human,electoral_college,481,22.795845977472908,19.9014629313759,19.997321107292862,18.555068125663418,18.678429689613452,16.061891663401063,15.380389082643873,15.344369126205065,15.74037882755251,15.214617417317118,14.136163595782634,13.249187047892487,13.009999092765916,6.891463838609983,1343.07524560965,1.7946504767274438,61.14121150848356,269.2134919851926,0.04552329566667747,-1.4347412300939655,1.0098784910278453,0
human_electoral_college_A8F2D9005A0A,human,electoral_college,438,29.530838211043534,11.817343819731482,11.297817519947172,11.087210494656984,10.884012610481959,10.530832680183961,10.065428803166105,9.56406328405844,9.596059438624241,9.053295587456782,8.791178955698769,8.853993093821398,8.600803153991897,3.2165406657395845,657.5662134557123,0.8309645791018972,27.898374937574047,237.23887480749374,0.04242671592106219,-2.1289265367781662,0.041230408768121805,0
human_electoral_college_C1E7BDB2F14F,human,electoral_college,438,27.27794135845154,12.687847787115414,11.86661031508075,11.8809359687558,11.342535716904745,10.5741935258347,9.538710398741687,9.225785310107584,9.349016948199113,8.799843615823967,8.57450184616166,7.766948408125926,7.6119760224847575,5.075871764630657,1004.0304874703029,1.2815598334828182,44.09025322658175,254.53345924800618,0.04391326137682233,-2.1289265367781662,0.14553515576168835,0
human_electoral_college_3983417BC709,human,electoral_college,646,15.597635359871912,8.492329018424487,7.612435604405961,7.362152475724256,6.789290308213863,6.602418826663341,6.606046689569652,6.520338728296096,6.437574922501503,6.470406618922655,6.432068783171344,5.201769213901999,5.201501337939897,3.2908276804845897,616.3754458538474,0.653298540507428,40.92292293764727,152.92528125271716,0.0663928506771679,1.228993086252385,-0.3571765377762456,0
human_electoral_college_5B4D05042A6B,human,electoral_college,605,11.478193361961987,40.87919322637692,36.422531127424314,33.23721025569182,33.58157425801982,31.17853339241483,30.04586656415902,29.41007561205415,29.611197851374293,30.095002005409572,28.76007105497818,29.234417213940556,26.426288072582253,14.452905153794667,2888.2938765516833,2.756042587740873,213.11887940926175,248.50982480561225,0.07378711741884905,0.5670954682511706,3.523453308492537,0
human_electoral_college_8637A3396A66,human,electoral_college,462,23.895166722256413,24.98707317320311,21.493949804783455,20.929794954779993,20.951472585882172,20.52327334956316,19.94335514536972,19.554293393460284,19.318765547587837,18.38188924102846,18.16202766879663,16.03353318075407,16.070695908290865,8.916377264912246,1770.9327863200995,1.804107009680682,110.30048057174992,530.8394675136694,0.0622838322401542,-1.7414742725823331,1.6192419281363677,0
human_electoral_college_9FCF605CC740,human,electoral_college,493,60.52395832005431,17.30993116581652,15.599348461327603,15.064848810243129,14.240766133070334,13.839122677906001,13.999286539885372,13.360401882445059,12.902534298338168,10.528563052106886,10.13737320288022,9.591430321071256,8.694083281641266,8.615847884175253,1601.6795954215636,1.987271608828443,75.24669684373505,784.8485023692515,0.046979868544763506,-1.2410150979960493,0.6993582920851524,0
human_electoral_college_4F6084AE3A42,human,electoral_college,462,23.390319982955194,16.089192608710576,15.544944700587111,14.435413562106842,14.137486735459424,12.25770475229525,11.461755753081743,10.68798999226145,8.923559118408418,8.858568568685408,8.751507560000896,8.839602161402638,8.712733273763938,7.376459334946638,1648.6872727725925,2.1126449999753723,69.66399333225364,542.4774237794803,0.04225421914921434,-1.7414742725823331,0.5530880496566433,0
human_electoral_college_806B6B094F90,human,electoral_college,484,32.65005278955342,16.08754473947639,14.3787378701552,14.498101625234169,14.0018433913326,12.766310380439462,11.876117093671867,9.820069045494082,8.095004459911872,7.561439083540725,7.5972096491433305,7.418411883109824,7.497621976720616,8.589922762755773,1904.9882889999042,2.4498677244897107,69.12279347862987,892.5057028610618,0.036285154023134966,-1.3863096970694864,0.5528906001446475,0
human_electoral_college_8B8882C6C6E6,human,electoral_college,551,109.5474886653464,16.664461174339923,16.83031446823615,16.69918643370957,16.884318940163393,16.89927747837685,13.415035547629573,12.841386557422165,12.562802213233796,12.275287852510864,11.608980534185314,11.295774463955281,7.32194010301601,9.342521071323914,1220.2753659903892,2.129295963224993,8.997711266541678,483.40631434072907,0.007373508895870429,-0.3046721261894532,0.6220173646736038,0
human_electoral_college_CEF86741E2C5,human,electoral_college,670,43.456305526582916,16.87327268254326,16.449786407673454,16.08570183876744,16.1137203674481,15.670924067252134,14.865492435437451,14.439598373064017,13.999284437403638,12.472595264060763,12.677840115269296,12.226656848958633,12.247815625768188,4.625457056775071,938.6286808745792,1.3103147790860235,27.05145227590569,461.83445324697266,0.028820185049853956,1.616445350448218,0.6470373902548175,0
human_electoral_college_65FC63395709,human,electoral_college,531,16.90445960463932,11.957207512989527,10.81661692704878,10.842152371609828,10.234734531222585,9.780168373728063,9.917938972336342,10.009955587073183,9.74223809536809,9.219892130239058,9.13640129535327,8.489508194525165,8.409477367683166,3.5477301453063603,704.0131649654674,0.7539335131456952,44.93080807658787,202.2862037825662,0.06382097709606294,-0.6275490130193139,0.05798903099784909,0
human_electoral_college_725C2A19D865,human,electoral_college,681,12.761728674560395,13.421660225109067,11.718960089475663,10.8862772777882,10.607958622665183,10.27232939545595,9.92364489794703,9.550780272854553,9.81200402634368,8.90683952018937,8.642321239046543,8.292262233113659,8.24489268033119,5.176767544777876,1117.3917673251208,1.1218349456094938,73.02124989235347,260.8150841484711,0.06534972963614731,1.7940276382046412,0.23346137270436476,0
human_electoral_college_3A5D35053D40,human,electoral_college,688,51.90507706218087,11.225193073340723,10.85790281143784,11.05092105756486,10.671244935351945,10.483522268895141,10.008101383390752,9.475046769534844,8.283334543526518,7.2756965751083325,7.179785460169617,7.232571344667776,7.14318445591576,4.082008617424963,831.3508699983639,1.2295108731867401,16.29167113401218,542.4306603155583,0.01959662486916534,1.9070345485950924,-0.029721747796948614,0
human_electoral_college_7E3E96B4F614,human,electoral_college,466,48.885047886636414,13.118754576098471,11.54788663904042,11.448987454145433,11.219377622385233,11.088662584800028,11.158490494313517,10.88712012961907,10.681789395201566,10.472008732009513,10.463102017914903,10.051483890855142,8.632769741569955,4.485984834528516,710.3400507194705,0.7358972051407572,48.44059421585115,222.80030218378954,0.06819352810923152,-1.676898895216361,0.19716688322843387,0
human_electoral_college_ADA2D72FCD40,human,electoral_college,445,65.49515972270633,11.36392121314206,10.683862921130974,10.222471498659708,10.22480044808147,10.215591546044543,10.111633079258112,10.10160092572582,9.750694600648428,9.061100184030874,8.672809658446855,8.333934274179965,8.073027125859186,3.290894087282874,599.3408173017856,0.729981390072001,28.316546488653216,290.5117288231281,0.047246150556095046,-2.015919626387715,-0.013099188836818496,0
human_electoral_college_54DE9CAB7083,human,electoral_college,697,84.69602370025109,9.972908541023704,9.947168008675929,8.893965569921034,8.744355192497748,8.556974299335826,8.470396126856926,8.17029059835161,8.0001963999022,7.578644787655449,7.474305798756589,5.675775784657971,5.4822066239095815,4.490701917114123,732.6029849697961,1.0162316417313337,29.127577695127663,366.91262650131,0.03975902131538345,2.0523291476685297,-0.17977186382321403,0
human_seeking_opinions_23F0ABEF8370,human,seeking_opinions,530,56.90265154837704,22.61442426383683,21.649844454425313,20.845061558205476,19.989200641981785,18.589999261274652,18.290550597572015,17.539033857286913,17.22623693046039,16.27301947057073,14.428020037325602,13.185413415964259,12.115553195119533,10.498871068717298,1856.5846630326623,2.502030291213536,76.17800647685846,811.8589553124853,0.04103125916834006,-0.643692857360807,1.3349485148165614,0
human_seeking_opinions_D9C0995BC85E,human,seeking_opinions,478,59.43729218190277,13.610295673061875,12.399802435456149,11.92428242582173,11.81040391216831,11.502937432666064,11.526485470605584,10.324734504432048,10.016048052691119,9.401166577736603,8.874430225001863,7.027773229277883,6.597856193157739,7.0124394799041365,1210.7740587607595,1.5868234071557146,47.57948323773654,696.4210901728136,0.03929674813683625,-1.4831727631184446,0.2560638804584253,0
human_seeking_opinions_03036B87A396,human,seeking_opinions,677,51.98044080455953,10.17267981974967,10.317479457380363,9.529713946287885,9.205744828636117,8.679619979567358,8.518503070221154,8.625249360385155,7.955085450045656,7.672850719924707,7.420500620695586,7.335166910227892,6.744375429213326,3.4283043905363435,620.9757262840865,0.856526253259045,26.355460609578234,224.0846737801208,0.04244201422701188,1.729452260838669,-0.15583504852447003,0
human_seeking_opinions_2FA001A3D229,human,seeking_opinions,618,40.20680612838748,14.288562497951112,13.571717232994216,13.80172833690457,12.886059859995301,12.163661909240952,11.828118846346557,8.712488322028985,7.716622531768201,7.0626853030116745,6.710639237946429,6.346250118459293,6.171503234646935,8.117059263304178,1669.7202834953252,2.3928107466393014,40.070712847848114,1078.510192688057,0.023998458450756613,0.77696544469058,0.33733456067923023,0
human_seeking_opinions_15398FCF1379,human,seeking_opinions,499,37.55621057734298,11.294351906278486,11.28194003858385,10.631589335477399,9.846218846893809,9.556227748812821,9.235105921509334,9.00353977788809,8.536514234450642,7.974459692220751,7.808122456071578,6.959820823028565,7.015031154672323,4.279320751606162,840.770357204532,1.1398105978314064,33.53147330909288,345.9677833071489,0.039881845288386834,-1.144152031947091,-0.021435060036498484,0
human_seeking_opinions_5C9E6CCEAF57,human,seeking_opinions,620,24.843207063677788,7.953449907928374,7.517546929014055,7.173879693219139,7.266400909699353,6.800288474918315,6.666030532195429,6.5753273262469145,6.5375606548675504,6.677014038461724,6.361524730442267,6.0461487897066615,5.6188252304935595,2.3346246774348147,403.72343170347693,0.47167435898106996,23.3591557308806,91.98233580841664,0.057859301433951,0.8092531333735661,-0.42174562808071864,0
human_seeking_opinions_77B24A0D87C0,human,seeking_opinions,447,36.57239796101322,14.671147480935893,13.183924351741616,12.96791062932172,12.556785319863423,12.266329193415057,12.12880402005414,11.134504915807804,11.209937611938775,10.907615849014334,10.748140802046448,9.371169088202617,9.018169159560733,5.65297832137516,1043.6812548455148,1.2117681549910002,54.85593303336233,419.3403865746397,0.052560044341777586,-1.9836319377047287,0.38317631597150154,0
human_seeking_opinions_25C5C068B05E,human,seeking_opinions,613,46.44814654499283,20.50652857408283,19.092721304500486,18.932144771205824,18.579495609544967,18.315901760899973,18.004731992794607,16.51203722675326,16.17903708230141,15.259751867132659,14.501178177253609,13.283234497291689,12.80710132066774,7.699427253415088,1403.659359612137,1.854125582997974,51.047162907680296,792.2097624958951,0.03636720159924398,0.6962462229831149,1.0823781247362474,0
human_seeking_opinions_4D01E3613C86,human,seeking_opinions,573,24.115094129070936,15.26118017425549,15.331947178318028,15.474399763797685,14.240970171137901,13.164570938697874,12.897811276467483,12.681588924276024,12.621088332274171,12.160708334340164,11.905829610501472,11.300798445182327,11.060286085391342,4.200894088864148,802.9192459512451,1.1492378379265011,31.211663119899544,242.31294972683196,0.03887273007501776,0.050492449323393536,0.4538746850778307,0
human_seeking_opinions_24969BC6AB56,human,seeking_opinions,587,26.994252309091824,19.51269678872567,18.412128102409188,17.257499060433037,16.299524786206955,15.538450220786663,14.792672937081358,13.226580417227062,12.826250709852204,12.262291716586407,11.990113554393682,11.778216472789426,11.005942314396949,8.506754474328721,1742.5087652285638,2.135213732750892,83.37616562363804,601.8472568366001,0.04784834790354793,0.276506270104296,0.963296102356304,0
human_seeking_opinions_24AE99ACFB83,human,seeking_opinions,426,120.31195668315958,8.17563052067134,8.18673394742656,8.123672344796892,7.899347415326001,7.883759769457059,7.608602946119685,7.338188205967615,7.520812996510883,7.3253271332137615,6.344888459361967,6.097451761970096,4.985249835182478,3.1903806854888623,390.2560619820093,0.6681253367863439,6.424193936469825,256.8176913459687,0.016461484041639253,-2.3226526688760822,-0.3951237016250869,0
human_seeking_opinions_4885E69D7C24,human,seeking_opinions,574,53.41841032413698,11.049233414502988,9.894397011613124,9.84492472670366,9.470679564801243,9.41216454099435,9.298071147159437,8.894669799723593,7.058282612448233,6.863079390346179,6.134701486571821,5.753663480745901,5.4963187731134875,5.5529146413895,1069.7384443415747,1.3926513296487788,39.009103518410534,638.4689929382089,0.03646602001148111,0.06663629366488658,-0.05080542849664788,0
human_seeking_opinions_3319B3A22F9B,human,seeking_opinions,640,15.128371568343107,13.83224396096152,12.14010297407105,11.648843720158814,10.950007084729513,10.519175988995997,10.638012901475316,9.537688744127884,8.956817840264826,8.506507120199503,8.377813174260748,8.391543050977214,8.372333148759317,5.459910812202203,1238.51227391927,1.3205976902065426,72.07705418183374,450.9274624125264,0.058196479517918724,1.1321300202034268,0.28265796949468747,0
human_seeking_opinions_5ABF45343C00,human,seeking_opinions,559,52.44544638794661,18.482324614540115,18.102354094153686,18.48495844959765,18.38050232632357,18.08541473125423,17.402479195797408,14.574194200451744,13.591610613140876,13.400022886981478,12.236715607512096,10.559745483785946,10.120060953980031,8.362263660560084,1435.2213163462209,2.327495871826497,9.614941211872775,1183.7210013359818,0.006699274252942706,-0.17552137145750893,0.8398357702217867,0
human_seeking_opinions_179F54C0EE22,human,seeking_opinions,659,32.604465019313025,13.515142295121738,12.398907976011575,12.159459536812667,11.78378915162806,11.352176386438044,11.191197047848132,10.460605675021256,10.145775904926161,9.802547240386962,9.23251028757221,9.13943150451555,8.812049684538808,4.70309261058293,950.1180689450334,1.1246503726809196,46.87529542920297,382.6790381265426,0.0493362845748751,1.4388630626917944,0.24466249760033673,0
human_seeking_opinions_D762D09E389E,human,seeking_opinions,569,64.79651277396364,11.181110042328365,10.384740566475969,9.986499743009853,9.832685212424298,8.885667354319894,9.101409703704583,8.808619209469219,8.71846523840793,8.196853400907743,6.989855352887951,6.355426151606823,6.229853528761274,4.951256513567091,920.3981573264233,1.1659018155228014,42.73681093867093,411.8084705360252,0.046432960125445066,-0.0140829280425786,-0.03500382527015277,0
human_seeking_opinions_42997AC50E1D,human,seeking_opinions,634,49.72753486181416,18.506393957146834,16.87158302173016,16.901998451453146,16.222521650710686,15.57294045277596,15.386327602668826,14.143213842009947,13.292714649532368,12.413274052844242,12.383412834230937,11.448844395518021,9.596375351254334,8.9100186058925,1508.1943672871487,1.982009566137842,62.60795305593736,746.6915508281378,0.0415118597535627,1.0352669541544686,0.8427197854416598,0
