doc_id,child_id,narrative_idx,age_months,age_group,word_count,n_tokens,baseline_nll,max_ctx_used,half_life,early_slope,early_drop_pct,late_benefit_pct,total_benefit,ppl_min_ctx,ppl_max_ctx
PetMcc_11_N3,11,3,48,4yo,43,57,3.1025657151874744,24,13.500461825639963,,,,8.413131084808944,20.501357567503995,12.08822648269505
PetMcc_12_N2,12,2,48,4yo,54,61,3.2445429751747534,24,13.352590390126712,,,,21.287868393602977,71.21720570247302,49.929337308870046
PetMcc_12_N4,12,4,48,4yo,118,142,3.5905745656866777,96,13.791512859134322,0.7751415755501153,81.21494929176579,15.76613967464406,22.906371272079248,45.18033716082742,22.273965888748172
PetMcc_12_N5,12,5,48,4yo,62,84,4.277202405427632,48,16.551727806804326,0.40221636496977897,79.39744177815211,,12.158065226140543,32.048429901980505,19.89036467583996
PetMcc_12_N6,12,6,48,4yo,82,98,3.1407478734066614,64,42.25645034936385,0.05566824439242746,22.802033205838857,,5.859292692706646,27.7196472847932,21.860354592086555
PetMcc_12_N7,12,7,48,4yo,42,56,3.3722855417351973,24,12.0,,,,0.981402144002864,14.33019109557939,13.348788951576527
PetMcc_12_N9,12,9,48,4yo,72,85,3.237036052503084,48,14.86195906424597,0.8079561912599087,76.41089566677657,,25.37720363179696,44.31703799549915,18.93983436370219
PetMcc_12_N10,12,10,48,4yo,102,118,4.203338823820415,64,14.501193100423222,0.21515339840416425,99.27737536403956,,5.201267199868321,16.576525613339495,11.375258413471174
PetMcc_12_N11,12,11,48,4yo,101,124,2.7509380139802633,64,29.858628325007164,0.7062697213324274,53.47265056866908,,31.699332521791895,74.1232781178468,42.4239455960549
PetMcc_12_N12,12,12,48,4yo,53,60,3.2286248458059212,24,17.56862566701063,,,,17.227856621401017,85.70200065450412,68.4741440331031
PetMcc_13_N2,13,2,48,4yo,61,70,3.162144711143092,32,12.688548028106442,1.3834566472730658,100.0,,33.20295953455358,55.39790391221367,22.194944377660093
PetMcc_13_N3,13,3,48,4yo,53,56,2.333521792763158,24,11.999999999999998,,,,3.322881912807121,17.046185434759675,13.723303521952554
PetMcc_13_N4,13,4,48,4yo,86,120,2.6436105025442025,64,28.69119177654155,0.3069392755583138,75.37005012539316,,9.773832710929359,21.82820097918841,12.05436826825905
PetMcc_14_N1,14,1,48,4yo,49,54,3.8405376233552633,24,13.181866275588622,,,,21.833269345145993,66.27284973833123,44.43958039318524
PetMcc_14_N2,14,2,48,4yo,74,85,2.614070691560444,48,17.518140395646984,0.6706810856377885,92.52017619543058,,17.397660399291258,24.525398828803137,7.127738429511878
PetMcc_14_N3,14,3,48,4yo,54,63,2.4928669176603617,32,15.123832342302435,0.18109694896131293,100.0,,4.34632677507151,24.56753077462109,20.22120399954958
PetMcc_14_N4,14,4,48,4yo,51,55,3.184372149015728,24,12.144513574851523,,,,29.616713178544693,51.96780541307548,22.35109223453079
PetMcc_15_N2,15,2,48,4yo,62,75,3.1054265875565377,32,17.518314911273773,0.3780789058259038,100.0,,9.073893739821692,44.14060991648846,35.066716176666766
PetMcc_15_N4,15,4,48,4yo,60,65,5.297980057565789,32,14.340051130616114,1.6055721988869165,100.0,,38.533732773286,65.47318208608021,26.939449312794217
PetMcc_15_N6,15,6,48,4yo,69,91,4.483192845394737,48,14.509144987558436,0.669549698254075,100.0,,16.0691927580978,35.54979633272551,19.480603574627715
PetMcc_15_N8,15,8,48,4yo,54,63,2.6276979948344983,32,14.051189966655294,0.6605423949968827,100.0,,15.853017479925185,32.815404894572126,16.96238741464694
PetMcc_16_N1,16,1,48,4yo,64,73,1.8606823369076377,32,17.982278178081074,1.1451258895110135,100.0,,27.483021348264323,63.91666627644788,36.433644928183554
PetMcc_16_N4,16,4,48,4yo,63,72,4.334138569078948,32,19.777422645666007,1.159489414610224,100.0,,27.827745950645376,55.68128602220184,27.853540071556463
PetMcc_16_N5,16,5,48,4yo,51,58,3.559666683799342,24,13.706646261296882,,,,11.917033937526366,36.5046818524451,24.587647914918737
PetMcc_16_N6,16,6,48,4yo,87,98,2.8485905496697677,64,22.04912316096122,0.12293870336361586,60.03049269801203,,4.915050248828776,11.12126150146599,6.206211252637213
PetMcc_16_N8,16,8,48,4yo,87,93,2.411656429893092,48,13.449518943289354,0.5516443556139149,96.06721963632948,,13.781459050082914,25.908866168332807,12.127407118249893
PetMcc_16_N9,16,9,48,4yo,67,77,4.3625327662417765,32,18.379296636225664,0.5443529678877431,100.0,,13.064471229305834,40.57901586269065,27.51454463338482
PetMcc_16_N12,16,12,48,4yo,56,64,4.210166529605263,32,17.253459778360757,0.4807646213252525,100.0,,11.53835091180606,24.60858915773552,13.07023824592946
PetMcc_17_N2,17,2,60,5yo,66,76,2.873612253289474,32,14.573252449429148,2.301824404956181,100.0,,55.243785718948345,102.46581487397545,47.2220291550271
PetMcc_17_N3,17,3,60,5yo,67,85,2.8558617642051294,48,12.58335540097887,0.8809987849006867,100.00000000000001,,21.143970837616482,44.88773628123261,23.74376544361613
PetMcc_17_N4,17,4,60,5yo,77,99,3.898244757401316,64,27.64231216640495,0.3461303066515405,59.04316623864925,,14.069583135260764,42.819237378258165,28.7496542429974
PetMcc_17_N5,17,5,60,5yo,98,113,3.0502865439967106,64,23.07479430901983,0.9290657589159914,65.8437299575721,,33.86439107922918,48.642124486369404,14.777733407140223
PetMcc_17_N6,17,6,60,5yo,113,125,3.7433054070723686,64,27.641388422011943,0.542586051618243,61.86521830068367,,21.049089612109114,70.15884510987897,49.109755497769854
PetMcc_17_N8,17,8,60,5yo,78,90,2.0637014288651314,48,19.526544183602706,0.7607719914014619,77.48553780007876,,23.563787917100225,45.39138592959939,21.827598012499163
PetMcc_17_N9,17,9,60,5yo,60,69,3.4984323601973686,32,18.599089573651494,1.2060808391800766,100.0,,28.945940140321838,75.08777974326534,46.141839602943506
PetMcc_17_N10,17,10,60,5yo,63,69,4.513723273026316,32,19.51999742393802,1.1919015726659226,100.0,,28.605637743982143,66.10651748684168,37.50087974285954
PetMcc_17_N11,17,11,60,5yo,66,74,1.983311703330592,32,15.846087810933815,0.9402624854425153,99.99999999999999,,22.56629965062037,45.089647761122826,22.523348110502457
PetMcc_17_N12,17,12,60,5yo,145,157,2.923421759354441,96,14.833539591606938,0.3325685827904661,83.85507656512296,5.873728050851544,9.51838137166631,21.131847230940878,11.613465859274568
PetMcc_17_N13,17,13,60,5yo,72,85,3.240901746247944,48,15.223818857199225,0.4407646280743514,67.2981078262222,,15.718645613484334,23.56973970875119,7.8510940952668555
PetMcc_18_N1,18,1,60,5yo,72,78,4.199424342105263,48,16.251749020582373,0.8965543811975337,97.87770853198487,,21.983866879872142,39.67239651056646,17.688529630694315
PetMcc_18_N2,18,2,60,5yo,61,67,3.4319136770148027,32,12.483175655050193,0.26196309830032577,100.0,,6.287114359207818,16.486620363030312,10.199506003822494
PetMcc_18_N3,18,3,60,5yo,62,68,3.5791015625,32,12.792242430122327,1.2386105527278521,100.0,,29.72665326546845,59.866608049191214,30.139954783722764
PetMcc_18_N4,18,4,60,5yo,47,58,2.775527151007401,24,18.70728211478773,,,,10.38810364217273,36.82161441254061,26.43351077036788
PetMcc_18_N5,18,5,60,5yo,67,76,4.208072060032895,32,12.811186382593174,0.1254317314409743,100.0,,3.0103615545833833,14.105905708484215,11.095544153900832
PetMcc_18_N7,18,7,60,5yo,129,139,2.611359797025982,96,23.556905757384598,1.5656476451902384,69.45950986877017,20.59443111272162,54.09704669030516,71.86797716183534,17.770930471530182
PetMcc_18_N8,18,8,60,5yo,75,87,2.349863654688785,48,12.862672870403717,0.7523988212167758,97.3788818907957,,18.543621942027485,51.79820352594209,33.25458158391461
PetMcc_18_N9,18,9,60,5yo,55,69,3.7187928651508533,32,12.307510565251448,1.191066368912842,100.0,,28.58559285390821,62.80495170903673,34.21935885512852
PetMcc_18_N10,18,10,60,5yo,105,125,4.780880576685855,64,20.983506049460203,0.8268293590590124,72.86617678560266,,27.233355025341712,56.9909784339717,29.757623408629986
PetMcc_18_N11,18,11,60,5yo,40,55,1.6608209108051502,24,20.000000000000004,,,,6.8434443789582176,67.77113766859746,60.927693289639244
PetMcc_18_N12,18,12,60,5yo,58,63,3.063264947188528,32,12.875850131178513,1.0101724992058887,100.0,,24.244139980941327,52.41245894560385,28.168318964662525
PetMcc_19_N1,19,1,60,5yo,59,82,2.5265262001439144,48,12.772641718565675,7.348801531308207,100.0,,176.37123675139696,210.93763055625195,34.566393804855
PetMcc_19_N2,19,2,60,5yo,135,205,3.169937334562603,96,13.83545284568703,1.4872179109774832,91.92199048271287,8.078009517287128,38.829914012982755,77.83570930957653,39.005795296593774
PetMcc_19_N5,19,5,60,5yo,49,69,5.344469572368421,32,12.576657057330038,2.9966229458624887,100.0,,71.91895070069972,112.01704877922126,40.098098078521524
PetMcc_19_N6,19,6,60,5yo,109,151,4.370554070723684,96,15.878952523296753,4.055329134286756,84.75109512926919,4.1937491416528205,114.83969507937309,132.08059814515923,17.24090306578614
PetMcc_19_N7,19,7,60,5yo,41,60,5.100889507092927,24,15.231302953215712,,,,96.57327100723815,130.18040433871116,33.60713333147301
PetMcc_20_N2,20,2,60,5yo,60,69,4.237497430098684,32,12.8451130920719,0.4549034707229076,99.99999999999999,,10.917683297349782,29.199076707561233,18.28139341021145
PetMcc_20_N4,20,4,60,5yo,57,65,4.813784950657895,32,12.844251754861691,0.30882023871653885,100.0,,7.4116857291969325,35.392300058368754,27.98061432917182
PetMcc_20_N6,20,6,60,5yo,60,75,2.6832876707378186,32,21.89862648019337,0.9675973996818558,100.0,,23.22233759236454,47.20553390386918,23.983196311504642
PetMcc_20_N9,20,9,60,5yo,60,73,4.331928453947368,32,12.775308237942323,0.8449890004877393,100.0,,20.279736011705744,55.08231969389344,34.802583682187695
PetMcc_21_N2,21,2,60,5yo,66,80,3.873561457583779,48,13.265424992488065,0.3806205318350367,95.00703436151184,,9.614964644914233,19.212307274901953,9.59734262998772
PetMcc_21_N4,21,4,60,5yo,51,57,2.9288876182154606,24,12.347202892355684,,,,12.827877096390083,40.80184136095916,27.973964264569076
PetMcc_21_N9,21,9,60,5yo,69,103,2.340032276354338,64,17.636390683479735,0.5869498218100871,95.66248617711462,,14.72551706147491,19.72801580499536,5.002498743520448
PetMcc_22_N2,22,2,60,5yo,79,99,2.8691308874832955,64,56.0,0.0,0.0,,1.6875229515965096,16.67244358165444,14.984920630057932
PetMcc_22_N3,22,3,60,5yo,50,68,3.125173468338816,32,14.1436090406989,0.9469339730556218,100.00000000000001,,22.72641535333492,54.92246782616798,32.19605247283306
PetMcc_22_N5,22,5,60,5yo,109,134,3.390150873284591,96,13.163004699202286,1.1202794942826266,89.45706871933054,4.724505403558791,30.055431334486777,48.32200602213876,18.266574687651982
PetMcc_22_N6,22,6,60,5yo,64,67,3.9840409128289473,32,17.54378173814086,0.4452844753453151,100.0,,10.686827408287563,35.70399765463868,25.017170246351114
PetMcc_22_N7,22,7,60,5yo,90,112,2.906686883223684,64,14.1561429336091,0.32237884710165504,100.0,,7.7370923304397206,18.586696567149904,10.849604236710183
PetMcc_22_N9,22,9,60,5yo,84,92,3.8123201069078947,48,17.676896644163705,0.4114788594259016,100.0,,9.87549262622164,30.0617209897949,20.18622836357326
PetMcc_22_N10,22,10,60,5yo,59,71,1.909027099609375,32,14.784061598419935,1.1192960173873239,100.0,,26.863104417295773,54.91322115248137,28.050116735185597
PetMcc_22_N11,22,11,60,5yo,55,67,3.6519197915729724,32,13.445143060798141,0.4232265897521114,100.0,,10.157438154050674,22.608121910935825,12.450683756885152
PetMcc_22_N13,22,13,60,5yo,43,54,3.697127492804276,24,15.272996097080537,,,,21.930163469903682,80.24170885258874,58.31154538268506
PetMcc_23_N3,23,3,60,5yo,105,130,3.6703973067434212,96,14.31189364944867,0.5118996174129795,69.78693017395824,6.293006157345162,17.60442934986129,32.451480371289556,14.847051021428264
PetMcc_23_N4,23,4,60,5yo,68,88,2.565145392166941,48,15.277927242131184,0.10407652941716439,73.40806034423284,,3.402673622349951,10.310567551934732,6.90789392958478
PetMcc_23_N8,23,8,60,5yo,116,135,3.1477163214432564,96,12.696340942361285,1.2222271842010517,93.6466283125043,4.199445767719769,31.323554247930623,53.12342805515091,21.799873807220287
PetMcc_24_N1,24,1,60,5yo,52,70,2.734283447265625,32,23.811937562847696,0.23838795834780846,99.99999999999999,,5.721311000347403,12.433573364736995,6.712262364389592
PetMcc_24_N4,24,4,60,5yo,60,67,3.0811518618935034,32,14.949044707509278,1.9897449196948163,100.0,,47.75387807267559,83.66255343042052,35.908675357744926
PetMcc_24_N6,24,6,60,5yo,52,62,3.060972314131887,32,25.13654153997455,0.6477874963452114,100.0,,15.546899912285074,40.15787165079689,24.610971738511818
PetMcc_24_N7,24,7,60,5yo,56,63,3.5602127878289473,32,13.514549636391227,0.40201005390487204,100.0,,9.648241293716929,43.64420139867655,33.99596010495962
PetMcc_24_N10,24,10,60,5yo,56,75,4.45867919921875,32,17.19034491367776,0.4000585142204678,100.0,,9.601404341291227,21.029499554971622,11.428095213680395
PetMcc_25_N1,25,1,60,5yo,49,56,3.2557051809210527,24,19.15412710863952,,,,16.103551683954162,35.46643223635986,19.362880552405695
PetMcc_25_N4,25,4,60,5yo,51,63,3.1394364206414473,32,15.301266248254779,1.7351625896453788,100.0,,41.643902151489094,63.115666510020056,21.47176435853096
PetMcc_25_N6,25,6,60,5yo,97,104,3.2593672902960527,64,17.228889674565224,0.2936211483085054,82.07421091819666,,8.586019263015249,27.50687640849547,18.92085714548022
PetMcc_25_N8,25,8,60,5yo,81,102,2.697021484375,64,23.297860539017027,0.762843220129751,100.0,,18.308237283114025,48.108549934668034,29.80031265155401
PetMcc_26_N3,26,3,60,5yo,70,72,3.5359272203947367,32,15.753354917332945,0.1712420383314175,100.0,,4.10980891995402,22.62749774194612,18.5176888219921
PetMcc_26_N6,26,6,60,5yo,116,130,2.915501644736842,96,14.962232563593611,0.8637693698612043,98.07063723314464,1.9293627668553595,21.13829935395045,44.48480187085131,23.346502516900856
PetMcc_27_N1,27,1,60,5yo,128,143,3.4235454358552633,96,14.27186277275414,0.48969391093279424,85.66190491734328,14.338095082656737,13.719813811900881,20.599782653613964,6.879968841713082
PetMcc_27_N3,27,3,60,5yo,76,86,3.0649799547697367,48,13.723737710109797,2.0003262790530507,100.0,,48.00783069727322,71.536581676518,23.528750979244776
PetMcc_27_N4,27,4,60,5yo,80,93,3.405582729138826,48,27.10243459374901,1.1012006499072824,82.34045305226005,,32.09700046343062,61.681547040748825,29.584546577318207
PetMcc_27_N5,27,5,60,5yo,44,57,2.5784353456999125,24,14.359529791565869,,,,4.000578875807901,10.787100060215588,6.786521184407687
PetMcc_27_N6,27,6,60,5yo,58,80,4.475961785567434,48,12.621464374520375,0.7507782390679615,91.94473369460741,,19.597291779080848,29.08312081881739,9.485829039736542
PetMcc_27_N10,27,10,60,5yo,199,222,1.5924372422067743,96,16.441293362735017,0.33642708075509126,87.41159125515809,0.0,9.23704719498026,15.875972666097578,6.638925471117317
PetMcc_27_N11,27,11,60,5yo,98,112,2.756441216719778,64,12.647888637755225,0.37829035167813224,93.39029477619,,9.721533122936314,18.180504655667203,8.458971532730889
PetMcc_27_N12,27,12,60,5yo,84,94,3.162093313116776,64,14.032967704053355,0.7508363251193418,100.0,,18.020071802864205,41.83076971712094,23.810697914256732
PetMcc_28_N3,28,3,60,5yo,58,65,3.8830694901315788,32,20.0,0.8166691100605178,100.0,,19.600058641452428,71.73982502862317,52.139766387170745
PetMcc_28_N4,28,4,60,5yo,49,64,3.347604851973684,32,12.452454936235656,0.5904712522095311,99.99999999999999,,14.171310053028748,46.6845490425595,32.513238989530755
PetMcc_28_N5,28,5,60,5yo,56,67,3.3656660381116366,32,13.935785554569968,1.1338065142042837,100.0,,27.21135634090281,54.23187142878222,27.02051508787941
PetMcc_28_N6,28,6,60,5yo,115,136,3.969472784745066,96,19.37854088265418,0.30949550007423304,86.25881952241109,1.8966252299862791,8.611168159856092,13.731255390630055,5.120087230773964
PetMcc_28_N7,28,7,60,5yo,102,105,3.1471011513157894,64,20.64872502032159,0.6758329610206472,62.74726666223751,,25.849717330009256,42.78709633515151,16.937379005142255
PetMcc_29_N1,29,1,60,5yo,81,96,3.850393194901316,64,14.735364803399486,2.251951931736159,86.48060734629038,,62.495914425358364,118.70142755524736,56.205513129889
PetMcc_29_N3,29,3,60,5yo,114,136,3.6782601005152653,96,14.391739188705415,0.25806524471922954,80.62942077635873,3.239609566424778,7.681520980338629,25.418140436104274,17.736619455765645
PetMcc_29_N4,29,4,60,5yo,55,63,4.5037793611225325,32,24.637319298385005,0.14973957641350633,100.0,,3.593749833924152,19.09779704954581,15.504047215621659
PetMcc_29_N5,29,5,60,5yo,89,92,3.9747956928453947,48,14.471653314233873,3.832493813174942,84.39173533195219,,108.99153946106074,175.76786879700708,66.77632933594634
PetMcc_29_N6,29,6,60,5yo,84,98,3.362837942023026,64,14.146352500245541,0.43074540280251616,86.46220666293067,,11.95654155296108,20.538616315779436,8.582074762818356
PetMcc_29_N7,29,7,60,5yo,48,62,2.8349810148540295,32,12.76966022255737,0.2369244683494427,100.0,,5.686187240386625,12.820810917604616,7.134623677217991
PetMcc_29_N8,29,8,60,5yo,84,99,2.5700008994654606,64,26.558002543501903,0.6641212699084417,74.60219212375675,,21.365203922374988,35.92709188248946,14.561887960114467
PetMcc_30_N4,30,4,68,5yo,57,62,3.5309398048802425,32,12.658061130329497,1.253672199631784,100.0,,30.088132791162813,50.12570467918485,20.037571888022036
PetMcc_30_N5,30,5,68,5yo,141,144,3.3287931743421053,96,12.282952498080121,1.2696977042674014,100.0,0.0,30.472744902417634,57.98356552962535,27.510820627207718
PetMcc_30_N6,30,6,68,5yo,47,59,2.559093977275648,24,18.271195030048883,,,,16.64663258216709,34.25950660603445,17.61287402386736
PetMcc_30_N9,30,9,68,5yo,76,87,4.9037314967105265,48,15.002959724212289,0.4294248068754943,79.56929314305734,,12.952478221067508,40.96616392058053,28.01368569951302
PetMcc_31_N1,31,1,60,5yo,71,86,3.479283182244552,48,18.469940312995412,0.3674948745331177,77.56868405840308,,11.370409458221769,42.13727444370697,30.766864985485203
PetMcc_31_N2,31,2,60,5yo,115,129,2.7473779979505037,96,23.87539543958557,0.10735848973392266,75.21403846073126,24.78596153926873,3.4256952642682137,9.225138900400701,5.799443636132487
PetMcc_31_N3,31,3,60,5yo,46,57,3.7906686883223686,24,12.167695695730337,,,,3.628234890695415,15.823658274963737,12.195423384268322
PetMcc_31_N4,31,4,60,5yo,63,76,3.18912084479081,32,12.0,0.0756470538272002,100.0,,1.8155292918528048,10.724121174700795,8.90859188284799
PetMcc_31_N6,31,6,60,5yo,48,58,3.436762759560033,24,12.770023309182044,,,,24.82103968826953,39.54938788888482,14.728348200615292
PetMcc_32_N1,32,1,60,5yo,137,156,3.361083984375,96,20.394263601118613,2.293916443060672,73.89771427924016,0.8560997475775916,74.50026725511626,106.15543247935305,31.655165224236804
PetMcc_32_N2,32,2,60,5yo,176,199,2.638889714291221,96,15.4077728528206,1.3115966723193655,86.21110965356823,5.119502321151714,36.51306689144547,48.380815666279375,11.867748774833908
PetMcc_32_N3,32,3,60,5yo,96,108,4.966796875,64,13.58973418588161,1.2170375693277615,95.20113339022645,,30.681254123456608,45.562520058399365,14.881265934942757
PetMcc_32_N4,32,4,60,5yo,91,122,4.377104106702302,64,13.949418979008572,1.1423801390110937,91.23117274609722,,30.052363146279,43.34767768957453,13.29531454329553
PetMcc_32_N6,32,6,60,5yo,201,234,5.433542351973684,96,23.394527177042473,0.3265777629457188,67.04831449511268,6.0442262787178285,11.68987821650397,23.97779593545575,12.287917718951778
PetMcc_32_N7,32,7,60,5yo,242,270,3.1922264601054944,96,15.068019666549695,0.14265068424055025,72.80990111588794,25.780103995041863,4.7021303000041215,16.956980274195345,12.254849974191224
PetMcc_32_N8,32,8,60,5yo,168,199,4.140044011567769,96,33.775808110596934,0.44279550833976494,49.11389446501885,42.90231017156619,21.637649214976136,29.459366780414683,7.821717565438547
PetMcc_32_N9,32,9,60,5yo,78,88,2.990704185084293,48,25.242463598405678,0.5775120183386045,76.10501745640097,,18.21205605539318,39.277699996082944,21.065643940689764
PetMcc_32_N10,32,10,60,5yo,93,104,4.5834703947368425,64,17.272325042652422,0.8013679406585353,100.0,,19.232830575804847,27.02786285229016,7.795032276485313
PetMcc_33_N1,33,1,73,6yo,172,199,3.355398077713816,96,13.638590926268225,3.1468205754766836,70.9397090923088,22.278948214154813,106.46180366086192,133.4657820370992,27.003978376237274
PetMcc_33_N2,33,2,73,6yo,105,119,3.5359015213815788,64,14.658669156401889,1.846049112162728,88.09435626855331,,50.29286842943981,77.1230570803367,26.830188650896886
PetMcc_33_N3,33,3,73,6yo,109,124,3.751455206620066,64,29.31787668501879,0.5602902048165808,67.19695294557839,,20.01127183026944,40.23849879265367,20.227226962384233
PetMcc_33_N4,33,4,73,6yo,54,73,2.704341687654194,32,12.074541733829129,1.6988399394635831,100.0,,40.772158547126,60.727799495195235,19.955640948069238
PetMcc_33_N6,33,6,73,6yo,60,69,4.13153076171875,32,14.3980943612682,1.1822608147639575,100.0,,28.37425955433498,43.523943866159065,15.149684311824085
